5.05,10.500000000000002
5.000000000000001,10.450000000000001
4.900000000000001,10.450000000000001
4.650000000000001,10.200000000000001
4.6000000000000005,10.200000000000001
4.3500000000000005,9.950000000000001
4.3,9.950000000000001
4.250000000000001,9.9
4.2,9.9
4.1000000000000005,9.800000000000002
4.05,9.800000000000002
3.9000000000000012,9.65
3.8500000000000005,9.65
3.6500000000000012,9.450000000000001
3.6000000000000005,9.450000000000001
3.500000000000001,9.35
3.45,9.35
3.1500000000000012,9.050000000000002
3.1000000000000005,9.050000000000002
3.05,9.000000000000002
2.9000000000000012,9.000000000000002
2.8500000000000005,8.950000000000001
2.750000000000001,8.950000000000001
2.6000000000000005,8.800000000000002
2.55,8.800000000000002
2.4000000000000012,8.65
2.3500000000000005,8.65
2.05,8.35
2.000000000000001,8.35
1.9500000000000002,8.300000000000002
1.8999999999999995,8.300000000000002
1.8500000000000005,8.250000000000002
1.7999999999999998,8.250000000000002
1.4500000000000002,7.9
1.3999999999999995,7.9
1.0000000000000009,7.500000000000002
1.0000000000000009,7.450000000000001
0.8999999999999995,7.35
0.8500000000000005,7.35
0.7999999999999998,7.299999999999999
0.7500000000000009,7.299999999999999
0.7000000000000002,7.250000000000002
0.6499999999999995,7.250000000000002
0.5499999999999998,7.15
0.5,7.15
0.40000000000000036,7.049999999999999
0.35000000000000053,7.049999999999999
0.15000000000000036,6.85
0.10000000000000053,6.85
-0.04999999999999982,6.700000000000001
-0.09999999999999964,6.700000000000001
-0.14999999999999947,6.65
-0.25,6.65
-0.5,6.4
-0.5,6.35
-0.4500000000000002,6.299999999999999
-0.4500000000000002,6.15
-0.39999999999999947,6.1
-0.39999999999999947,6.049999999999999
-0.25,5.9
-0.25,5.85
-0.09999999999999964,5.700000000000001
-0.09999999999999964,5.65
0.0,5.549999999999999
0.0,5.500000000000002
0.04999999999999982,5.450000000000001
0.04999999999999982,5.4
0.15000000000000036,5.299999999999999
0.15000000000000036,5.250000000000002
0.20000000000000018,5.200000000000001
0.20000000000000018,5.15
0.35000000000000053,5.0
0.35000000000000053,4.700000000000001
0.25,4.6
-0.04999999999999982,4.6
-0.39999999999999947,4.950000000000001
-0.39999999999999947,5.0
-0.4500000000000002,5.050000000000001
-0.4500000000000002,5.1
-0.5,5.15
-0.5,5.200000000000001
-0.6499999999999995,5.35
-0.6499999999999995,5.4
-0.75,5.500000000000002
-0.75,5.549999999999999
-0.8999999999999995,5.700000000000001
-0.8999999999999995,5.750000000000002
-1.0,5.85
-1.0499999999999998,5.85
-1.0999999999999996,5.799999999999999
-1.2000000000000002,5.799999999999999
-1.3499999999999996,5.65
-1.3999999999999995,5.65
-1.5499999999999998,5.500000000000002
-1.5999999999999996,5.500000000000002
-1.7999999999999998,5.299999999999999
-1.8499999999999996,5.299999999999999
-2.05,5.1
-2.0999999999999996,5.1
-2.25,4.950000000000001
-2.3,4.950000000000001
-2.5,4.75
-2.55,4.75
-2.75,4.550000000000001
-2.8,4.550000000000001
-2.95,4.4
-3.0,4.4
-3.0999999999999996,4.300000000000001
-3.1500000000000004,4.300000000000001
-3.2,4.25
-3.25,4.25
-3.3,4.200000000000001
-3.3499999999999996,4.200000000000001
-3.4000000000000004,4.15
-3.5,4.15
-3.55,4.1
-3.65,4.1
-3.8,3.950000000000001
-3.85,3.950000000000001
-4.05,3.75
-4.1,3.75
-4.25,3.5999999999999996
-4.3,3.5999999999999996
-4.65,3.25
-4.7,3.25
-4.85,3.0999999999999996
-4.9,3.0999999999999996
-5.2,2.8000000000000007
-5.25,2.8000000000000007
-5.35,2.700000000000001
-5.4,2.700000000000001
-5.55,2.5500000000000007
-5.6,2.5500000000000007
-5.7,2.450000000000001
-5.75,2.450000000000001
-5.9,2.3000000000000007
-5.95,2.3000000000000007
-6.05,2.200000000000001
-6.1,2.200000000000001
-6.3,2.0
-6.35,2.0
-6.5,1.8499999999999996
-6.55,1.8499999999999996
-6.7,1.700000000000001
-6.75,1.700000000000001
-7.1000000000000005,1.3499999999999996
-7.1000000000000005,1.3000000000000007
-7.05,1.25
-7.05,1.0999999999999996
-7.0,1.0500000000000007
-7.0,1.0
-6.95,0.9500000000000011
-6.95,0.9000000000000004
-6.85,0.8000000000000007
-6.85,0.75
-6.75,0.6500000000000004
-6.75,0.5999999999999996
-6.55,0.40000000000000036
-6.55,0.34999999999999964
-6.4,0.20000000000000107
-6.4,0.15000000000000036
-6.3,0.05000000000000071
-6.3,0.0
-6.2,-0.09999999999999964
-6.2,-0.15000000000000036
-6.05,-0.29999999999999893
-6.05,-0.34999999999999964
-5.9,-0.5
-5.9,-0.5499999999999989
-5.8,-0.6500000000000004
-5.8,-0.6999999999999993
-5.65,-0.8499999999999996
-5.65,-0.9000000000000004
-5.45,-1.0999999999999996
-5.45,-1.1500000000000004
-5.25,-1.3499999999999996
-5.25,-1.4000000000000004
-5.1,-1.5500000000000007
-5.1,-1.5999999999999996
-4.95,-1.75
-4.95,-1.8000000000000007
-4.75,-2.0
-4.75,-2.0500000000000007
-4.65,-2.1500000000000004
-4.65,-2.1999999999999993
-4.6,-2.25
-4.6,-2.3000000000000007
-4.35,-2.5500000000000007
-4.35,-2.5999999999999996
-4.2,-2.75
-4.2,-2.8000000000000007
-4.05,-2.95
-4.05,-3.0
-3.9,-3.1500000000000004
-3.9,-3.2
-3.75,-3.3499999999999996
-3.75,-3.4000000000000004
-3.55,-3.5999999999999996
-3.55,-3.6500000000000004
-3.4000000000000004,-3.8
-3.4000000000000004,-3.8499999999999996
-3.3,-3.95
-3.3,-4.0
-3.25,-4.05
-3.25,-4.1
-3.05,-4.3
-3.0,-4.3
-2.95,-4.35
-2.8499999999999996,-4.35
-2.8,-4.3
-2.75,-4.3
-2.7,-4.25
-2.6499999999999995,-4.25
-2.5999999999999996,-4.2
-2.55,-4.2
-2.3499999999999996,-4.0
-2.3,-4.0
-2.0999999999999996,-3.8
-2.05,-3.8
-1.8499999999999996,-3.5999999999999996
-1.7999999999999998,-3.5999999999999996
-1.5,-3.3
-1.4500000000000002,-3.3
-1.25,-3.0999999999999996
-1.2000000000000002,-3.0999999999999996
-1.0,-2.9000000000000004
-0.9500000000000002,-2.9000000000000004
-0.75,-2.6999999999999993
-0.7000000000000002,-2.6999999999999993
-0.5499999999999998,-2.5500000000000007
-0.5,-2.5500000000000007
-0.2999999999999998,-2.3499999999999996
-0.25,-2.3499999999999996
-0.09999999999999964,-2.1999999999999993
