2.065,6.937,3.382
1.965,6.945,3.381
1.866,6.947,3.380
1.766,6.943,3.380
1.667,6.931,3.379
1.568,6.914,3.378
1.471,6.890,3.377
1.375,6.862,3.387
1.281,6.828,3.410
1.189,6.789,3.443
1.099,6.747,3.483
1.011,6.700,3.530
0.924,6.650,3.583
0.840,6.596,3.640
0.758,6.539,3.702
0.678,6.480,3.767
0.599,6.418,3.837
0.523,6.353,3.910
0.448,6.287,3.988
0.375,6.219,4.070
0.303,6.149,4.157
0.233,6.078,4.248
0.164,6.006,4.345
0.096,5.933,4.448
0.029,5.858,4.557
-0.037,5.784,4.671
-0.102,5.708,4.782
-0.168,5.633,4.891
-0.232,5.557,4.997
-0.297,5.481,5.100
-0.362,5.405,5.026
-0.427,5.329,4.896
-0.493,5.254,4.778
-0.559,5.179,4.670
-0.626,5.105,4.571
-0.694,5.031,4.482
-0.763,4.959,4.401
-0.834,4.888,4.327
-0.905,4.819,4.264
-0.979,4.751,4.211
-1.054,4.685,4.171
-1.130,4.621,4.147
-1.209,4.559,4.141
-1.290,4.500,4.141
-1.372,4.444,4.140
-1.457,4.392,4.139
-1.544,4.342,4.138
-1.633,4.297,4.137
-1.724,4.256,4.136
-1.817,4.218,4.135
-1.911,4.184,4.134
-2.006,4.154,4.133
-2.102,4.127,4.132
-2.199,4.103,4.144
-2.297,4.082,4.170
-2.395,4.064,4.208
-2.494,4.048,4.258
-2.593,4.035,4.318
-2.692,4.023,4.388
-2.791,4.013,4.467
-2.891,4.005,4.555
-2.991,3.998,4.653
-3.090,3.992,4.761
-3.190,3.987,4.870
-3.290,3.983,4.977
-3.390,3.979,5.081
-3.489,3.974,5.041
-3.589,3.970,4.896
-3.689,3.965,4.762
-3.789,3.960,4.638
-3.889,3.954,4.523
-3.988,3.947,4.415
-4.088,3.938,4.315
-4.187,3.928,4.219
-4.286,3.916,4.130
-4.385,3.901,4.045
-4.484,3.885,3.964
-4.582,3.866,3.887
-4.679,3.845,3.814
-4.776,3.820,3.745
-4.872,3.792,3.679
-4.967,3.761,3.618
