# x_m, y_m, v_mps
-4.870,-0.051,3.942
-4.797,-0.098,3.958
-4.723,-0.143,3.975
-4.647,-0.185,3.991
-4.570,-0.225,4.008
-4.492,-0.263,4.024
-4.413,-0.297,4.041
-4.333,-0.328,4.058
-4.253,-0.357,4.075
-4.171,-0.383,4.093
-4.087,-0.406,4.111
-4.003,-0.426,4.130
-3.917,-0.444,4.150
-3.831,-0.459,4.170
-3.743,-0.472,4.190
-3.655,-0.482,4.212
-3.567,-0.490,4.234
-3.477,-0.496,4.258
-3.388,-0.499,4.282
-3.298,-0.500,4.307
-3.207,-0.499,4.333
-3.117,-0.495,4.360
-3.026,-0.490,4.388
-2.935,-0.482,4.418
-2.844,-0.473,4.449
-2.753,-0.462,4.482
-2.662,-0.449,4.516
-2.571,-0.434,4.551
-2.480,-0.417,4.588
-2.389,-0.398,4.627
-2.298,-0.378,4.667
-2.207,-0.357,4.709
-2.116,-0.334,4.752
-2.026,-0.309,4.797
-1.935,-0.283,4.844
-1.845,-0.256,4.891
-1.755,-0.227,4.941
-1.665,-0.197,4.991
-1.575,-0.166,5.042
-1.485,-0.134,5.095
-1.396,-0.101,5.149
-1.306,-0.066,5.203
-1.217,-0.031,5.259
-1.128,0.005,5.315
-1.039,0.042,5.371
-0.950,0.080,5.428
-0.861,0.119,5.485
-0.772,0.158,5.542
-0.683,0.198,5.598
-0.594,0.239,5.654
-0.505,0.280,5.710
-0.416,0.322,5.764
-0.326,0.364,5.818
-0.237,0.406,5.870
-0.148,0.449,5.921
-0.058,0.492,5.970
0.032,0.535,6.017
0.121,0.579,6.062
0.211,0.622,6.050
0.300,0.665,6.004
0.389,0.709,5.956
0.478,0.752,5.907
0.567,0.796,5.855
0.655,0.840,5.803
0.742,0.884,5.749
0.829,0.928,5.694
0.916,0.973,5.639
1.002,1.018,5.583
1.088,1.064,5.527
1.173,1.110,5.471
1.258,1.157,5.415
1.342,1.204,5.359
1.425,1.252,5.305
1.508,1.301,5.250
1.590,1.350,5.197
1.671,1.400,5.145
1.752,1.451,5.093
1.832,1.503,5.043
1.911,1.555,4.995
1.989,1.609,4.948
2.066,1.663,4.902
2.142,1.719,4.857
2.217,1.775,4.814
2.291,1.832,4.773
2.364,1.891,4.733
2.436,1.950,4.694
2.506,2.010,4.657
2.576,2.072,4.621
2.644,2.135,4.587
2.710,2.198,4.555
2.775,2.263,4.523
2.839,2.329,4.493
2.901,2.396,4.464
2.961,2.464,4.436
3.020,2.534,4.409
3.077,2.604,4.383
3.132,2.676,4.358
3.185,2.748,4.333
3.236,2.822,4.310
3.285,2.897,4.286
3.331,2.972,4.264
3.376,3.049,4.241
3.418,3.127,4.220
3.457,3.205,4.199
3.494,3.285,4.178
3.529,3.365,4.157
3.561,3.446,4.137
3.590,3.528,4.117
3.616,3.611,4.098
3.640,3.694,4.079
3.661,3.778,4.060
3.679,3.863,4.041
3.694,3.949,4.022
3.707,4.036,4.003
3.717,4.123,3.984
3.725,4.211,3.966
3.730,4.299,3.947
3.732,4.387,3.929
3.732,4.476,3.910
3.730,4.564,3.892
3.725,4.652,3.873
3.717,4.740,3.855
3.707,4.827,3.837
3.694,4.914,3.819
3.678,5.000,3.801
3.660,5.085,3.784
3.639,5.170,3.768
3.616,5.253,3.752
3.590,5.336,3.738
3.561,5.418,3.725
3.529,5.498,3.715
3.495,5.577,3.708
3.458,5.655,3.704
3.419,5.731,3.704
3.377,5.806,3.703
3.333,5.879,3.702
3.286,5.950,3.702
3.236,6.019,3.701
3.184,6.085,3.700
3.130,6.150,3.700
3.074,6.212,3.699
3.015,6.271,3.698
2.954,6.328,3.697
2.891,6.382,3.697
2.826,6.432,3.696
2.760,6.480,3.695
2.691,6.524,3.695
2.621,6.565,3.694
2.550,6.602,3.693
2.477,6.635,3.693
2.404,6.664,3.692
2.329,6.690,3.692
2.254,6.711,3.691
2.179,6.727,3.690
2.103,6.740,3.690
