# x_m, y_m, v_mps
0.318,-0.510,6.000
0.424,-0.483,6.000
0.530,-0.454,6.000
0.635,-0.423,6.000
0.741,-0.389,6.000
0.846,-0.353,6.000
0.950,-0.315,6.000
1.055,-0.274,6.000
1.158,-0.230,6.000
1.261,-0.184,6.000
1.363,-0.134,6.000
1.464,-0.082,6.000
1.564,-0.026,6.000
1.662,0.033,6.000
1.760,0.095,6.000
1.855,0.160,6.000
1.949,0.229,6.000
2.041,0.301,6.000
2.131,0.376,6.000
2.218,0.455,6.000
2.303,0.537,6.000
2.385,0.623,6.000
2.464,0.711,6.000
2.539,0.803,6.000
2.611,0.897,6.000
2.679,0.993,6.000
2.744,1.092,6.000
2.805,1.193,6.000
2.862,1.295,6.000
2.915,1.399,6.000
2.965,1.505,6.000
3.011,1.612,6.000
3.054,1.720,6.000
3.092,1.829,6.000
3.128,1.939,6.000
3.159,2.050,6.000
3.188,2.161,6.000
3.213,2.272,6.000
3.234,2.384,6.000
3.253,2.497,6.000
3.268,2.611,6.000
3.280,2.726,6.000
3.288,2.842,6.000
3.293,2.958,6.000
3.293,3.074,6.000
3.290,3.190,6.000
3.283,3.307,6.000
3.272,3.424,6.000
3.257,3.540,6.000
3.238,3.656,6.000
3.215,3.772,6.000
3.187,3.887,6.000
3.155,4.001,6.000
3.119,4.114,6.000
3.078,4.226,6.000
3.033,4.336,6.000
2.983,4.446,6.000
2.929,4.553,6.000
2.870,4.658,6.000
2.807,4.761,6.000
2.739,4.862,6.000
2.667,4.960,6.000
2.590,5.055,6.000
2.508,5.147,6.000
2.422,5.236,6.000
2.331,5.320,6.000
2.236,5.401,6.000
2.136,5.477,6.000
2.031,5.548,6.000
1.922,5.614,6.000
1.809,5.674,6.000
1.690,5.728,6.000
1.567,5.776,6.000
1.441,5.815,6.000
1.313,5.846,6.000
1.186,5.869,6.000
1.059,5.884,6.000
0.934,5.892,6.000
0.811,5.894,6.000
0.690,5.891,6.000
0.570,5.883,6.000
0.452,5.870,6.000
0.335,5.853,6.000
0.220,5.833,6.000
0.106,5.808,6.000
-0.005,5.780,6.000
-0.115,5.749,6.000
-0.223,5.716,6.000
-0.330,5.680,6.000
-0.434,5.642,6.000
-0.537,5.601,6.000
-0.638,5.559,6.000
-0.738,5.516,6.000
-0.836,5.471,6.000
-0.932,5.426,6.000
-1.028,5.379,6.000
-1.121,5.332,6.000
-1.214,5.284,6.000
-1.305,5.236,6.000
-1.396,5.188,6.000
-1.485,5.140,6.000
-1.573,5.092,6.000
-1.661,5.045,6.000
-1.748,4.998,6.000
-1.834,4.952,6.000
-1.920,4.907,6.000
-2.005,4.863,6.000
-2.090,4.819,6.000
-2.174,4.778,6.000
-2.258,4.737,6.000
-2.342,4.699,6.000
-2.426,4.662,6.000
-2.509,4.627,6.000
-2.592,4.594,6.000
-2.675,4.563,6.000
-2.758,4.534,6.000
-2.841,4.508,6.000
-2.923,4.484,6.000
-3.005,4.463,6.000
-3.087,4.444,6.000
-3.168,4.429,6.000
-3.249,4.417,6.000
-3.329,4.408,6.000
-3.408,4.402,6.000
-3.488,4.399,6.000
-3.567,4.400,6.000
-3.647,4.403,6.000
-3.728,4.410,6.000
-3.810,4.421,6.000
-3.892,4.434,6.000
-3.974,4.450,6.000
-4.057,4.468,6.000
-4.141,4.489,6.000
-4.224,4.513,6.000
-4.308,4.539,6.000
-4.393,4.568,6.000
-4.477,4.598,6.000
-4.562,4.630,6.000
-4.647,4.665,6.000
-4.732,4.700,6.000
-4.818,4.738,6.000
-4.905,4.777,6.000
-4.991,4.817,6.000
-5.079,4.858,6.000
-5.167,4.900,6.000
-5.256,4.943,6.000
-5.345,4.986,6.000
-5.436,5.030,6.000
-5.528,5.074,6.000
-5.620,5.118,6.000
-5.714,5.162,6.000
-5.809,5.205,6.000
-5.905,5.248,6.000
-6.003,5.290,6.000
-6.102,5.331,6.000
-6.203,5.371,6.000
-6.305,5.409,6.000
-6.409,5.446,6.000
