# x_m, y_m, v_mps
4.805,-1.087,6.100
4.915,-1.060,6.072
5.026,-1.031,6.047
5.137,-0.999,6.025
5.247,-0.963,6.006
5.358,-0.925,5.990
5.469,-0.884,5.978
5.579,-0.838,5.970
5.688,-0.790,5.966
5.797,-0.737,5.964
5.905,-0.681,5.962
6.011,-0.620,5.961
6.117,-0.556,5.959
6.221,-0.486,5.957
6.323,-0.412,5.956
6.423,-0.333,5.954
6.520,-0.249,5.952
6.613,-0.161,5.951
6.703,-0.070,5.949
6.787,0.025,5.947
6.868,0.122,5.945
6.944,0.222,5.944
7.016,0.325,5.942
7.084,0.430,5.941
7.147,0.537,5.939
7.206,0.647,5.937
7.262,0.758,5.936
7.312,0.870,5.934
7.359,0.984,5.932
7.401,1.099,5.931
7.440,1.215,5.929
7.474,1.331,5.928
7.504,1.449,5.926
7.531,1.567,5.924
7.553,1.685,5.923
7.572,1.805,5.921
7.587,1.925,5.920
7.598,2.045,5.918
7.606,2.167,5.916
7.609,2.289,5.915
7.608,2.411,5.913
7.603,2.533,5.911
7.593,2.656,5.910
7.580,2.779,5.908
7.561,2.901,5.907
7.538,3.023,5.905
7.511,3.144,5.903
7.479,3.265,5.902
7.442,3.385,5.900
7.400,3.503,5.898
7.354,3.621,5.897
7.302,3.736,5.895
7.246,3.850,5.893
7.185,3.963,5.892
7.118,4.072,5.890
7.047,4.180,5.888
6.970,4.284,5.887
6.888,4.386,5.885
6.801,4.484,5.883
6.708,4.579,5.881
6.611,4.669,5.880
6.508,4.755,5.878
6.399,4.836,5.876
6.286,4.912,5.874
6.167,4.981,5.872
6.043,5.044,5.871
5.915,5.101,5.869
5.782,5.149,5.867
5.648,5.189,5.865
5.513,5.220,5.863
5.378,5.243,5.862
