# x_m, y_m, v_mps
4.910,0.316,5.114
4.986,0.345,5.080
5.061,0.376,5.047
5.134,0.408,5.016
5.205,0.442,4.986
5.273,0.478,4.958
5.340,0.516,4.931
5.405,0.556,4.906
5.467,0.597,4.882
5.526,0.640,4.860
5.583,0.685,4.839
5.636,0.731,4.819
5.688,0.780,4.799
5.739,0.832,4.780
5.787,0.886,4.762
5.833,0.942,4.744
5.878,1.000,4.727
5.920,1.061,4.711
5.961,1.124,4.695
5.999,1.188,4.680
6.035,1.254,4.666
6.068,1.322,4.653
6.100,1.391,4.640
6.129,1.462,4.627
6.155,1.534,4.616
6.180,1.608,4.605
6.201,1.683,4.594
6.221,1.758,4.584
6.238,1.835,4.575
6.253,1.912,4.566
6.265,1.990,4.559
6.275,2.068,4.553
6.282,2.146,4.548
6.287,2.224,4.546
6.289,2.301,4.545
6.288,2.378,4.544
6.285,2.455,4.543
6.279,2.531,4.543
6.271,2.607,4.542
6.260,2.682,4.541
6.246,2.756,4.540
6.229,2.829,4.540
6.210,2.901,4.539
6.188,2.972,4.538
6.164,3.042,4.537
6.137,3.110,4.537
6.107,3.176,4.536
6.075,3.241,4.535
6.041,3.304,4.534
6.004,3.365,4.534
5.965,3.424,4.533
5.924,3.480,4.532
5.880,3.533,4.532
5.835,3.584,4.531
5.788,3.633,4.530
5.739,3.678,4.530
5.689,3.719,4.529
5.638,3.758,4.528
5.585,3.793,4.528
5.532,3.824,4.527
5.478,3.852,4.526
5.424,3.875,4.526
5.369,3.895,4.525
5.312,3.912,4.525
5.253,3.926,4.525
5.191,3.936,4.528
