# x_m, y_m, v_mps
2.630,7.643,4.973
2.508,7.677,4.972
2.384,7.705,4.970
2.257,7.726,4.969
2.128,7.740,4.967
1.998,7.746,4.966
1.866,7.744,4.965
1.734,7.733,4.963
1.602,7.713,4.962
1.473,7.685,4.960
1.346,7.648,4.959
1.224,7.605,4.957
1.105,7.554,4.956
0.992,7.498,4.954
0.883,7.438,4.953
0.778,7.372,4.952
0.677,7.303,4.950
0.581,7.230,4.949
0.489,7.154,4.948
0.400,7.075,4.947
0.316,6.994,4.945
0.235,6.910,4.947
0.157,6.826,4.961
0.083,6.740,4.986
0.011,6.652,5.021
-0.057,6.564,5.066
-0.123,6.476,5.120
-0.186,6.387,5.183
-0.247,6.298,5.256
-0.306,6.209,5.338
-0.363,6.121,5.432
-0.418,6.033,5.529
-0.473,5.946,5.624
-0.526,5.859,5.715
-0.578,5.774,5.803
-0.630,5.690,5.726
-0.681,5.607,5.602
-0.732,5.525,5.495
-0.783,5.446,5.406
-0.834,5.367,5.332
-0.886,5.291,5.274
-0.938,5.217,5.231
-0.990,5.144,5.204
-1.044,5.074,5.191
-1.098,5.006,5.190
-1.153,4.941,5.189
-1.210,4.878,5.188
-1.267,4.818,5.187
-1.326,4.761,5.186
-1.385,4.706,5.186
-1.446,4.656,5.185
-1.508,4.608,5.184
-1.571,4.564,5.183
-1.634,4.524,5.182
-1.699,4.488,5.181
-1.764,4.456,5.180
-1.831,4.427,5.180
-1.901,4.401,5.179
-1.974,4.379,5.178
-2.048,4.359,5.177
-2.125,4.342,5.176
-2.205,4.328,5.175
-2.285,4.317,5.174
-2.368,4.309,5.173
-2.452,4.303,5.172
-2.537,4.300,5.171
-2.624,4.299,5.170
-2.712,4.300,5.181
-2.801,4.303,5.206
-2.892,4.308,5.248
-2.984,4.314,5.305
-3.076,4.322,5.378
-3.170,4.331,5.467
-3.266,4.341,5.557
-3.362,4.352,5.645
-3.460,4.364,5.733
-3.559,4.376,5.805
-3.659,4.387,5.674
-3.761,4.399,5.557
-3.864,4.410,5.453
-3.968,4.420,5.361
-4.074,4.429,5.281
-4.182,4.437,5.210
-4.290,4.443,5.150
-4.401,4.447,5.100
-4.512,4.448,5.061
-4.625,4.447,5.032
-4.739,4.442,5.014
-4.854,4.434,5.010
-4.971,4.422,5.009
-5.088,4.405,5.007
-5.206,4.384,5.006
-5.324,4.358,5.005
-5.442,4.326,5.003
-5.560,4.288,5.002
-5.678,4.243,5.000
-5.794,4.192,4.999
-5.909,4.133,4.998
-6.022,4.067,4.996
-6.130,3.993,4.995
-6.235,3.912,4.993
-6.335,3.824,4.992
-6.427,3.730,4.990
-6.513,3.631,4.989
-6.592,3.528,4.987
-6.665,3.422,4.986
-6.730,3.312,4.985
-6.789,3.200,4.983
-6.842,3.086,4.982
-6.888,2.969,4.980
-6.928,2.852,4.979
-6.963,2.733,4.978
-6.991,2.613,4.976
-7.014,2.492,4.975
-7.031,2.371,4.974
-7.043,2.250,4.972
-7.049,2.130,4.971
-7.051,2.009,4.970
-7.047,1.889,4.968
-7.039,1.770,4.967
-7.026,1.651,4.966
-7.008,1.534,4.964
-6.986,1.417,4.963
-6.961,1.303,4.962
-6.931,1.189,4.960
-6.897,1.077,4.959
-6.860,0.967,4.958
-6.819,0.858,4.957
-6.775,0.751,4.955
-6.727,0.646,4.954
-6.677,0.543,4.953
-6.623,0.441,4.951
-6.567,0.341,4.950
-6.507,0.243,4.949
-6.445,0.146,4.948
-6.379,0.052,4.946
-6.311,-0.041,4.945
-6.239,-0.131,4.944
-6.165,-0.219,4.943
-6.089,-0.305,4.941
-6.009,-0.389,4.940
-5.927,-0.470,4.939
-5.843,-0.548,4.937
-5.756,-0.624,4.936
-5.667,-0.697,4.935
-5.575,-0.767,4.934
-5.481,-0.835,4.932
-5.385,-0.899,4.931
-5.287,-0.961,4.930
-5.187,-1.019,4.930
-5.085,-1.074,4.931
-4.981,-1.126,4.933
-4.875,-1.175,4.937
-4.767,-1.219,4.941
-4.658,-1.261,4.946
-4.547,-1.298,4.952
-4.434,-1.332,4.959
-4.320,-1.361,4.967
-4.205,-1.387,4.977
-4.089,-1.408,4.987
-3.973,-1.425,4.999
-3.858,-1.439,5.012
-3.742,-1.448,5.026
-3.627,-1.453,5.042
-3.513,-1.456,5.060
-3.399,-1.454,5.079
-3.285,-1.450,5.099
-3.173,-1.442,5.122
-3.061,-1.432,5.146
-2.949,-1.419,5.172
-2.839,-1.403,5.200
-2.730,-1.385,5.231
-2.621,-1.365,5.263
-2.513,-1.342,5.298
-2.407,-1.318,5.334
-2.301,-1.291,5.373
-2.196,-1.263,5.414
-2.092,-1.233,5.458
-1.989,-1.201,5.503
-1.887,-1.168,5.551
-1.786,-1.134,5.601
-1.686,-1.098,5.653
-1.587,-1.061,5.708
-1.488,-1.024,5.764
-1.391,-0.985,5.823
-1.294,-0.946,5.885
-1.198,-0.905,5.948
-1.103,-0.865,6.013
-1.008,-0.823,6.079
-0.914,-0.782,6.148
-0.821,-0.740,6.217
-0.728,-0.698,6.287
-0.636,-0.655,6.359
-0.545,-0.613,6.431
-0.454,-0.570,6.504
-0.363,-0.528,6.576
-0.273,-0.485,6.649
-0.182,-0.443,6.722
-0.092,-0.401,6.795
-0.002,-0.358,6.867
0.089,-0.316,6.938
0.179,-0.274,7.008
0.269,-0.231,7.076
