# x_m, y_m, v_mps
-3.486,-0.606,6.666
-3.388,-0.605,6.721
-3.291,-0.603,6.775
-3.193,-0.601,6.829
-3.094,-0.597,6.882
-2.996,-0.593,6.934
-2.898,-0.587,6.985
-2.799,-0.582,7.000
-2.700,-0.576,7.000
-2.602,-0.569,6.984
-2.504,-0.561,6.931
-2.405,-0.554,6.876
-2.307,-0.545,6.821
-2.209,-0.536,6.764
-2.111,-0.526,6.707
-2.014,-0.515,6.649
-1.916,-0.503,6.590
-1.819,-0.491,6.531
-1.722,-0.478,6.471
-1.625,-0.464,6.411
-1.528,-0.449,6.351
-1.432,-0.432,6.291
-1.336,-0.415,6.231
-1.240,-0.397,6.171
-1.145,-0.378,6.112
-1.050,-0.357,6.053
-0.955,-0.335,5.994
-0.861,-0.312,5.937
-0.767,-0.288,5.880
-0.673,-0.262,5.824
-0.580,-0.235,5.769
-0.488,-0.207,5.715
-0.396,-0.177,5.663
-0.305,-0.146,5.611
-0.214,-0.113,5.561
-0.124,-0.078,5.511
-0.035,-0.042,5.464
0.053,-0.005,5.417
0.141,0.035,5.372
0.227,0.076,5.328
0.313,0.119,5.285
0.397,0.163,5.243
0.481,0.210,5.202
0.563,0.258,5.163
0.644,0.308,5.124
0.724,0.359,5.086
0.802,0.413,5.049
0.878,0.469,5.013
0.953,0.526,4.977
1.026,0.585,4.943
1.098,0.646,4.908
1.167,0.710,4.875
1.233,0.775,4.842
1.298,0.842,4.810
1.360,0.911,4.778
1.419,0.982,4.746
1.475,1.055,4.716
1.528,1.131,4.685
1.579,1.208,4.655
1.627,1.287,4.626
1.671,1.368,4.597
1.713,1.451,4.569
1.752,1.535,4.541
1.788,1.620,4.514
1.821,1.707,4.488
1.851,1.795,4.463
1.878,1.884,4.439
1.901,1.974,4.415
1.922,2.064,4.394
1.939,2.156,4.373
1.953,2.247,4.354
1.964,2.340,4.336
1.971,2.432,4.320
1.976,2.525,4.306
1.977,2.617,4.292
1.974,2.710,4.281
1.968,2.802,4.271
1.959,2.893,4.263
1.946,2.984,4.256
1.929,3.075,4.250
1.909,3.164,4.246
1.885,3.252,4.242
1.858,3.339,4.240
1.827,3.424,4.238
1.792,3.508,4.237
1.753,3.590,4.236
1.710,3.669,4.235
1.664,3.746,4.235
1.614,3.820,4.234
1.561,3.892,4.234
1.504,3.960,4.234
1.443,4.024,4.236
1.379,4.084,4.238
1.312,4.141,4.241
1.242,4.192,4.246
1.169,4.240,4.252
1.093,4.282,4.260
1.014,4.319,4.269
0.932,4.352,4.281
0.849,4.380,4.295
0.763,4.404,4.310
0.675,4.423,4.329
0.586,4.438,4.350
0.496,4.449,4.374
0.405,4.455,4.400
0.313,4.458,4.430
0.221,4.458,4.464
0.129,4.454,4.500
0.036,4.446,4.541
-0.057,4.436,4.586
-0.150,4.422,4.635
-0.242,4.406,4.689
-0.335,4.387,4.747
-0.428,4.365,4.811
-0.520,4.342,4.880
-0.613,4.316,4.954
-0.705,4.289,5.034
-0.797,4.260,5.120
-0.889,4.229,5.212
-0.981,4.197,5.309
-1.073,4.164,5.413
-1.165,4.130,5.523
-1.258,4.095,5.640
-1.350,4.059,5.763
-1.443,4.023,5.892
-1.536,3.987,6.028
-1.630,3.951,6.171
-1.724,3.915,6.309
-1.818,3.880,6.436
-1.914,3.845,6.552
-2.010,3.810,6.656
-2.106,3.777,6.750
-2.204,3.745,6.835
-2.303,3.714,6.911
-2.402,3.685,6.978
-2.502,3.658,7.000
-2.604,3.633,7.000
-2.706,3.610,7.000
-2.809,3.589,7.000
-2.914,3.572,7.000
-3.019,3.558,7.000
-3.126,3.547,7.000
-3.233,3.541,7.000
-3.340,3.538,7.000
-3.447,3.539,7.000
-3.554,3.544,7.000
-3.660,3.553,6.977
-3.765,3.564,6.923
-3.869,3.579,6.863
-3.973,3.597,6.797
-4.075,3.616,6.723
-4.177,3.638,6.642
-4.277,3.662,6.552
-4.377,3.687,6.453
-4.476,3.713,6.343
-4.574,3.741,6.222
-4.671,3.769,6.089
-4.768,3.797,5.944
-4.864,3.826,5.803
-4.960,3.854,5.669
-5.055,3.883,5.542
-5.150,3.911,5.422
-5.244,3.938,5.309
-5.339,3.964,5.202
-5.433,3.989,5.101
-5.527,4.013,5.007
-5.621,4.035,4.920
-5.715,4.055,4.838
-5.808,4.073,4.763
-5.902,4.089,4.694
-5.996,4.103,4.630
