# x_m, y_m, v_mps
-3.485,-1.006,6.939
-3.383,-1.005,6.993
-3.281,-1.003,7.000
-3.179,-1.000,7.000
-3.078,-0.997,7.000
-2.977,-0.992,7.000
-2.876,-0.987,7.000
-2.775,-0.981,7.000
-2.674,-0.975,7.000
-2.573,-0.968,7.000
-2.473,-0.960,7.000
-2.372,-0.952,7.000
-2.271,-0.943,7.000
-2.170,-0.934,7.000
-2.069,-0.924,6.995
-1.968,-0.912,6.938
-1.868,-0.900,6.880
-1.767,-0.888,6.821
-1.666,-0.874,6.762
-1.565,-0.859,6.703
-1.464,-0.843,6.644
-1.364,-0.827,6.585
-1.263,-0.809,6.526
-1.163,-0.789,6.467
-1.063,-0.769,6.409
-0.963,-0.747,6.351
-0.863,-0.724,6.295
-0.763,-0.700,6.238
-0.664,-0.674,6.183
-0.564,-0.647,6.129
-0.466,-0.619,6.076
-0.367,-0.588,6.023
-0.269,-0.556,5.973
-0.171,-0.523,5.923
-0.074,-0.487,5.875
0.022,-0.450,5.827
0.118,-0.412,5.782
0.214,-0.371,5.737
0.308,-0.328,5.694
0.402,-0.284,5.652
0.495,-0.237,5.611
0.587,-0.189,5.571
0.679,-0.138,5.533
0.769,-0.085,5.495
0.858,-0.030,5.459
0.945,0.027,5.424
1.032,0.086,5.389
1.117,0.148,5.356
1.201,0.212,5.323
1.283,0.278,5.291
1.363,0.347,5.259
1.441,0.419,5.229
1.517,0.493,5.198
1.591,0.570,5.168
1.663,0.650,5.139
1.731,0.732,5.110
1.797,0.818,5.082
1.859,0.905,5.054
1.918,0.995,5.027
1.973,1.087,5.000
2.025,1.181,4.974
2.073,1.276,4.948
2.118,1.373,4.923
2.160,1.472,4.899
2.197,1.572,4.875
2.232,1.673,4.852
2.263,1.776,4.830
2.290,1.879,4.809
2.313,1.983,4.789
2.333,2.088,4.769
2.349,2.194,4.751
2.362,2.300,4.734
2.371,2.406,4.718
2.375,2.513,4.703
2.377,2.620,4.690
2.374,2.728,4.677
2.367,2.835,4.666
2.356,2.942,4.656
2.341,3.048,4.647
2.321,3.155,4.639
2.298,3.260,4.633
2.269,3.365,4.627
2.236,3.468,4.622
2.199,3.570,4.619
2.157,3.671,4.616
2.110,3.770,4.614
2.058,3.866,4.612
2.002,3.960,4.611
1.940,4.052,4.610
1.874,4.140,4.609
1.803,4.225,4.608
1.726,4.306,4.607
1.645,4.383,4.608
1.559,4.455,4.609
1.469,4.522,4.612
1.374,4.583,4.616
1.276,4.638,4.621
1.174,4.686,4.628
1.070,4.728,4.638
0.965,4.763,4.649
0.858,4.792,4.662
0.751,4.816,4.678
0.643,4.834,4.696
0.534,4.847,4.718
0.426,4.855,4.742
0.318,4.858,4.769
0.211,4.858,4.799
0.104,4.853,4.833
-0.003,4.844,4.871
-0.108,4.832,4.912
-0.213,4.817,4.958
-0.317,4.799,5.008
-0.420,4.778,5.062
-0.522,4.754,5.121
-0.623,4.728,5.185
-0.723,4.701,5.254
-0.822,4.671,5.328
-0.921,4.640,5.408
-1.018,4.608,5.493
-1.115,4.574,5.585
-1.210,4.539,5.683
-1.306,4.504,5.788
-1.400,4.469,5.899
-1.494,4.433,6.017
-1.587,4.396,6.143
-1.680,4.360,6.275
-1.773,4.325,6.415
-1.866,4.289,6.540
-1.958,4.255,6.651
-2.050,4.221,6.749
-2.142,4.188,6.835
-2.234,4.156,6.909
-2.326,4.126,6.972
-2.419,4.097,7.000
-2.511,4.070,7.000
-2.603,4.045,7.000
-2.696,4.022,7.000
-2.788,4.001,7.000
-2.881,3.983,7.000
-2.973,3.968,7.000
-3.066,3.955,7.000
-3.158,3.946,7.000
-3.251,3.940,7.000
-3.343,3.938,7.000
-3.435,3.939,7.000
-3.528,3.943,7.000
-3.621,3.951,6.998
-3.715,3.961,6.970
-3.808,3.974,6.936
-3.901,3.990,6.896
-3.995,4.008,6.849
-4.089,4.028,6.793
-4.183,4.050,6.728
-4.277,4.074,6.652
-4.371,4.099,6.564
-4.465,4.125,6.464
-4.559,4.153,6.349
-4.654,4.180,6.220
-4.750,4.209,6.081
-4.845,4.238,5.950
