# x_m, y_m, v_mps
-3.479,-1.015,7.028
-3.377,-1.013,7.086
-3.275,-1.009,7.143
-3.174,-1.005,7.200
-3.072,-1.000,7.257
-2.971,-0.995,7.312
-2.871,-0.989,7.367
-2.770,-0.982,7.420
-2.670,-0.975,7.473
-2.569,-0.968,7.419
-2.469,-0.960,7.363
-2.368,-0.951,7.305
-2.267,-0.942,7.246
-2.167,-0.933,7.186
-2.066,-0.923,7.125
-1.966,-0.912,7.063
-1.865,-0.900,7.000
-1.765,-0.888,6.938
-1.664,-0.875,6.875
-1.563,-0.861,6.812
-1.463,-0.847,6.748
-1.362,-0.831,6.686
-1.262,-0.814,6.623
-1.161,-0.797,6.561
-1.061,-0.778,6.499
-0.961,-0.758,6.438
-0.861,-0.737,6.377
-0.761,-0.715,6.318
-0.661,-0.691,6.259
-0.562,-0.667,6.202
-0.462,-0.640,6.146
-0.363,-0.612,6.091
-0.265,-0.583,6.038
-0.166,-0.552,5.986
-0.068,-0.519,5.935
0.029,-0.485,5.886
0.126,-0.449,5.839
0.223,-0.411,5.793
0.318,-0.372,5.748
0.413,-0.330,5.705
0.508,-0.286,5.663
0.601,-0.241,5.622
0.694,-0.193,5.583
0.786,-0.144,5.545
0.877,-0.092,5.508
0.966,-0.038,5.473
1.055,0.018,5.438
1.142,0.077,5.405
1.228,0.138,5.372
1.312,0.201,5.340
1.395,0.267,5.309
1.475,0.336,5.279
1.554,0.408,5.249
1.631,0.482,5.220
1.705,0.559,5.192
1.777,0.639,5.164
1.845,0.721,5.137
1.911,0.806,5.110
1.973,0.894,5.084
2.032,0.984,5.058
2.087,1.075,5.033
2.139,1.169,5.008
2.188,1.264,4.984
2.233,1.361,4.961
2.275,1.459,4.938
2.313,1.559,4.915
2.348,1.660,4.893
2.380,1.762,4.872
2.407,1.865,4.851
2.432,1.969,4.831
2.452,2.074,4.812
2.469,2.179,4.794
2.483,2.285,4.777
2.492,2.391,4.761
2.498,2.498,4.747
2.501,2.605,4.733
2.499,2.712,4.720
2.493,2.819,4.709
2.484,2.926,4.698
2.470,3.033,4.689
2.452,3.139,4.680
2.430,3.245,4.673
2.403,3.350,4.667
2.373,3.454,4.662
2.337,3.556,4.657
2.297,3.657,4.654
2.253,3.757,4.651
2.204,3.854,4.649
2.150,3.950,4.648
2.091,4.043,4.647
2.028,4.133,4.646
1.960,4.219,4.644
1.887,4.303,4.644
1.809,4.382,4.643
1.727,4.457,4.644
1.640,4.528,4.645
1.549,4.593,4.648
1.453,4.653,4.652
1.354,4.706,4.657
1.252,4.753,4.665
1.148,4.793,4.674
1.043,4.828,4.685
0.936,4.856,4.698
0.829,4.879,4.714
0.721,4.896,4.731
0.613,4.909,4.752
0.505,4.917,4.775
0.397,4.920,4.802
0.290,4.920,4.831
0.183,4.915,4.864
0.077,4.907,4.900
-0.028,4.895,4.940
-0.133,4.881,4.983
-0.237,4.863,5.031
-0.340,4.843,5.083
-0.442,4.820,5.139
-0.543,4.796,5.199
-0.644,4.769,5.265
-0.743,4.740,5.335
-0.842,4.709,5.410
-0.940,4.678,5.491
-1.037,4.645,5.578
-1.133,4.610,5.671
-1.229,4.575,5.769
-1.323,4.540,5.875
-1.418,4.503,5.987
-1.512,4.467,6.106
-1.605,4.430,6.231
-1.698,4.393,6.364
-1.791,4.356,6.500
-1.883,4.320,6.622
-1.975,4.284,6.731
-2.067,4.249,6.826
-2.159,4.214,6.909
-2.251,4.181,6.980
-2.343,4.149,7.040
-2.435,4.119,7.090
-2.527,4.090,7.130
-2.619,4.062,7.137
-2.711,4.037,7.113
-2.803,4.014,7.093
-2.896,3.993,7.076
-2.988,3.975,7.061
-3.080,3.960,7.049
-3.173,3.948,7.037
-3.265,3.939,7.026
-3.357,3.934,7.014
-3.450,3.932,7.002
-3.542,3.933,6.989
