# x_m, y_m, v_mps
-2.397,-0.356,6.345
-2.304,-0.363,6.402
-2.210,-0.369,6.460
-2.116,-0.374,6.520
-2.021,-0.377,6.582
-1.926,-0.380,6.645
-1.830,-0.382,6.711
-1.734,-0.384,6.778
-1.637,-0.385,6.846
-1.540,-0.385,6.916
-1.443,-0.384,6.988
-1.345,-0.383,7.000
-1.246,-0.382,7.000
-1.148,-0.381,7.000
-1.049,-0.379,7.000
-0.949,-0.378,7.000
-0.850,-0.376,7.000
-0.751,-0.374,7.000
-0.652,-0.372,7.000
-0.552,-0.369,7.000
-0.453,-0.367,7.000
-0.354,-0.365,7.000
-0.255,-0.362,7.000
-0.156,-0.359,7.000
-0.056,-0.356,7.000
0.043,-0.353,7.000
0.142,-0.350,7.000
0.242,-0.347,7.000
0.342,-0.344,7.000
0.441,-0.341,7.000
0.541,-0.338,7.000
0.641,-0.335,7.000
0.741,-0.331,7.000
0.841,-0.328,7.000
0.941,-0.325,7.000
1.041,-0.322,7.000
1.142,-0.319,7.000
1.242,-0.316,7.000
1.342,-0.314,7.000
1.442,-0.311,7.000
1.542,-0.308,7.000
1.643,-0.306,7.000
1.743,-0.303,7.000
1.843,-0.301,7.000
1.944,-0.299,7.000
2.044,-0.296,7.000
2.145,-0.294,7.000
2.245,-0.293,7.000
2.346,-0.291,7.000
2.447,-0.289,7.000
2.547,-0.288,7.000
2.647,-0.287,7.000
2.747,-0.285,7.000
2.847,-0.284,7.000
2.945,-0.283,7.000
3.043,-0.281,6.989
3.141,-0.279,6.914
3.238,-0.276,6.840
3.334,-0.273,6.768
3.430,-0.269,6.698
3.525,-0.264,6.630
3.619,-0.258,6.564
3.713,-0.252,6.500
3.807,-0.244,6.438
3.900,-0.235,6.378
3.992,-0.225,6.320
4.083,-0.214,6.265
4.174,-0.201,6.211
4.264,-0.187,6.160
4.354,-0.171,6.112
4.442,-0.154,6.065
4.530,-0.135,6.021
4.616,-0.114,5.978
4.702,-0.092,5.938
4.786,-0.068,5.900
4.870,-0.042,5.865
4.952,-0.013,5.831
5.033,0.017,5.799
5.112,0.049,5.769
5.190,0.083,5.741
5.266,0.119,5.715
5.341,0.157,5.691
5.413,0.198,5.668
5.483,0.240,5.647
5.552,0.285,5.627
5.618,0.332,5.609
5.682,0.381,5.592
5.743,0.432,5.576
5.803,0.486,5.561
5.861,0.542,5.548
5.917,0.601,5.535
5.971,0.662,5.523
6.023,0.725,5.511
6.073,0.790,5.501
6.120,0.857,5.491
6.166,0.926,5.482
6.209,0.996,5.473
6.249,1.068,5.465
6.287,1.142,5.457
6.323,1.217,5.450
6.356,1.293,5.443
6.387,1.371,5.436
6.415,1.449,5.430
6.441,1.529,5.423
6.464,1.609,5.417
6.485,1.690,5.411
6.502,1.772,5.406
6.518,1.854,5.400
6.530,1.937,5.396
6.540,2.020,5.392
6.547,2.104,5.389
6.552,2.187,5.387
6.553,2.271,5.386
6.553,2.355,5.385
6.549,2.438,5.384
6.543,2.522,5.383
6.534,2.605,5.382
6.522,2.687,5.381
6.507,2.770,5.380
6.490,2.851,5.379
6.470,2.932,5.378
6.448,3.012,5.377
6.423,3.091,5.376
6.395,3.169,5.375
6.365,3.246,5.374
6.333,3.321,5.373
6.297,3.394,5.372
6.260,3.465,5.371
6.220,3.534,5.370
6.178,3.601,5.369
6.133,3.665,5.368
6.086,3.726,5.368
6.036,3.785,5.367
5.985,3.841,5.366
5.931,3.894,5.365
5.875,3.944,5.364
5.817,3.990,5.363
5.758,4.033,5.363
5.697,4.072,5.362
5.635,4.107,5.361
5.571,4.138,5.360
5.508,4.165,5.359
5.443,4.187,5.358
5.376,4.206,5.358
5.307,4.221,5.357
5.235,4.232,5.356
5.161,4.240,5.355
5.085,4.244,5.354
5.007,4.245,5.353
4.928,4.242,5.356
4.848,4.236,5.365
4.767,4.227,5.378
4.686,4.215,5.396
4.604,4.200,5.419
4.521,4.182,5.447
4.438,4.161,5.480
4.355,4.138,5.518
4.272,4.112,5.562
4.189,4.084,5.611
4.105,4.054,5.666
4.021,4.022,5.726
3.938,3.988,5.793
3.854,3.952,5.865
3.769,3.914,5.943
3.685,3.875,6.024
3.600,3.834,6.105
3.515,3.792,6.185
3.430,3.749,6.266
3.345,3.705,6.345
3.258,3.660,6.425
3.172,3.614,6.504
3.085,3.568,6.582
2.997,3.521,6.660
2.908,3.473,6.739
2.819,3.426,6.816
2.728,3.378,6.894
2.637,3.331,6.971
2.545,3.283,7.000
2.451,3.236,7.000
2.356,3.190,7.000
2.261,3.145,7.000
2.163,3.100,7.000
2.065,3.057,7.000
1.965,3.015,7.000
1.863,2.974,7.000
1.760,2.936,7.000
1.655,2.899,7.000
1.549,2.864,7.000
1.441,2.832,7.000
1.332,2.802,7.000
1.220,2.775,7.000
1.108,2.752,7.000
0.993,2.732,7.000
0.878,2.715,7.000
0.760,2.703,7.000
0.642,2.694,7.000
0.522,2.691,7.000
0.401,2.692,7.000
0.281,2.698,7.000
0.162,2.709,7.000
0.044,2.725,7.000
-0.072,2.744,7.000
-0.186,2.768,7.000
-0.299,2.795,7.000
-0.409,2.825,7.000
-0.518,2.858,7.000
-0.625,2.894,7.000
-0.730,2.931,7.000
-0.833,2.971,7.000
-0.934,3.012,7.000
-1.034,3.055,7.000
-1.132,3.099,7.000
-1.228,3.144,7.000
-1.323,3.189,7.000
-1.416,3.235,7.000
-1.509,3.281,7.000
-1.600,3.327,7.000
-1.690,3.374,6.986
-1.779,3.419,6.851
-1.867,3.464,6.714
-1.954,3.509,6.585
-2.041,3.553,6.463
-2.127,3.595,6.347
-2.212,3.637,6.239
-2.297,3.677,6.137
-2.382,3.715,6.041
-2.467,3.752,5.951
-2.551,3.788,5.868
-2.635,3.821,5.792
-2.719,3.853,5.721
-2.802,3.882,5.657
-2.886,3.910,5.598
-2.969,3.935,5.546
-3.052,3.957,5.498
-3.135,3.977,5.457
-3.218,3.994,5.422
-3.300,4.008,5.391
-3.381,4.020,5.367
-3.462,4.028,5.347
-3.542,4.033,5.333
-3.622,4.035,5.324
-3.700,4.034,5.320
-3.777,4.029,5.319
-3.853,4.021,5.318
-3.927,4.009,5.318
-3.999,3.994,5.317
-4.069,3.975,5.316
-4.137,3.953,5.315
-4.203,3.927,5.314
-4.267,3.898,5.313
-4.329,3.864,5.312
-4.390,3.827,5.312
-4.450,3.786,5.311
-4.507,3.741,5.310
-4.563,3.693,5.309
-4.617,3.641,5.308
-4.668,3.587,5.307
-4.718,3.529,5.306
-4.764,3.469,5.305
-4.809,3.406,5.305
-4.850,3.341,5.304
-4.889,3.273,5.303
-4.926,3.203,5.302
-4.959,3.132,5.301
-4.990,3.059,5.300
-5.018,2.984,5.299
-5.043,2.908,5.298
-5.065,2.830,5.297
-5.084,2.751,5.296
-5.100,2.671,5.295
-5.114,2.590,5.294
-5.125,2.509,5.293
-5.133,2.426,5.292
-5.138,2.344,5.291
-5.141,2.260,5.290
-5.140,2.177,5.289
-5.137,2.094,5.288
-5.131,2.010,5.289
-5.123,1.927,5.293
-5.112,1.844,5.298
-5.098,1.761,5.304
-5.081,1.678,5.311
-5.062,1.596,5.319
-5.041,1.514,5.328
-5.017,1.433,5.337
-4.990,1.353,5.347
-4.961,1.273,5.357
-4.930,1.194,5.367
-4.896,1.117,5.378
-4.860,1.041,5.389
-4.822,0.967,5.401
-4.781,0.894,5.413
-4.739,0.822,5.425
-4.694,0.753,5.438
-4.647,0.685,5.451
-4.597,0.619,5.465
-4.546,0.555,5.479
-4.492,0.493,5.494
-4.437,0.434,5.510
-4.379,0.377,5.526
-4.320,0.322,5.543
-4.259,0.270,5.561
-4.196,0.220,5.579
-4.131,0.173,5.598
-4.063,0.128,5.618
-3.994,0.085,5.640
-3.922,0.044,5.662
-3.848,0.005,5.686
-3.773,-0.031,5.711
-3.696,-0.066,5.738
-3.617,-0.098,5.766
-3.537,-0.129,5.796
-3.455,-0.157,5.827
-3.372,-0.183,5.859
-3.288,-0.207,5.894
-3.203,-0.230,5.930
-3.117,-0.250,5.968
-3.030,-0.269,6.009
-2.942,-0.286,6.051
-2.853,-0.301,6.095
-2.763,-0.315,6.141
-2.673,-0.327,6.189
-2.581,-0.338,6.239
-2.489,-0.348,6.291
