# x_m, y_m, v_mps
-2.478,-1.353,6.816
-2.372,-1.361,6.864
-2.267,-1.367,6.914
-2.161,-1.373,6.966
-2.057,-1.377,7.000
-1.952,-1.380,7.000
-1.848,-1.382,7.000
-1.745,-1.384,7.000
-1.641,-1.385,7.000
-1.539,-1.385,7.000
-1.437,-1.384,7.000
-1.335,-1.383,7.000
-1.233,-1.382,7.000
-1.132,-1.381,7.000
-1.032,-1.379,7.000
-0.931,-1.377,7.000
-0.831,-1.376,7.000
-0.730,-1.374,7.000
-0.630,-1.371,7.000
-0.529,-1.369,7.000
-0.429,-1.367,7.000
-0.329,-1.364,7.000
-0.228,-1.362,7.000
-0.128,-1.359,7.000
-0.027,-1.356,7.000
0.073,-1.353,7.000
0.173,-1.350,7.000
0.274,-1.347,7.000
0.374,-1.344,7.000
0.473,-1.340,7.000
0.573,-1.337,7.000
0.673,-1.334,7.000
0.772,-1.331,7.000
0.872,-1.328,7.000
0.972,-1.325,7.000
1.071,-1.322,7.000
1.171,-1.319,7.000
1.270,-1.316,7.000
1.370,-1.313,7.000
1.469,-1.310,7.000
1.568,-1.308,7.000
1.668,-1.305,7.000
1.767,-1.303,7.000
1.866,-1.301,7.000
1.966,-1.298,7.000
2.065,-1.296,7.000
2.164,-1.294,7.000
2.263,-1.292,7.000
2.362,-1.291,7.000
2.461,-1.289,7.000
2.561,-1.288,7.000
2.660,-1.287,7.000
2.760,-1.285,7.000
2.860,-1.284,7.000
2.961,-1.282,7.000
3.063,-1.281,7.000
3.165,-1.278,7.000
3.268,-1.276,7.000
3.371,-1.272,7.000
3.475,-1.268,7.000
3.580,-1.262,7.000
3.684,-1.256,7.000
3.790,-1.249,7.000
3.895,-1.240,6.952
4.001,-1.230,6.904
4.107,-1.218,6.859
4.214,-1.205,6.817
4.321,-1.190,6.778
4.428,-1.173,6.742
4.536,-1.154,6.709
4.643,-1.133,6.680
4.751,-1.110,6.653
4.859,-1.084,6.631
4.966,-1.056,6.611
5.074,-1.025,6.596
5.181,-0.992,6.584
5.288,-0.955,6.577
5.394,-0.916,6.574
5.500,-0.873,6.573
5.605,-0.827,6.571
5.709,-0.777,6.569
5.813,-0.724,6.567
5.915,-0.667,6.566
6.015,-0.607,6.564
6.114,-0.542,6.562
6.211,-0.473,6.561
6.306,-0.401,6.559
6.397,-0.324,6.557
6.486,-0.245,6.555
6.571,-0.162,6.554
