# x_m, y_m, v_mps
2.199,3.570,4.355
2.157,3.671,4.352
2.110,3.770,4.350
2.058,3.866,4.348
2.002,3.960,4.347
1.940,4.052,4.346
1.874,4.140,4.345
1.803,4.225,4.344
1.726,4.306,4.344
1.645,4.383,4.344
1.559,4.455,4.346
1.469,4.522,4.348
1.374,4.583,4.352
1.276,4.638,4.357
1.174,4.686,4.364
1.070,4.728,4.372
0.965,4.763,4.383
0.858,4.792,4.396
0.751,4.816,4.411
0.643,4.834,4.428
0.534,4.847,4.448
0.426,4.855,4.470
0.318,4.858,4.496
0.211,4.858,4.525
0.104,4.853,4.557
-0.003,4.844,4.592
-0.108,4.832,4.632
-0.213,4.817,4.675
-0.317,4.799,4.722
-0.420,4.778,4.773
-0.522,4.754,4.828
-0.623,4.728,4.888
-0.723,4.701,4.953
-0.822,4.671,5.023
-0.921,4.640,5.099
-1.018,4.608,5.179
-1.115,4.574,5.266
-1.210,4.539,5.358
-1.306,4.504,5.457
-1.400,4.469,5.562
-1.494,4.433,5.673
-1.587,4.396,5.791
-1.680,4.360,5.916
-1.773,4.325,6.048
-1.866,4.289,6.166
-1.958,4.255,6.271
-2.050,4.221,6.363
-2.142,4.188,6.444
-2.234,4.156,6.514
-2.326,4.126,6.573
-2.419,4.097,6.623
-2.511,4.070,6.665
-2.603,4.045,6.699
-2.696,4.022,6.726
-2.788,4.001,6.748
-2.881,3.983,6.732
-2.973,3.968,6.716
-3.066,3.955,6.701
-3.158,3.946,6.686
-3.251,3.940,6.671
-3.343,3.938,6.656
-3.435,3.939,6.639
-3.528,3.943,6.620
-3.621,3.951,6.597
-3.715,3.961,6.571
-3.808,3.974,6.539
-3.901,3.990,6.502
-3.995,4.008,6.457
-4.089,4.028,6.405
-4.183,4.050,6.343
-4.277,4.074,6.271
-4.371,4.099,6.189
-4.465,4.125,6.094
-4.559,4.153,5.986
-4.654,4.180,5.864
-4.750,4.209,5.733
-4.845,4.238,5.609
-4.941,4.266,5.492
-5.038,4.295,5.382
-5.135,4.323,5.279
-5.234,4.350,5.182
-5.332,4.376,5.091
-5.432,4.401,5.007
-5.533,4.425,4.928
-5.634,4.447,4.856
-5.736,4.467,4.789
-5.840,4.484,4.727
-5.944,4.499,4.671
-6.049,4.512,4.619
-6.154,4.521,4.572
-6.261,4.526,4.529
-6.368,4.528,4.491
-6.475,4.526,4.457
-6.583,4.520,4.426
-6.691,4.509,4.399
-6.799,4.493,4.375
-6.907,4.472,4.354
-7.014,4.445,4.336
-7.120,4.412,4.320
-7.225,4.372,4.307
-7.328,4.326,4.296
-7.428,4.274,4.287
-7.525,4.214,4.280
-7.617,4.148,4.275
-7.704,4.075,4.271
-7.787,3.997,4.268
-7.863,3.914,4.266
-7.934,3.827,4.265
-7.999,3.736,4.263
-8.058,3.641,4.263
-8.112,3.544,4.262
-8.159,3.444,4.261
-8.202,3.341,4.261
-8.238,3.237,4.262
-8.269,3.132,4.264
-8.295,3.026,4.267
-8.316,2.919,4.272
-8.332,2.811,4.277
-8.343,2.704,4.284
-8.350,2.596,4.293
-8.352,2.488,4.303
-8.351,2.381,4.314
-8.345,2.274,4.327
-8.336,2.167,4.341
-8.322,2.061,4.357
-8.305,1.956,4.373
-8.284,1.851,4.392
-8.260,1.747,4.411
-8.232,1.644,4.432
-8.200,1.542,4.454
-8.166,1.441,4.477
-8.127,1.342,4.501
-8.086,1.244,4.526
-8.041,1.147,4.552
-7.993,1.052,4.579
-7.942,0.958,4.606
-7.888,0.867,4.634
-7.831,0.777,4.662
-7.770,0.689,4.691
-7.707,0.603,4.720
-7.641,0.519,4.749
-7.572,0.438,4.779
-7.501,0.359,4.809
-7.426,0.282,4.839
-7.350,0.208,4.869
-7.271,0.137,4.900
-7.190,0.069,4.931
-7.108,0.003,4.962
-7.023,-0.061,4.993
-6.937,-0.122,5.025
-6.849,-0.180,5.057
-6.759,-0.236,5.090
-6.669,-0.290,5.123
-6.577,-0.340,5.156
-6.484,-0.389,5.190
-6.390,-0.435,5.225
-6.296,-0.479,5.260
-6.200,-0.520,5.296
-6.104,-0.560,5.333
-6.007,-0.598,5.370
-5.910,-0.633,5.408
-5.812,-0.667,5.447
-5.713,-0.699,5.487
-5.614,-0.729,5.527
-5.515,-0.757,5.568
-5.415,-0.783,5.611
-5.315,-0.808,5.654
-5.214,-0.831,5.698
-5.114,-0.853,5.743
-5.013,-0.873,5.789
-4.911,-0.891,5.835
-4.810,-0.908,5.883
-4.709,-0.923,5.931
-4.607,-0.937,5.979
-4.505,-0.950,6.029
-4.403,-0.961,6.079
-4.301,-0.971,6.129
-4.199,-0.980,6.180
-4.097,-0.987,6.231
-3.995,-0.993,6.283
-3.893,-0.998,6.335
-3.791,-1.002,6.387
-3.689,-1.004,6.438
-3.587,-1.006,6.490
