# x_m, y_m, v_mps
-5.161,3.691,5.435
-5.269,3.686,5.394
-5.378,3.679,5.356
-5.487,3.670,5.321
-5.598,3.658,5.289
-5.709,3.643,5.260
-5.821,3.625,5.234
-5.933,3.603,5.211
-6.045,3.578,5.190
-6.158,3.549,5.173
-6.271,3.515,5.158
-6.383,3.476,5.147
-6.495,3.432,5.139
-6.605,3.384,5.133
-6.713,3.330,5.132
-6.818,3.273,5.130
-6.921,3.211,5.129
-7.020,3.145,5.128
-7.116,3.076,5.126
-7.209,3.003,5.125
-7.298,2.928,5.124
-7.385,2.849,5.122
-7.469,2.767,5.121
-7.549,2.683,5.120
-7.626,2.597,5.118
-7.700,2.508,5.117
-7.771,2.417,5.116
-7.838,2.324,5.114
-7.903,2.229,5.113
-7.964,2.132,5.112
-8.022,2.034,5.111
-8.077,1.934,5.109
-8.129,1.832,5.108
-8.178,1.729,5.107
-8.224,1.625,5.105
-8.267,1.520,5.104
-8.306,1.414,5.103
-8.343,1.306,5.101
-8.376,1.198,5.100
-8.407,1.089,5.099
-8.434,0.979,5.098
-8.458,0.869,5.099
-8.479,0.758,5.100
-8.497,0.646,5.100
-8.511,0.534,5.094
-8.523,0.422,5.088
-8.532,0.309,5.080
-8.537,0.196,5.072
-8.539,0.084,5.062
-8.539,-0.029,5.052
-8.535,-0.142,5.041
-8.528,-0.255,5.029
-8.517,-0.367,5.016
-8.504,-0.480,5.003
-8.488,-0.591,4.989
-8.468,-0.703,4.975
-8.445,-0.814,4.961
-8.419,-0.924,4.947
-8.390,-1.034,4.933
-8.358,-1.143,4.920
-8.323,-1.251,4.908
-8.284,-1.358,4.896
-8.242,-1.464,4.886
-8.197,-1.569,4.876
-8.148,-1.672,4.868
-8.096,-1.775,4.861
-8.041,-1.876,4.856
-7.983,-1.975,4.852
-7.921,-2.072,4.851
-7.856,-2.168,4.850
-7.788,-2.261,4.848
-7.716,-2.353,4.847
-7.641,-2.442,4.846
-7.563,-2.528,4.844
-7.481,-2.612,4.843
-7.396,-2.693,4.842
-7.308,-2.772,4.841
-7.216,-2.846,4.839
-7.122,-2.918,4.838
-7.024,-2.986,4.837
-6.922,-3.050,4.835
-6.818,-3.110,4.834
-6.711,-3.166,4.833
-6.601,-3.217,4.832
-6.488,-3.263,4.830
-6.372,-3.303,4.829
-6.254,-3.339,4.828
-6.135,-3.368,4.826
-6.014,-3.392,4.825
-5.892,-3.409,4.824
-5.771,-3.421,4.822
-5.650,-3.427,4.821
-5.530,-3.428,4.821
-5.410,-3.424,4.825
-5.292,-3.415,4.831
-5.175,-3.401,4.840
