# x_m, y_m, v_mps
-3.134,3.522,5.000
-3.253,3.509,5.000
-3.372,3.502,5.000
-3.492,3.499,5.000
-3.611,3.501,5.000
-3.730,3.508,5.000
-3.847,3.519,5.000
-3.963,3.534,5.000
-4.077,3.552,5.000
-4.190,3.574,5.000
-4.301,3.599,5.000
-4.411,3.627,5.000
-4.518,3.657,5.000
-4.624,3.690,5.000
-4.729,3.724,5.000
-4.832,3.760,5.000
-4.933,3.798,5.000
-5.033,3.837,5.000
-5.131,3.876,5.000
-5.228,3.917,5.000
-5.323,3.958,5.000
-5.418,4.000,5.000
-5.511,4.041,5.000
-5.603,4.083,5.000
-5.695,4.124,5.000
-5.785,4.165,5.000
-5.875,4.205,5.000
-5.964,4.245,5.000
-6.052,4.284,5.000
-6.140,4.321,5.000
-6.227,4.358,5.000
-6.314,4.393,5.000
-6.400,4.427,5.000
-6.486,4.459,5.000
-6.572,4.490,5.000
-6.658,4.518,5.000
-6.743,4.545,5.000
-6.828,4.569,5.000
-6.913,4.592,5.000
-6.997,4.612,4.985
-7.081,4.629,4.947
-7.165,4.644,4.914
-7.248,4.657,4.887
-7.331,4.666,4.865
-7.413,4.673,4.849
-7.494,4.677,4.838
-7.574,4.677,4.833
-7.653,4.674,4.832
-7.731,4.669,4.831
-7.807,4.659,4.830
-7.882,4.647,4.829
-7.954,4.631,4.829
-8.024,4.611,4.828
-8.092,4.588,4.827
-8.157,4.562,4.826
-8.219,4.533,4.826
-8.281,4.499,4.825
-8.340,4.461,4.824
-8.399,4.419,4.823
-8.455,4.374,4.823
-8.510,4.325,4.822
-8.564,4.272,4.821
-8.614,4.217,4.820
-8.663,4.158,4.819
-8.709,4.097,4.818
-8.753,4.033,4.818
-8.794,3.967,4.817
-8.833,3.899,4.816
-8.869,3.829,4.816
-8.902,3.756,4.815
-8.932,3.683,4.814
-8.960,3.607,4.813
-8.984,3.530,4.812
-9.007,3.452,4.811
-9.026,3.373,4.810
-9.042,3.292,4.810
-9.056,3.211,4.809
-9.067,3.129,4.808
-9.075,3.047,4.807
-9.081,2.963,4.806
-9.084,2.880,4.805
-9.084,2.796,4.804
-9.081,2.713,4.803
-9.076,2.630,4.802
-9.068,2.546,4.802
-9.057,2.463,4.801
-9.044,2.381,4.800
-9.028,2.299,4.799
-9.009,2.218,4.799
-8.988,2.137,4.801
-8.964,2.058,4.805
-8.937,1.979,4.809
-8.908,1.901,4.815
-8.876,1.825,4.823
-8.842,1.749,4.831
-8.806,1.675,4.840
-8.766,1.603,4.850
-8.725,1.532,4.860
-8.681,1.463,4.872
-8.635,1.396,4.884
-8.586,1.330,4.896
-8.536,1.267,4.909
-8.483,1.206,4.923
-8.428,1.147,4.938
-8.371,1.091,4.953
-8.311,1.036,4.969
-8.249,0.984,4.986
-8.185,0.933,5.000
-8.118,0.884,5.000
-8.049,0.836,5.000
-7.978,0.791,5.000
-7.905,0.747,5.000
-7.831,0.706,5.000
-7.755,0.666,5.000
-7.677,0.628,5.000
-7.598,0.592,5.000
-7.518,0.558,5.000
-7.437,0.526,5.000
-7.354,0.495,5.000
-7.270,0.466,5.000
-7.186,0.439,5.000
-7.100,0.414,5.000
-7.013,0.390,5.000
-6.926,0.368,5.000
-6.838,0.348,5.000
-6.749,0.329,5.000
-6.659,0.311,5.000
-6.569,0.295,5.000
-6.478,0.281,5.000
-6.387,0.267,5.000
-6.295,0.255,5.000
-6.202,0.244,5.000
-6.109,0.234,5.000
-6.016,0.226,5.000
-5.922,0.218,5.000
-5.827,0.211,5.000
-5.733,0.206,5.000
-5.637,0.201,5.000
-5.542,0.196,5.000
-5.446,0.193,5.000
-5.350,0.190,5.000
-5.253,0.188,5.000
-5.156,0.187,5.000
-5.059,0.186,5.000
-4.961,0.185,5.000
-4.863,0.185,5.000
-4.765,0.185,5.000
-4.666,0.185,5.000
-4.567,0.186,5.000
-4.468,0.186,5.000
-4.369,0.187,5.000
-4.270,0.188,5.000
-4.171,0.189,5.000
-4.072,0.190,5.000
-3.972,0.192,5.000
-3.873,0.193,5.000
-3.773,0.194,5.000
-3.673,0.196,5.000
-3.572,0.197,5.000
-3.471,0.198,5.000
-3.371,0.199,5.000
-3.270,0.199,5.000
-3.169,0.199,5.000
-3.068,0.200,5.000
-2.967,0.199,5.000
-2.867,0.199,5.000
-2.767,0.199,5.000
-2.667,0.199,5.000
-2.568,0.198,5.000
-2.468,0.198,5.000
-2.370,0.198,5.000
-2.271,0.198,5.000
-2.173,0.198,5.000
-2.075,0.199,5.000
-1.977,0.200,5.000
-1.880,0.202,5.000
-1.782,0.203,5.000
-1.686,0.206,5.000
-1.589,0.209,5.000
-1.493,0.213,5.000
-1.397,0.217,5.000
-1.302,0.222,5.000
-1.207,0.228,5.000
-1.112,0.235,5.000
-1.018,0.243,5.000
-0.924,0.252,5.000
-0.830,0.261,5.000
-0.737,0.272,5.000
-0.644,0.284,5.000
-0.552,0.297,5.000
-0.460,0.311,5.000
-0.369,0.326,5.000
-0.278,0.343,5.000
-0.188,0.361,5.000
-0.099,0.381,5.000
-0.010,0.402,5.000
