# x_m, y_m, v_mps
-4.157,0.297,6.398
-4.057,0.298,6.476
-3.956,0.300,6.553
-3.856,0.301,6.630
-3.755,0.303,6.705
-3.654,0.304,6.780
-3.553,0.304,6.854
-3.451,0.305,6.928
-3.350,0.305,7.000
-3.248,0.305,6.916
-3.147,0.304,6.829
-3.045,0.303,6.740
-2.944,0.302,6.650
-2.843,0.300,6.561
-2.742,0.299,6.472
-2.642,0.297,6.383
-2.542,0.295,6.295
-2.442,0.293,6.207
-2.343,0.291,6.120
-2.244,0.289,6.034
-2.146,0.288,5.950
-2.047,0.287,5.866
-1.949,0.286,5.784
-1.852,0.285,5.704
-1.754,0.285,5.625
-1.657,0.286,5.548
-1.561,0.287,5.472
-1.464,0.288,5.398
-1.368,0.291,5.326
-1.273,0.294,5.256
-1.177,0.298,5.188
-1.082,0.302,5.122
-0.988,0.308,5.058
-0.894,0.315,4.996
-0.800,0.322,4.936
-0.707,0.331,4.878
-0.614,0.341,4.822
-0.522,0.352,4.768
-0.430,0.365,4.716
-0.339,0.378,4.666
-0.248,0.393,4.619
-0.158,0.410,4.574
-0.068,0.427,4.530
0.020,0.447,4.489
0.108,0.468,4.450
0.196,0.490,4.413
0.282,0.514,4.378
0.368,0.540,4.345
0.452,0.567,4.314
0.536,0.596,4.284
0.618,0.627,4.256
0.700,0.660,4.229
0.779,0.694,4.204
0.858,0.731,4.180
0.935,0.769,4.157
1.011,0.809,4.135
1.084,0.851,4.114
1.156,0.895,4.094
1.227,0.941,4.075
1.295,0.989,4.057
1.361,1.039,4.040
1.425,1.090,4.023
1.486,1.144,4.007
1.546,1.199,3.991
1.603,1.257,3.976
1.657,1.316,3.962
1.710,1.378,3.947
1.761,1.442,3.934
1.809,1.508,3.920
1.855,1.576,3.907
1.899,1.646,3.895
1.941,1.718,3.883
1.980,1.791,3.871
2.017,1.865,3.859
2.052,1.941,3.848
2.084,2.019,3.838
2.114,2.097,3.827
2.142,2.177,3.817
2.167,2.258,3.807
2.190,2.340,3.798
2.210,2.422,3.788
2.228,2.505,3.780
2.244,2.589,3.771
2.257,2.673,3.763
2.267,2.756,3.756
2.275,2.840,3.750
2.280,2.924,3.746
2.282,3.007,3.744
2.282,3.091,3.743
2.279,3.174,3.743
2.273,3.256,3.742
2.264,3.338,3.741
2.253,3.420,3.740
2.238,3.501,3.740
2.221,3.581,3.739
2.201,3.660,3.738
2.178,3.738,3.738
2.153,3.814,3.737
2.124,3.890,3.736
2.093,3.964,3.736
2.059,4.036,3.735
2.023,4.106,3.734
1.983,4.175,3.734
1.941,4.242,3.733
1.897,4.306,3.732
1.850,4.368,3.732
1.801,4.427,3.731
1.749,4.484,3.731
1.696,4.538,3.730
1.640,4.588,3.729
1.582,4.636,3.729
1.523,4.679,3.728
1.462,4.720,3.728
1.400,4.756,3.727
1.337,4.788,3.726
1.274,4.815,3.726
1.211,4.838,3.725
1.147,4.857,3.725
1.080,4.871,3.724
1.010,4.883,3.724
0.937,4.890,3.723
0.861,4.894,3.722
0.784,4.894,3.724
0.705,4.891,3.731
0.625,4.884,3.744
0.544,4.875,3.762
0.463,4.862,3.784
0.381,4.847,3.811
0.298,4.828,3.843
0.216,4.807,3.879
0.133,4.784,3.920
0.050,4.758,3.966
-0.034,4.729,4.018
-0.117,4.699,4.075
-0.201,4.666,4.137
-0.285,4.632,4.206
-0.368,4.595,4.281
-0.453,4.557,4.362
-0.537,4.518,4.450
-0.621,4.477,4.545
-0.706,4.435,4.647
-0.792,4.391,4.754
-0.877,4.347,4.860
-0.963,4.302,4.964
-1.050,4.255,5.066
-1.138,4.209,5.168
-1.226,4.162,5.267
-1.315,4.114,5.366
-1.405,4.067,5.463
-1.496,4.019,5.558
-1.588,3.972,5.653
-1.681,3.925,5.731
-1.775,3.878,5.791
-1.871,3.832,5.835
-1.969,3.788,5.863
-2.067,3.744,5.877
-2.168,3.702,5.878
-2.270,3.661,5.877
-2.374,3.622,5.875
-2.480,3.585,5.874
-2.587,3.551,5.872
-2.696,3.519,5.871
-2.808,3.491,5.869
-2.921,3.465,5.868
-3.036,3.443,5.866
-3.153,3.425,5.865
-3.271,3.412,5.863
-3.391,3.403,5.862
-3.512,3.399,5.860
-3.632,3.400,5.858
-3.752,3.406,5.857
-3.870,3.416,5.855
-3.986,3.431,5.854
-4.101,3.449,5.852
-4.214,3.470,5.851
-4.326,3.495,5.849
-4.436,3.523,5.848
-4.544,3.554,5.846
-4.651,3.586,5.845
-4.756,3.621,5.844
-4.859,3.658,5.842
-4.961,3.697,5.845
-5.062,3.737,5.859
-5.161,3.778,5.885
-5.258,3.820,5.852
-5.354,3.863,5.797
-5.449,3.907,5.724
-5.543,3.951,5.631
-5.636,3.995,5.519
-5.727,4.039,5.385
-5.818,4.084,5.231
-5.907,4.127,5.085
-5.996,4.170,4.949
-6.084,4.213,4.823
-6.171,4.254,4.706
-6.258,4.294,4.598
-6.344,4.333,4.497
-6.429,4.371,4.404
-6.514,4.407,4.318
-6.599,4.442,4.239
-6.683,4.474,4.166
-6.767,4.504,4.100
-6.851,4.533,4.039
-6.934,4.559,3.985
-7.017,4.582,3.936
-7.100,4.603,3.893
-7.182,4.621,3.855
-7.264,4.637,3.822
-7.345,4.649,3.794
-7.426,4.658,3.772
-7.505,4.664,3.755
-7.584,4.667,3.744
-7.662,4.667,3.738
-7.738,4.662,3.737
-7.813,4.655,3.737
-7.886,4.644,3.736
-7.957,4.629,3.736
-8.026,4.611,3.735
-8.093,4.589,3.734
-8.157,4.563,3.734
-8.220,4.533,3.733
-8.281,4.500,3.733
-8.341,4.462,3.732
-8.400,4.421,3.732
-8.457,4.375,3.731
-8.512,4.327,3.730
-8.565,4.274,3.730
-8.616,4.219,3.729
-8.665,4.161,3.728
-8.711,4.100,3.728
-8.755,4.037,3.727
-8.796,3.971,3.726
-8.834,3.903,3.726
-8.870,3.833,3.725
-8.903,3.761,3.725
-8.934,3.687,3.724
-8.961,3.611,3.723
-8.986,3.534,3.723
-9.008,3.455,3.722
-9.028,3.376,3.721
-9.044,3.295,3.720
-9.058,3.213,3.720
-9.070,3.131,3.719
-9.079,3.048,3.718
-9.085,2.964,3.718
-9.088,2.880,3.717
-9.089,2.797,3.716
-9.086,2.713,3.716
-9.082,2.630,3.715
-9.074,2.547,3.714
-9.064,2.464,3.716
-9.051,2.382,3.720
-9.035,2.300,3.725
-9.017,2.219,3.731
-8.996,2.139,3.738
-8.972,2.060,3.747
-8.946,1.981,3.755
-8.917,1.904,3.765
-8.885,1.827,3.774
-8.851,1.752,3.784
-8.815,1.679,3.795
-8.776,1.607,3.806
-8.734,1.536,3.817
-8.690,1.467,3.829
-8.644,1.401,3.841
-8.595,1.336,3.853
-8.544,1.273,3.866
-8.491,1.212,3.879
-8.436,1.154,3.893
-8.379,1.098,3.908
-8.320,1.045,3.922
-8.258,0.993,3.938
-8.193,0.944,3.955
-8.127,0.896,3.972
-8.057,0.850,3.991
-7.986,0.806,4.011
-7.913,0.764,4.032
-7.838,0.724,4.054
-7.761,0.686,4.077
-7.683,0.650,4.102
-7.604,0.616,4.128
-7.524,0.583,4.156
-7.442,0.553,4.185
-7.359,0.525,4.216
-7.275,0.498,4.249
-7.189,0.473,4.283
-7.103,0.450,4.320
-7.017,0.429,4.359
-6.929,0.409,4.399
-6.840,0.391,4.442
-6.751,0.375,4.487
-6.661,0.360,4.534
-6.570,0.346,4.583
-6.479,0.334,4.634
-6.388,0.324,4.688
-6.295,0.314,4.744
-6.202,0.306,4.802
-6.109,0.299,4.862
-6.015,0.293,4.924
-5.921,0.288,4.988
-5.826,0.284,5.054
-5.731,0.281,5.123
-5.636,0.279,5.193
-5.540,0.277,5.266
-5.444,0.276,5.340
-5.347,0.276,5.416
-5.250,0.277,5.494
-5.152,0.278,5.574
-5.055,0.279,5.655
-4.956,0.281,5.738
-4.858,0.283,5.822
-4.758,0.285,5.908
-4.658,0.287,5.993
-4.558,0.289,6.076
-4.458,0.291,6.158
-4.357,0.293,6.239
-4.257,0.295,6.319
