-2.287327399326961164e+00,5.195534743673277944e+00
-2.504567059894217795e+00,5.248988481708863674e+00
-2.731891838012534102e+00,5.296140971395189467e+00
-2.905108271342498494e+00,5.332583969973891058e+00
-3.058453098634782208e+00,5.351477954697762662e+00
-3.200322353818819021e+00,5.358429604209425712e+00
-3.330054949333927539e+00,5.346108468803831393e+00
-3.527815613806866590e+00,5.452409326910186316e+00
-3.646652313324873163e+00,5.456292082864504955e+00
-3.737786521680751317e+00,5.464113408549541973e+00
-3.805418017578287238e+00,5.461657657300052371e+00
-3.898369865603780404e+00,5.495567518507790794e+00
-4.042215310653421767e+00,5.565019740300554574e+00
-4.207373468904235025e+00,5.553971528069154395e+00
-4.458501506368351741e+00,5.603422195918566828e+00
-4.608399919232341269e+00,5.614890171523893692e+00
-4.587663877879685437e+00,5.602604590450059874e+00
-4.643781154926429622e+00,5.595364254821258321e+00
-4.876764320177126244e+00,5.597976409279088905e+00
-5.231601833216595665e+00,5.474507222343850898e+00
-5.410717549868630627e+00,4.714472684988371576e+00
-5.518697466016869946e+00,4.190879352948192249e+00
-5.569222587897304066e+00,3.870313801091798123e+00
-5.572090607913718685e+00,3.640673329482878806e+00
-5.572188537120654317e+00,3.508832709019481300e+00
-5.611078212187718961e+00,3.396949893260488906e+00
-5.618824394450665949e+00,3.384170511854801333e+00
-5.605890902540256349e+00,3.323220784563242880e+00
-5.620541501262723116e+00,3.188513537458251168e+00
-5.655245055180945002e+00,3.016940193437168460e+00
-5.671531205169161538e+00,2.821674464139821037e+00
-5.720843304609800839e+00,2.631420529111851980e+00
-5.724191674584200307e+00,2.482897350601393160e+00
-5.771889000565765926e+00,2.304405157113522229e+00
-5.778388305527684565e+00,2.122905794139076541e+00
-5.824846717779710303e+00,1.921688507651002631e+00
-5.825533612733314826e+00,1.780494571123475200e+00
-5.821705225046869714e+00,1.607533326655267381e+00
-5.876573555635850710e+00,1.448443264850637346e+00
-5.900962397081465305e+00,1.232818641074022725e+00
-5.905155163827101816e+00,1.000653532303856785e+00
-5.977950468654295690e+00,5.920239031504763716e-01
-6.067077516648124558e+00,1.346292322914348638e-01
-6.126519678798668878e+00,-4.497993984996625505e-01
-5.935437134879039789e+00,-8.703508445437166952e-01
-5.500759730105869494e+00,-9.590866120059845512e-01
-4.980366615035006106e+00,-1.020798746825146930e+00
-4.657808480889924496e+00,-1.071188359191065143e+00
-4.379001499962977384e+00,-1.112719566447749830e+00
-4.176391482457597171e+00,-1.137110921815665865e+00
-4.018611784045154067e+00,-1.160747784119453119e+00
-3.901779283240231155e+00,-1.174729801932520079e+00
-3.794903891080131153e+00,-1.218851717586652228e+00
-3.653529494794940824e+00,-1.212264077095255299e+00
-3.561273623368961694e+00,-1.236897108102279041e+00
-3.498828866100260004e+00,-1.265485952951084681e+00
-3.434270417531706698e+00,-1.273228680149332659e+00
-3.372381934215329391e+00,-1.272934715003411821e+00
-3.299497578979034618e+00,-1.256773208681296383e+00
-3.258029919348949033e+00,-1.302077874393574142e+00
-3.184912791816642663e+00,-1.313412003539865314e+00
-3.091488447093158953e+00,-1.325478750524125893e+00
-2.958537366428388271e+00,-1.327503685448724990e+00
-2.836096380418969165e+00,-1.361833819547121571e+00
-2.702915037515895680e+00,-1.425774145750293931e+00
-2.538038920197394077e+00,-1.428001812941058768e+00
-2.372345655744507731e+00,-1.435698980744314568e+00
-2.156820707379921043e+00,-1.459839454063584174e+00
-1.929722265689271632e+00,-1.515402537637707159e+00
-1.565628361030365401e+00,-1.512360618979869287e+00
-1.125741379319724178e+00,-1.558966685632108495e+00
-4.269254680137309910e-01,-1.659153491147151938e+00
-1.344823933775424196e-02,-1.711732467787431933e+00
2.839999679487836270e-01,-1.759498552384260339e+00
5.053852458258276670e-01,-1.762961957544433300e+00
6.878808236272775378e-01,-1.820151907667045821e+00
8.020119925396661520e-01,-1.805174789087340859e+00
9.230811603858695147e-01,-1.820353659857164352e+00
1.076524535037340247e+00,-1.863531818339763113e+00
1.147808031743515311e+00,-1.863197352452881983e+00
1.176396924183265469e+00,-1.874804173394995832e+00
1.278136552587402219e+00,-1.867302179927298633e+00
1.511371190332428061e+00,-1.923337504201890091e+00
1.751960172036894026e+00,-1.965844870290092805e+00
1.879047345533344071e+00,-1.971067303349638422e+00
1.874860782348065413e+00,-1.976957047305814008e+00
1.851292069865452028e+00,-1.957843951380325631e+00
1.827395242568383038e+00,-1.972127347632135042e+00
1.762358704972942114e+00,-1.967035265435890246e+00
1.708688228006632448e+00,-1.961161665060861203e+00
1.534697688816732741e+00,-1.913383530104491914e+00
1.275112707875819318e+00,-1.868350609882249547e+00
1.326591867473918107e+00,-1.906509876343751575e+00
1.502451546369610424e+00,-1.925709451593583532e+00
1.673803439744905974e+00,-1.979776874307759060e+00
1.888793285845417724e+00,-1.976684784172576315e+00
2.047173029191791116e+00,-2.003653893328410263e+00
2.232295150362077596e+00,-2.024057544159357125e+00
2.367786341674233963e+00,-2.024403102392866138e+00
2.448649114852248232e+00,-2.056125902005433215e+00
2.266295508123647107e+00,-2.026125262546447203e+00
2.043894139905630070e+00,-2.016407057308308826e+00
2.117434562802786857e+00,-2.016894546843902791e+00
2.271856257754170993e+00,-2.006086659483444556e+00
2.449599904944874673e+00,-2.057233451248400513e+00
2.628879158190842169e+00,-2.066930513070625253e+00
