# x_m, y_m, v_mps
4.271,-0.171,5.056
4.361,-0.155,5.009
4.450,-0.138,4.964
4.538,-0.119,4.921
4.625,-0.098,4.881
4.711,-0.076,4.843
4.796,-0.051,4.807
4.880,-0.025,4.773
4.963,0.002,4.741
5.044,0.032,4.711
5.124,0.064,4.683
5.203,0.097,4.656
5.279,0.133,4.631
5.354,0.171,4.608
5.427,0.211,4.586
5.499,0.253,4.565
5.568,0.297,4.545
5.634,0.343,4.527
5.699,0.391,4.509
5.761,0.442,4.493
5.822,0.495,4.477
5.880,0.550,4.462
5.935,0.607,4.448
5.989,0.667,4.434
6.040,0.729,4.422
6.089,0.793,4.410
6.136,0.859,4.398
6.181,0.927,4.387
6.223,0.997,4.376
6.263,1.069,4.366
6.300,1.142,4.357
6.335,1.217,4.347
6.367,1.294,4.338
6.397,1.371,4.330
6.425,1.450,4.321
6.450,1.530,4.313
6.473,1.611,4.304
6.493,1.693,4.296
6.511,1.776,4.287
6.526,1.859,4.279
6.538,1.943,4.271
6.549,2.027,4.263
6.556,2.112,4.255
6.561,2.196,4.247
6.564,2.280,4.241
6.563,2.364,4.235
6.560,2.448,4.230
6.555,2.531,4.228
6.546,2.613,4.227
6.535,2.696,4.226
6.521,2.777,4.225
6.504,2.858,4.224
6.485,2.937,4.223
6.463,3.016,4.223
6.438,3.094,4.222
6.410,3.170,4.221
6.379,3.245,4.220
6.346,3.319,4.220
6.310,3.391,4.219
6.272,3.461,4.218
6.231,3.529,4.217
6.187,3.595,4.217
6.141,3.659,4.216
6.093,3.720,4.215
6.042,3.779,4.215
5.989,3.835,4.214
5.934,3.888,4.213
5.878,3.938,4.213
5.819,3.984,4.212
5.758,4.028,4.211
5.696,4.067,4.211
5.633,4.103,4.210
5.569,4.135,4.209
5.504,4.162,4.209
5.437,4.186,4.208
5.369,4.206,4.207
5.298,4.223,4.207
5.226,4.236,4.206
