# x_m, y_m, v_mps
-6.482,2.083,6.112
-6.533,2.093,6.074
-6.584,2.104,6.032
-6.634,2.115,5.986
-6.685,2.126,5.935
-6.735,2.137,5.880
-6.784,2.148,5.820
-6.834,2.159,5.756
-6.883,2.170,5.687
-6.932,2.181,5.613
-6.981,2.192,5.540
-7.030,2.203,5.470
-7.078,2.214,5.402
-7.126,2.225,5.336
-7.174,2.236,5.273
-7.222,2.247,5.211
-7.270,2.257,5.152
-7.317,2.267,5.095
-7.364,2.277,5.040
-7.411,2.287,4.987
-7.458,2.297,4.936
-7.505,2.306,4.887
-7.551,2.315,4.840
-7.598,2.323,4.794
-7.644,2.332,4.751
-7.690,2.340,4.709
-7.735,2.347,4.669
-7.781,2.354,4.630
-7.826,2.361,4.594
-7.872,2.367,4.559
-7.917,2.373,4.525
-7.961,2.378,4.493
-8.006,2.383,4.463
-8.051,2.387,4.434
-8.095,2.390,4.407
-8.139,2.393,4.381
-8.183,2.396,4.356
-8.227,2.398,4.333
-8.270,2.399,4.311
-8.314,2.399,4.291
-8.357,2.399,4.272
-8.399,2.399,4.254
-8.442,2.397,4.237
-8.484,2.395,4.222
-8.526,2.392,4.208
-8.568,2.388,4.196
-8.609,2.384,4.184
-8.650,2.379,4.174
-8.690,2.373,4.165
-8.730,2.366,4.158
-8.770,2.359,4.152
-8.809,2.351,4.147
-8.847,2.342,4.143
-8.886,2.332,4.141
-8.923,2.321,4.139
-8.960,2.310,4.139
-8.997,2.297,4.139
-9.032,2.284,4.138
-9.068,2.270,4.138
-9.102,2.255,4.138
-9.136,2.240,4.137
-9.169,2.223,4.137
-9.201,2.206,4.137
-9.232,2.188,4.136
-9.263,2.169,4.136
-9.293,2.149,4.136
-9.322,2.128,4.135
-9.350,2.107,4.135
-9.377,2.085,4.135
-9.404,2.061,4.134
-9.430,2.037,4.134
-9.456,2.012,4.134
-9.481,1.986,4.133
-9.505,1.958,4.133
-9.529,1.930,4.133
-9.552,1.901,4.132
-9.574,1.872,4.132
-9.596,1.841,4.132
-9.617,1.810,4.131
-9.637,1.778,4.131
-9.656,1.745,4.131
-9.675,1.712,4.130
-9.692,1.678,4.130
-9.709,1.644,4.130
-9.726,1.608,4.129
-9.741,1.573,4.129
-9.755,1.537,4.129
-9.769,1.500,4.128
-9.782,1.463,4.128
-9.794,1.425,4.127
-9.805,1.388,4.127
-9.815,1.349,4.127
-9.824,1.311,4.126
-9.833,1.272,4.126
-9.840,1.232,4.126
-9.847,1.193,4.125
-9.853,1.153,4.125
-9.858,1.113,4.125
-9.863,1.073,4.124
-9.866,1.032,4.124
-9.869,0.992,4.123
-9.871,0.951,4.123
-9.872,0.910,4.123
-9.872,0.869,4.122
-9.871,0.828,4.122
-9.870,0.787,4.121
-9.867,0.746,4.121
-9.864,0.704,4.121
-9.861,0.663,4.120
-9.856,0.621,4.120
-9.850,0.580,4.120
-9.844,0.538,4.119
-9.837,0.496,4.119
-9.830,0.455,4.118
-9.821,0.413,4.118
-9.812,0.371,4.118
-9.803,0.330,4.117
-9.792,0.288,4.117
-9.781,0.247,4.116
-9.769,0.205,4.116
-9.757,0.164,4.116
-9.744,0.123,4.117
-9.730,0.082,4.119
-9.716,0.041,4.121
-9.701,0.001,4.124
-9.685,-0.039,4.127
-9.669,-0.079,4.131
-9.652,-0.118,4.135
-9.635,-0.157,4.139
-9.617,-0.196,4.144
-9.599,-0.235,4.149
-9.579,-0.273,4.154
-9.560,-0.311,4.160
-9.539,-0.349,4.166
-9.518,-0.386,4.172
-9.497,-0.423,4.178
-9.475,-0.460,4.184
-9.452,-0.496,4.190
-9.429,-0.532,4.197
-9.405,-0.567,4.203
-9.380,-0.602,4.210
-9.355,-0.637,4.217
-9.330,-0.671,4.224
-9.304,-0.705,4.231
-9.277,-0.738,4.238
-9.250,-0.771,4.245
-9.222,-0.803,4.252
-9.194,-0.835,4.259
-9.166,-0.867,4.267
-9.136,-0.898,4.274
-9.107,-0.928,4.281
-9.077,-0.958,4.289
-9.046,-0.987,4.297
-9.015,-1.016,4.304
-8.983,-1.044,4.312
-8.951,-1.072,4.320
-8.919,-1.099,4.328
-8.886,-1.126,4.336
-8.853,-1.152,4.344
-8.819,-1.177,4.352
-8.785,-1.202,4.360
-8.751,-1.226,4.368
-8.716,-1.249,4.377
-8.681,-1.272,4.385
-8.645,-1.294,4.394
-8.609,-1.316,4.402
-8.573,-1.337,4.411
-8.536,-1.357,4.420
-8.500,-1.376,4.429
-8.463,-1.395,4.438
-8.425,-1.413,4.447
-8.388,-1.430,4.456
-8.350,-1.446,4.465
-8.311,-1.462,4.475
-8.272,-1.477,4.485
-8.233,-1.491,4.495
-8.193,-1.505,4.505
-8.153,-1.518,4.515
-8.113,-1.531,4.526
-8.072,-1.543,4.537
-8.031,-1.554,4.548
-7.989,-1.565,4.559
-7.947,-1.575,4.571
-7.905,-1.584,4.583
-7.862,-1.593,4.595
-7.819,-1.602,4.607
