# x_m, y_m, v_mps
-8.302,-8.725,5.143
-8.188,-8.726,5.153
-8.073,-8.723,5.164
-7.957,-8.716,5.175
-7.841,-8.705,5.186
-7.725,-8.691,5.198
-7.609,-8.672,5.210
-7.495,-8.650,5.223
-7.381,-8.624,5.236
-7.270,-8.595,5.250
-7.159,-8.562,5.264
-7.051,-8.526,5.279
-6.943,-8.488,5.294
-6.838,-8.447,5.310
-6.734,-8.403,5.326
-6.631,-8.356,5.343
-6.530,-8.307,5.362
-6.430,-8.256,5.381
-6.332,-8.203,5.401
-6.235,-8.147,5.422
-6.140,-8.090,5.444
-6.047,-8.030,5.467
-5.955,-7.969,5.492
-5.864,-7.906,5.517
-5.775,-7.842,5.543
-5.688,-7.776,5.570
-5.602,-7.708,5.599
-5.518,-7.640,5.628
-5.435,-7.569,5.659
-5.353,-7.498,5.691
-5.273,-7.425,5.724
-5.194,-7.352,5.759
-5.116,-7.277,5.795
-5.040,-7.201,5.832
-4.965,-7.124,5.871
-4.892,-7.047,5.912
-4.819,-6.968,5.953
-4.748,-6.889,5.997
-4.678,-6.809,6.041
-4.609,-6.729,6.087
-4.541,-6.647,6.135
-4.475,-6.566,6.184
-4.409,-6.483,6.235
-4.344,-6.401,6.287
-4.281,-6.317,6.342
-4.218,-6.234,6.397
-4.156,-6.150,6.455
-4.095,-6.065,6.514
-4.035,-5.981,6.575
-3.976,-5.896,6.639
-3.917,-5.812,6.704
-3.859,-5.727,6.770
-3.802,-5.642,6.839
-3.745,-5.558,6.910
-3.689,-5.473,6.982
-3.633,-5.389,7.000
-3.577,-5.304,7.000
-3.522,-5.221,7.000
-3.468,-5.137,7.000
-3.413,-5.054,7.000
-3.358,-4.971,7.000
-3.304,-4.888,7.000
-3.249,-4.806,7.000
-3.194,-4.724,7.000
-3.139,-4.642,7.000
-3.084,-4.561,7.000
-3.029,-4.480,7.000
-2.973,-4.398,7.000
-2.917,-4.317,7.000
-2.861,-4.237,7.000
-2.804,-4.156,7.000
-2.748,-4.076,7.000
-2.691,-3.996,7.000
-2.634,-3.916,7.000
-2.576,-3.836,7.000
-2.518,-3.756,7.000
-2.460,-3.676,7.000
-2.401,-3.596,7.000
-2.343,-3.516,7.000
-2.284,-3.435,7.000
-2.224,-3.355,7.000
-2.165,-3.274,7.000
-2.106,-3.194,7.000
-2.046,-3.112,7.000
-1.987,-3.031,6.940
-1.927,-2.949,6.864
-1.867,-2.867,6.790
-1.808,-2.784,6.718
-1.749,-2.701,6.648
-1.689,-2.616,6.580
-1.631,-2.532,6.513
-1.572,-2.446,6.449
-1.514,-2.360,6.386
-1.457,-2.273,6.325
-1.400,-2.186,6.266
-1.343,-2.097,6.209
-1.288,-2.008,6.154
-1.233,-1.918,6.100
-1.179,-1.827,6.049
-1.126,-1.735,5.998
-1.074,-1.642,5.950
-1.023,-1.549,5.903
-0.973,-1.454,5.858
-0.925,-1.359,5.815
-0.877,-1.262,5.773
-0.831,-1.165,5.733
-0.787,-1.066,5.695
-0.744,-0.967,5.658
-0.702,-0.867,5.622
-0.663,-0.765,5.588
-0.625,-0.663,5.555
-0.588,-0.559,5.524
-0.554,-0.455,5.494
-0.522,-0.349,5.465
-0.492,-0.243,5.437
-0.464,-0.135,5.411
-0.438,-0.027,5.386
-0.415,0.082,5.362
-0.394,0.192,5.339
-0.376,0.303,5.317
-0.361,0.415,5.296
-0.349,0.528,5.276
-0.339,0.641,5.257
-0.333,0.755,5.239
-0.330,0.869,5.221
-0.331,0.984,5.205
-0.335,1.100,5.189
-0.342,1.216,5.174
-0.354,1.332,5.159
-0.369,1.448,5.146
-0.389,1.563,5.133
-0.412,1.678,5.121
-0.439,1.791,5.110
-0.470,1.903,5.099
-0.504,2.014,5.090
-0.541,2.124,5.081
-0.583,2.232,5.073
-0.627,2.339,5.066
-0.675,2.445,5.060
-0.727,2.549,5.055
-0.781,2.651,5.051
-0.839,2.752,5.049
-0.901,2.850,5.047
-0.965,2.947,5.046
-1.033,3.042,5.045
-1.104,3.134,5.043
-1.178,3.225,5.042
-1.255,3.312,5.041
-1.335,3.397,5.039
-1.417,3.480,5.038
-1.503,3.560,5.037
-1.592,3.637,5.035
-1.683,3.710,5.034
-1.777,3.781,5.033
-1.873,3.849,5.031
-1.973,3.913,5.030
-2.074,3.973,5.029
-2.178,4.030,5.027
-2.285,4.083,5.026
-2.393,4.133,5.025
-2.504,4.178,5.023
-2.617,4.218,5.022
-2.731,4.255,5.021
-2.848,4.286,5.019
-2.965,4.313,5.018
-3.085,4.335,5.017
-3.205,4.352,5.015
-3.327,4.364,5.014
-3.450,4.370,5.013
-3.574,4.370,5.011
-3.698,4.364,5.010
-3.823,4.352,5.009
-3.949,4.334,5.007
-4.074,4.308,5.006
-4.199,4.275,5.004
-4.322,4.234,5.003
-4.442,4.187,5.001
-4.558,4.132,5.000
-4.671,4.072,4.999
-4.778,4.007,4.997
-4.882,3.937,4.996
-4.981,3.862,4.994
-5.075,3.784,4.993
-5.166,3.702,4.992
-5.252,3.618,4.990
-5.334,3.530,4.989
-5.412,3.440,4.988
-5.485,3.347,4.986
-5.555,3.253,4.987
-5.622,3.156,4.992
-5.685,3.059,5.003
-5.744,2.960,5.018
-5.800,2.860,5.038
-5.852,2.759,5.062
-5.902,2.657,5.089
-5.949,2.554,5.121
-5.993,2.451,5.157
-6.034,2.348,5.197
-6.073,2.245,5.241
-6.109,2.141,5.289
-6.143,2.038,5.341
-6.175,1.935,5.397
-6.206,1.831,5.459
-6.235,1.728,5.524
-6.262,1.626,5.594
-6.288,1.523,5.670
-6.312,1.421,5.750
-6.336,1.320,5.835
-6.358,1.219,5.926
-6.380,1.119,6.016
-6.401,1.019,6.103
-6.422,0.920,6.189
-6.443,0.822,6.273
-6.463,0.725,6.356
-6.483,0.628,6.352
-6.504,0.532,6.260
-6.524,0.437,6.178
-6.545,0.342,6.106
-6.567,0.249,6.042
-6.589,0.156,5.988
-6.612,0.065,5.943
-6.636,-0.025,5.906
-6.661,-0.115,5.877
-6.688,-0.203,5.857
