# x_m, y_m, v_mps
-7.776,-1.609,4.734
-7.732,-1.617,4.748
-7.689,-1.623,4.762
-7.645,-1.629,4.776
-7.601,-1.635,4.791
-7.557,-1.640,4.806
-7.512,-1.645,4.821
-7.468,-1.649,4.837
-7.423,-1.652,4.853
-7.378,-1.655,4.869
-7.333,-1.658,4.886
-7.288,-1.660,4.903
-7.243,-1.662,4.921
-7.198,-1.663,4.938
-7.152,-1.663,4.957
-7.107,-1.664,4.976
-7.061,-1.663,4.995
-7.016,-1.663,5.015
-6.970,-1.662,5.035
-6.924,-1.660,5.056
-6.878,-1.658,5.077
-6.832,-1.656,5.098
-6.786,-1.653,5.121
-6.740,-1.650,5.143
-6.694,-1.646,5.166
-6.648,-1.642,5.190
-6.602,-1.638,5.214
-6.555,-1.633,5.238
-6.509,-1.628,5.263
-6.463,-1.622,5.289
-6.416,-1.617,5.315
-6.370,-1.611,5.341
-6.323,-1.604,5.368
-6.277,-1.597,5.395
-6.230,-1.590,5.421
-6.183,-1.583,5.448
-6.137,-1.575,5.474
-6.090,-1.567,5.500
-6.043,-1.559,5.526
-5.996,-1.551,5.552
-5.949,-1.542,5.578
-5.903,-1.533,5.604
-5.856,-1.524,5.630
-5.809,-1.514,5.655
-5.762,-1.504,5.681
-5.715,-1.495,5.706
-5.667,-1.484,5.731
-5.620,-1.474,5.756
-5.573,-1.464,5.781
-5.526,-1.453,5.806
-5.479,-1.442,5.831
-5.431,-1.431,5.855
-5.384,-1.420,5.880
-5.336,-1.408,5.904
-5.289,-1.397,5.928
-5.241,-1.385,5.953
-5.194,-1.373,5.977
-5.146,-1.361,6.001
-5.098,-1.349,6.025
-5.051,-1.337,6.048
-5.003,-1.325,6.072
-4.955,-1.313,6.096
-4.907,-1.301,6.119
-4.859,-1.288,6.143
-4.810,-1.276,6.166
-4.762,-1.263,6.189
-4.714,-1.251,6.212
-4.666,-1.238,6.235
-4.617,-1.226,6.258
-4.569,-1.213,6.281
-4.521,-1.201,6.304
-4.472,-1.188,6.326
-4.424,-1.175,6.349
-4.375,-1.163,6.371
-4.327,-1.150,6.394
-4.278,-1.138,6.416
-4.230,-1.125,6.438
-4.181,-1.113,6.459
-4.133,-1.100,6.481
-4.085,-1.088,6.503
-4.037,-1.075,6.524
-3.988,-1.063,6.545
-3.940,-1.050,6.567
-3.892,-1.038,6.588
-3.844,-1.025,6.609
-3.796,-1.013,6.629
-3.749,-1.000,6.650
-3.701,-0.987,6.671
-3.653,-0.975,6.691
-3.605,-0.962,6.712
-3.558,-0.949,6.732
-3.510,-0.936,6.752
-3.462,-0.923,6.772
-3.414,-0.910,6.792
-3.367,-0.897,6.812
-3.319,-0.884,6.832
-3.271,-0.871,6.852
-3.223,-0.857,6.871
-3.175,-0.844,6.891
-3.127,-0.831,6.911
-3.080,-0.818,6.930
-3.032,-0.804,6.949
-2.984,-0.791,6.962
-2.936,-0.777,6.926
-2.888,-0.764,6.889
-2.840,-0.750,6.853
-2.792,-0.737,6.817
-2.745,-0.723,6.781
-2.697,-0.710,6.744
-2.649,-0.696,6.708
-2.601,-0.682,6.672
-2.553,-0.669,6.636
-2.506,-0.655,6.600
-2.458,-0.641,6.564
-2.410,-0.628,6.528
-2.363,-0.614,6.492
-2.315,-0.600,6.457
-2.268,-0.586,6.421
-2.221,-0.572,6.386
-2.173,-0.558,6.351
-2.126,-0.544,6.316
-2.079,-0.530,6.282
-2.032,-0.516,6.247
-1.985,-0.502,6.213
-1.939,-0.488,6.179
-1.892,-0.473,6.145
-1.845,-0.459,6.112
-1.799,-0.444,6.079
-1.753,-0.429,6.046
-1.706,-0.414,6.013
-1.660,-0.399,5.980
-1.614,-0.384,5.948
-1.569,-0.369,5.916
-1.523,-0.354,5.884
-1.477,-0.338,5.853
-1.432,-0.322,5.822
-1.387,-0.306,5.791
-1.342,-0.290,5.761
-1.297,-0.274,5.731
-1.252,-0.257,5.701
-1.207,-0.241,5.671
-1.162,-0.224,5.642
-1.118,-0.207,5.614
-1.074,-0.190,5.585
-1.030,-0.172,5.557
-0.986,-0.154,5.530
-0.942,-0.136,5.503
-0.899,-0.118,5.476
-0.856,-0.100,5.449
-0.813,-0.081,5.423
-0.770,-0.062,5.398
-0.727,-0.043,5.372
-0.685,-0.023,5.348
-0.642,-0.003,5.323
-0.600,0.017,5.299
-0.558,0.037,5.276
-0.517,0.058,5.252
-0.475,0.079,5.230
-0.434,0.100,5.207
-0.393,0.121,5.186
-0.353,0.143,5.164
-0.313,0.165,5.143
-0.273,0.188,5.123
-0.233,0.211,5.103
-0.193,0.234,5.083
-0.154,0.257,5.064
-0.116,0.281,5.045
-0.077,0.305,5.026
-0.039,0.330,5.008
-0.001,0.354,4.990
0.037,0.380,4.973
0.074,0.405,4.956
0.111,0.431,4.940
0.147,0.457,4.924
0.183,0.484,4.908
0.219,0.511,4.892
0.254,0.538,4.877
0.289,0.566,4.862
0.324,0.594,4.847
0.358,0.622,4.833
0.392,0.651,4.819
0.426,0.680,4.805
0.459,0.710,4.792
0.491,0.740,4.779
0.523,0.770,4.766
0.555,0.801,4.753
0.586,0.832,4.740
0.616,0.863,4.728
0.646,0.894,4.716
0.676,0.926,4.705
0.704,0.958,4.693
0.733,0.991,4.682
0.760,1.023,4.671
0.787,1.057,4.660
0.813,1.090,4.649
0.839,1.123,4.639
0.863,1.157,4.629
0.887,1.192,4.619
0.911,1.226,4.609
0.934,1.261,4.599
0.956,1.296,4.590
0.977,1.332,4.580
0.998,1.369,4.571
1.018,1.406,4.561
1.038,1.443,4.552
1.057,1.480,4.543
1.076,1.519,4.534
1.094,1.557,4.525
1.111,1.596,4.516
1.127,1.635,4.507
1.143,1.674,4.498
1.159,1.714,4.490
1.173,1.753,4.481
1.187,1.794,4.473
1.201,1.834,4.464
1.213,1.875,4.456
1.225,1.916,4.448
1.237,1.957,4.440
1.247,1.998,4.432
1.257,2.039,4.424
1.267,2.081,4.416
1.275,2.123,4.408
1.283,2.165,4.400
1.290,2.207,4.393
1.297,2.249,4.385
1.303,2.291,4.377
1.308,2.334,4.370
1.313,2.376,4.362
1.317,2.419,4.355
1.320,2.462,4.348
1.323,2.504,4.340
1.324,2.547,4.333
1.326,2.590,4.326
1.326,2.633,4.318
1.326,2.675,4.311
1.325,2.718,4.304
1.323,2.761,4.297
1.321,2.804,4.290
1.318,2.846,4.283
1.315,2.889,4.277
1.310,2.931,4.270
1.305,2.974,4.264
1.300,3.016,4.258
1.293,3.058,4.252
1.286,3.100,4.246
1.278,3.142,4.240
1.270,3.184,4.235
1.261,3.225,4.231
1.251,3.267,4.226
1.241,3.308,4.222
1.229,3.349,4.219
1.218,3.390,4.216
1.205,3.430,4.213
1.192,3.470,4.212
1.178,3.510,4.210
1.164,3.550,4.210
1.149,3.589,4.209
1.133,3.628,4.209
1.116,3.667,4.209
1.099,3.705,4.208
1.081,3.744,4.208
1.063,3.781,4.207
1.044,3.818,4.207
1.024,3.855,4.207
1.004,3.892,4.206
0.983,3.928,4.206
0.961,3.963,4.205
0.939,3.998,4.205
0.916,4.033,4.205
0.893,4.067,4.204
0.868,4.101,4.204
0.844,4.134,4.203
0.819,4.166,4.203
0.793,4.198,4.203
0.766,4.229,4.202
0.739,4.260,4.202
0.712,4.290,4.202
0.684,4.319,4.201
0.655,4.348,4.201
0.626,4.376,4.200
0.596,4.403,4.200
0.566,4.430,4.200
0.536,4.456,4.199
0.505,4.481,4.199
0.473,4.505,4.199
0.441,4.528,4.198
0.409,4.551,4.198
0.376,4.573,4.197
0.343,4.594,4.197
0.310,4.614,4.197
0.276,4.633,4.196
0.242,4.651,4.196
0.208,4.668,4.196
0.173,4.684,4.195
0.138,4.699,4.195
0.103,4.713,4.195
0.068,4.727,4.194
0.033,4.739,4.194
-0.002,4.749,4.194
-0.038,4.759,4.193
-0.073,4.768,4.193
-0.108,4.775,4.193
-0.144,4.782,4.192
-0.179,4.787,4.192
-0.215,4.791,4.192
-0.251,4.794,4.191
-0.288,4.796,4.191
-0.325,4.797,4.191
-0.362,4.797,4.190
-0.400,4.796,4.190
-0.438,4.794,4.189
-0.477,4.791,4.189
-0.515,4.786,4.189
-0.554,4.781,4.189
-0.593,4.775,4.190
-0.632,4.768,4.191
-0.671,4.760,4.194
-0.710,4.751,4.198
-0.749,4.741,4.202
-0.788,4.731,4.208
-0.827,4.719,4.214
-0.866,4.707,4.221
-0.905,4.694,4.230
-0.944,4.679,4.239
-0.982,4.665,4.249
-1.021,4.649,4.260
-1.059,4.632,4.272
-1.098,4.615,4.285
-1.136,4.597,4.300
-1.174,4.579,4.315
-1.212,4.559,4.331
-1.250,4.539,4.348
-1.287,4.518,4.367
-1.325,4.497,4.386
-1.362,4.475,4.407
-1.399,4.452,4.429
-1.436,4.428,4.452
-1.473,4.404,4.476
-1.510,4.380,4.502
-1.546,4.355,4.528
-1.583,4.329,4.556
-1.619,4.303,4.585
-1.655,4.276,4.616
-1.691,4.249,4.647
-1.727,4.221,4.678
-1.762,4.193,4.709
-1.798,4.164,4.739
-1.833,4.135,4.770
-1.869,4.105,4.801
-1.904,4.075,4.831
-1.939,4.045,4.861
-1.974,4.014,4.891
-2.008,3.983,4.922
-2.043,3.951,4.952
-2.078,3.919,4.981
-2.112,3.887,5.011
