# x_m, y_m, v_mps
-7.930,-2.496,5.204
-7.875,-2.505,5.214
-7.819,-2.514,5.225
-7.764,-2.521,5.237
-7.709,-2.528,5.248
-7.654,-2.535,5.260
-7.599,-2.541,5.273
-7.544,-2.546,5.285
-7.489,-2.550,5.299
-7.434,-2.554,5.312
-7.380,-2.557,5.326
-7.325,-2.559,5.341
-7.270,-2.561,5.356
-7.215,-2.563,5.371
-7.161,-2.563,5.387
-7.106,-2.564,5.404
-7.052,-2.563,5.420
-6.998,-2.562,5.438
-6.943,-2.561,5.455
-6.889,-2.559,5.473
-6.835,-2.557,5.492
-6.781,-2.554,5.511
-6.728,-2.551,5.531
-6.674,-2.547,5.551
-6.621,-2.543,5.572
-6.567,-2.538,5.593
-6.514,-2.533,5.614
-6.461,-2.528,5.636
-6.408,-2.522,5.659
-6.355,-2.516,5.682
-6.302,-2.509,5.705
-6.249,-2.503,5.729
-6.197,-2.495,5.753
-6.145,-2.488,5.778
-6.092,-2.480,5.804
-6.040,-2.472,5.830
-5.988,-2.463,5.856
-5.937,-2.454,5.883
-5.885,-2.445,5.909
-5.833,-2.436,5.935
-5.782,-2.426,5.961
-5.731,-2.416,5.986
-5.679,-2.406,6.012
-5.628,-2.396,6.037
-5.578,-2.385,6.062
-5.527,-2.375,6.087
-5.476,-2.364,6.111
-5.426,-2.353,6.136
-5.375,-2.342,6.160
-5.325,-2.330,6.184
-5.275,-2.319,6.208
-5.225,-2.307,6.232
-5.175,-2.295,6.255
-5.125,-2.283,6.278
-5.076,-2.271,6.302
-5.026,-2.259,6.325
-4.977,-2.247,6.348
-4.927,-2.234,6.370
-4.878,-2.222,6.393
-4.829,-2.210,6.415
-4.780,-2.197,6.437
-4.731,-2.185,6.459
-4.682,-2.172,6.481
-4.634,-2.160,6.503
-4.585,-2.147,6.525
-4.537,-2.135,6.546
-4.488,-2.122,6.568
-4.440,-2.109,6.589
-4.391,-2.097,6.610
-4.343,-2.084,6.631
-4.294,-2.072,6.652
-4.246,-2.059,6.673
-4.198,-2.047,6.693
-4.150,-2.034,6.714
-4.101,-2.022,6.734
-4.053,-2.009,6.755
-4.005,-1.997,6.775
-3.956,-1.984,6.795
-3.908,-1.972,6.815
-3.859,-1.959,6.835
-3.811,-1.947,6.855
-3.762,-1.934,6.875
-3.713,-1.921,6.895
-3.665,-1.909,6.915
-3.616,-1.896,6.935
-3.567,-1.883,6.954
-3.518,-1.870,6.974
-3.470,-1.857,6.993
-3.421,-1.844,7.013
-3.372,-1.831,7.032
-3.323,-1.818,7.051
-3.274,-1.805,7.070
-3.226,-1.792,7.089
-3.177,-1.778,7.108
-3.128,-1.765,7.127
-3.080,-1.752,7.146
-3.031,-1.738,7.164
-2.983,-1.725,7.183
-2.934,-1.711,7.201
-2.886,-1.698,7.220
-2.837,-1.684,7.238
-2.789,-1.671,7.256
-2.741,-1.657,7.268
-2.692,-1.644,7.232
-2.644,-1.630,7.196
-2.596,-1.616,7.160
-2.547,-1.603,7.124
-2.499,-1.589,7.088
-2.451,-1.575,7.053
-2.402,-1.562,7.017
-2.354,-1.548,6.982
-2.306,-1.534,6.948
-2.257,-1.520,6.913
-2.209,-1.506,6.878
-2.160,-1.492,6.844
-2.112,-1.478,6.810
-2.063,-1.464,6.776
-2.015,-1.450,6.743
-1.966,-1.436,6.709
-1.918,-1.421,6.676
-1.869,-1.407,6.643
-1.820,-1.392,6.610
-1.772,-1.378,6.578
-1.723,-1.363,6.545
-1.674,-1.348,6.514
-1.625,-1.333,6.482
-1.576,-1.317,6.450
-1.527,-1.302,6.419
-1.478,-1.286,6.388
-1.429,-1.271,6.358
-1.380,-1.255,6.327
-1.331,-1.239,6.297
-1.282,-1.222,6.267
-1.233,-1.206,6.238
-1.184,-1.189,6.208
-1.135,-1.172,6.179
-1.086,-1.155,6.151
-1.037,-1.137,6.123
-0.988,-1.119,6.095
-0.939,-1.102,6.067
-0.890,-1.083,6.040
-0.841,-1.065,6.013
-0.792,-1.046,5.986
-0.744,-1.027,5.960
-0.695,-1.007,5.934
-0.646,-0.988,5.909
-0.597,-0.967,5.884
-0.548,-0.947,5.860
-0.500,-0.926,5.835
-0.451,-0.905,5.812
-0.403,-0.884,5.789
-0.354,-0.862,5.766
-0.306,-0.840,5.744
-0.258,-0.817,5.722
-0.209,-0.794,5.700
-0.161,-0.771,5.679
-0.113,-0.747,5.659
-0.066,-0.723,5.639
-0.018,-0.698,5.619
0.030,-0.673,5.599
0.077,-0.647,5.581
0.124,-0.621,5.562
0.172,-0.595,5.544
0.219,-0.568,5.526
0.265,-0.540,5.509
0.312,-0.513,5.492
0.358,-0.484,5.476
0.405,-0.455,5.460
0.451,-0.426,5.444
0.496,-0.396,5.429
0.542,-0.365,5.414
0.587,-0.334,5.399
0.632,-0.303,5.385
0.677,-0.271,5.371
0.721,-0.238,5.358
0.765,-0.205,5.345
0.809,-0.171,5.333
0.852,-0.137,5.320
0.895,-0.102,5.309
0.938,-0.066,5.297
0.980,-0.030,5.286
1.022,0.006,5.275
1.063,0.043,5.264
1.104,0.081,5.254
1.145,0.119,5.244
1.185,0.158,5.235
1.225,0.198,5.225
1.264,0.238,5.216
1.303,0.279,5.207
1.342,0.321,5.198
1.380,0.363,5.190
1.417,0.406,5.182
1.454,0.450,5.174
1.490,0.495,5.166
1.526,0.540,5.158
1.560,0.586,5.151
1.595,0.633,5.144
1.628,0.680,5.137
1.661,0.728,5.130
1.692,0.777,5.123
1.723,0.827,5.117
1.753,0.877,5.111
1.782,0.927,5.105
1.810,0.977,5.099
1.837,1.029,5.093
1.863,1.080,5.088
1.888,1.132,5.082
1.913,1.184,5.077
1.936,1.237,5.072
1.959,1.290,5.068
1.980,1.343,5.063
2.001,1.397,5.058
2.021,1.451,5.054
2.040,1.505,5.050
2.058,1.559,5.046
2.075,1.614,5.042
2.091,1.669,5.038
2.106,1.725,5.034
2.120,1.780,5.031
