# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-0.650041,-0.085328,7.000000,0.000000,0.000000,0.015623,2.518690,0.000000
-0.708170,-0.166384,7.000000,0.000000,0.099744,0.014702,2.520202,0.000000
-0.766180,-0.247525,7.000000,0.000000,0.199489,0.013781,2.521622,0.000000
-0.824077,-0.328746,7.000000,0.000000,0.299233,0.015527,2.523017,-1.039226
-0.881847,-0.410057,6.985176,0.000000,0.398978,0.019944,2.524786,-5.946480
-0.939455,-0.491483,6.899741,0.000000,0.498722,0.024361,2.526996,-5.623597
-0.996861,-0.573051,6.817960,0.000000,0.598466,0.031841,2.529799,-5.315041
-1.054009,-0.654802,6.739755,0.000000,0.698211,0.039325,2.533348,-5.030869
-1.110835,-0.736777,6.664885,0.000000,0.797955,0.046560,2.537637,-4.769344
-1.167280,-0.819014,6.593122,0.000000,0.897700,0.053547,2.542630,-4.518150
-1.223284,-0.901551,6.524411,0.000000,0.997444,0.060534,2.548319,-4.382128
-1.278794,-0.984424,6.457070,0.000000,1.097189,0.065019,2.554581,-4.252078
-1.333763,-1.067653,6.391049,0.000000,1.196933,0.069507,2.561290,-4.138999
-1.388156,-1.151264,6.326123,0.000000,1.296677,0.073720,2.568440,-4.042064
-1.441933,-1.235272,6.262067,0.000000,1.396422,0.077662,2.575990,-3.949525
-1.495054,-1.319688,6.198838,0.000000,1.496166,0.081617,2.583933,-3.852487
-1.547493,-1.404547,6.136536,0.000000,1.595911,0.085814,2.592284,-3.759565
-1.599197,-1.489840,6.075119,0.000000,1.695655,0.090031,2.601054,-3.668632
-1.650136,-1.575600,6.014584,0.000000,1.795399,0.094321,2.610246,-3.579363
-1.700267,-1.661837,5.954929,0.000000,1.895144,0.098692,2.619873,-3.493743
-1.749536,-1.748545,5.896119,0.000000,1.994888,0.103089,2.629934,-3.403822
-1.797929,-1.835786,5.838253,0.000000,2.094633,0.107736,2.640450,-3.317318
-1.845368,-1.923520,5.781300,0.000000,2.194377,0.112413,2.651429,-3.247940
-1.891824,-2.011786,5.724989,0.000000,2.294122,0.116708,2.662866,-3.194819
-1.937253,-2.100594,5.669054,0.000000,2.393866,0.120631,2.674703,-3.144189
-1.981596,-2.189912,5.613460,0.000000,2.493610,0.124595,2.686929,-3.056338
-2.024845,-2.279820,5.558888,0.000000,2.593355,0.129852,2.699622,-2.971717
-2.066911,-2.370249,5.505307,0.000000,2.693099,0.135141,2.712837,-2.894147
-2.107758,-2.461246,5.452619,0.000000,2.792844,0.140331,2.726578,-2.822659
-2.147331,-2.552813,5.400738,0.000000,2.892588,0.145448,2.740831,-2.753661
-2.185559,-2.644913,5.349640,0.000000,2.992332,0.150607,2.755592,-2.684728
-2.222416,-2.737624,5.299346,0.000000,3.092077,0.155892,2.770881,-2.618144
-2.257816,-2.830864,5.249836,0.000000,3.191821,0.161220,2.786694,-2.554563
-2.291715,-2.924670,5.201074,0.000000,3.291566,0.166565,2.803042,-2.493455
-2.324052,-3.019032,5.153034,0.000000,3.391310,0.171945,2.819925,-2.434358
-2.354759,-3.113909,5.105696,0.000000,3.491054,0.177373,2.837342,-2.372536
-2.383793,-3.209353,5.059134,0.000000,3.590799,0.183028,2.855318,-2.312234
-2.411073,-3.305284,5.013339,0.000000,3.690543,0.188745,2.873857,-2.255216
-2.436543,-3.401719,4.968267,0.000000,3.790288,0.194454,2.892969,-2.201138
-2.460140,-3.498632,4.923878,0.000000,3.890032,0.200166,2.912650,-2.148976
-2.481794,-3.595984,4.880152,0.000000,3.989777,0.205919,2.932899,-2.093814
-2.501447,-3.693779,4.837168,0.000000,4.089521,0.211913,2.953738,-2.038908
-2.519027,-3.791956,4.794940,0.000000,4.189265,0.218011,2.975177,-1.998307
-2.534468,-3.890493,4.753190,0.000000,4.289010,0.223615,2.997213,-1.968023
-2.547709,-3.989351,4.711710,0.000000,4.388754,0.228894,3.019780,-1.944046
-2.558689,-4.088484,4.670374,0.000000,4.488499,0.234024,3.042873,-1.943490
-2.567352,-4.187827,4.628681,0.000000,4.588243,0.237682,3.066394,-1.954725
-2.573661,-4.287379,4.586365,0.000000,4.687987,0.241278,3.090284,-1.872016
-2.577567,-4.387019,4.545470,0.000000,4.787732,0.250424,3.114696,-1.703450
-2.578983,-4.486740,4.507935,0.000000,4.887476,0.262869,3.140293,-1.532497
-2.577784,-4.586512,4.473898,0.000000,4.987221,0.275391,-3.116043,-1.339694
-2.573847,-4.686128,4.443930,0.000000,5.086965,0.288850,-3.087919,-1.136683
-2.567037,-4.785668,4.418343,0.000000,5.186710,0.302579,-3.058416,-0.881738
-2.557227,-4.884924,4.398393,0.000000,5.286454,0.318488,-3.027479,-0.581662
-2.544269,-4.983819,4.385182,0.000000,5.386198,0.336001,-2.994843,-0.291011
-2.528000,-5.082247,4.378558,0.000000,5.485943,0.352172,-2.960441,-0.174615
-2.508305,-5.179997,4.374578,0.000000,5.585687,0.358891,-2.924990,-0.042672
-2.485115,-5.277019,4.373605,0.000000,5.685432,0.365948,-2.888838,-0.042672
-2.458410,-5.373117,4.372632,0.000000,5.785176,0.363591,-2.852293,0.005523
-2.428236,-5.468188,4.372758,0.000000,5.884920,0.357020,-2.816360,0.130759
-2.394693,-5.562134,4.375740,0.000000,5.984665,0.351553,-2.781030,0.226069
-2.357874,-5.654845,4.380890,0.000000,6.084409,0.347473,-2.746166,0.288417
-2.317875,-5.746202,4.387452,0.000000,6.184154,0.343833,-2.711697,0.338362
