# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-1.830080,-6.781095,4.632327,0.000000,7.564496,0.331631,-2.347253,-0.767769
-1.753150,-6.854370,4.614685,0.000000,7.670738,0.335212,-2.313818,-0.745921
-1.673898,-6.925090,4.597484,0.000000,7.776957,0.338912,-2.280226,-0.718602
-1.592325,-6.993241,4.580839,0.000000,7.883251,0.342712,-2.246416,-0.689675
-1.508591,-7.058671,4.564812,0.000000,7.989517,0.346566,-2.212347,-0.658297
-1.422693,-7.121359,4.549451,0.000000,8.095858,0.350419,-2.177962,-0.625110
-1.334691,-7.181208,4.534804,0.000000,8.202283,0.354256,-2.143208,-0.590987
-1.244654,-7.238105,4.520903,0.000000,8.308791,0.358048,-2.108038,-0.555610
-1.152614,-7.291957,4.507778,0.000000,8.415428,0.361776,-2.072386,-0.519343
-1.058655,-7.342631,4.495462,0.000000,8.522180,0.365433,-2.036205,-0.482583
-0.962844,-7.390005,4.483974,0.000000,8.629063,0.368989,-1.999433,-0.444430
-0.865263,-7.433949,4.473354,0.000000,8.736083,0.372468,-1.962005,-0.403697
-0.766000,-7.474329,4.463673,0.000000,8.843245,0.375898,-1.923866,-0.360824
-0.665152,-7.511010,4.454990,0.000000,8.950556,0.379250,-1.884941,-0.315005
-0.562799,-7.543857,4.447382,0.000000,9.058051,0.382523,-1.845161,-0.267125
-0.459089,-7.572710,4.440912,0.000000,9.165699,0.385684,-1.804469,-0.217969
-0.354115,-7.597431,4.435615,0.000000,9.273545,0.388674,-1.762759,-0.168321
-0.248019,-7.617863,4.431513,0.000000,9.381591,0.391457,-1.719969,-0.119884
-0.140973,-7.633847,4.428585,0.000000,9.489823,0.393969,-1.676043,-0.073817
-0.033083,-7.645231,4.426776,0.000000,9.598312,0.396159,-1.630888,-0.043806
0.075394,-7.651842,4.425700,0.000000,9.706991,0.397982,-1.584560,-0.043781
0.184337,-7.653522,4.424622,0.000000,9.815946,0.399362,-1.537217,-0.043753
0.293508,-7.650100,4.423542,0.000000,9.925171,0.400272,-1.488973,-0.043778
0.402641,-7.641411,4.422458,0.000000,10.034650,0.400693,-1.440007,-0.043631
0.511574,-7.627273,4.421375,0.000000,10.144497,0.400617,-1.390466,-0.043609
0.619885,-7.607534,4.420289,0.000000,10.254591,0.400052,-1.340505,-0.043588
0.727415,-7.581990,4.419199,0.000000,10.365113,0.398994,-1.290250,-0.043566
0.833765,-7.550469,4.418105,0.000000,10.476037,0.397446,-1.239837,-0.001267
0.938458,-7.512852,4.418073,0.000000,10.587283,0.395402,-1.189398,0.050103
1.041206,-7.468967,4.419340,0.000000,10.699010,0.392853,-1.139056,0.107489
1.141131,-7.418966,4.422057,0.000000,10.810748,0.389790,-1.088955,0.170522
1.237626,-7.363307,4.426350,0.000000,10.922143,0.386195,-1.039223,0.239171
1.330474,-7.302404,4.432346,0.000000,11.033184,0.382054,-0.990002,0.313466
1.419369,-7.236812,4.440152,0.000000,11.143659,0.377353,-0.941437,0.393584
1.504291,-7.167005,4.449886,0.000000,11.253590,0.372073,-0.893654,0.479880
1.585270,-7.093409,4.461671,0.000000,11.363015,0.366192,-0.846821,0.572862
1.662355,-7.016393,4.475640,0.000000,11.471981,0.359692,-0.801059,0.672987
1.735603,-6.936296,4.491931,0.000000,11.580521,0.352554,-0.756532,0.780869
1.805097,-6.853405,4.510696,0.000000,11.688688,0.344760,-0.713416,0.897249
1.870889,-6.768015,4.532087,0.000000,11.796484,0.336313,-0.671844,1.022398
1.933070,-6.680363,4.556267,0.000000,11.903953,0.327252,-0.632060,1.155813
1.991703,-6.590733,4.583356,0.000000,12.011057,0.317603,-0.594171,1.297642
2.046897,-6.499345,4.613483,0.000000,12.117819,0.307400,-0.558166,1.447963
2.098766,-6.406406,4.646768,0.000000,12.224253,0.296684,-0.524055,1.606842
2.147415,-6.312147,4.683304,0.000000,12.330325,0.285477,-0.491776,1.775067
2.192996,-6.216706,4.723222,0.000000,12.436093,0.273815,-0.461270,1.953151
2.235628,-6.120291,4.766615,0.000000,12.541512,0.261725,-0.432490,2.142054
2.275458,-6.023045,4.813608,0.000000,12.646599,0.249224,-0.405400,2.343185
2.312642,-5.925093,4.864343,0.000000,12.751371,0.236346,-0.379970,2.557531
2.347320,-5.826592,4.918941,0.000000,12.855798,0.223094,-0.356183,2.787398
2.379660,-5.727622,4.977593,0.000000,12.959918,0.209471,-0.334028,3.035136
2.409814,-5.628309,5.040482,0.000000,13.063708,0.195510,-0.313494,3.320363
2.437944,-5.528742,5.108184,0.000000,13.167172,0.181231,-0.294571,3.636529
2.464214,-5.428992,5.181097,0.000000,13.270323,0.166661,-0.277248,3.975034
2.488783,-5.329141,5.259398,0.000000,13.373153,0.151842,-0.261517,4.338089
2.511816,-5.229252,5.343282,0.000000,13.475663,0.136800,-0.247366,4.728658
2.533476,-5.129373,5.432973,0.000000,13.577863,0.121573,-0.234788,5.149496
2.553923,-5.029562,5.528698,0.000000,13.679747,0.106202,-0.223773,5.603522
2.573317,-4.929862,5.630700,0.000000,13.781316,0.090718,-0.214313,6.094342
2.591821,-4.830292,5.739268,0.000000,13.882591,0.075182,-0.206400,6.624608
2.609587,-4.730925,5.854623,0.000000,13.983533,0.059643,-0.200025,7.197727
2.626776,-4.631749,5.977087,0.000000,14.084188,0.044117,-0.195178,7.818828
2.643539,-4.532809,6.106948,0.000000,14.184538,0.028641,-0.191852,8.492601
2.660027,-4.434141,6.244513,0.000000,14.284574,0.013242,-0.190037,9.224549
2.676395,-4.335728,6.390189,0.000000,14.384339,-0.002051,-0.189727,7.117914
2.692781,-4.237657,6.500000,0.000000,14.483770,-0.017198,-0.190914,0.000000
2.709338,-4.139891,6.500000,0.000000,14.582927,-0.032153,-0.193589,0.000000
2.726205,-4.042476,6.500000,0.000000,14.681792,-0.046875,-0.197740,0.000000
2.743521,-3.945456,6.500000,0.000000,14.780345,-0.061310,-0.203360,0.000000
2.761432,-3.848810,6.500000,0.000000,14.878637,-0.075391,-0.210454,-1.737676
2.780062,-3.752631,6.473757,0.000000,14.976604,-0.089059,-0.219024,-4.484969
2.799553,-3.656895,6.405714,0.000000,15.074304,-0.102238,-0.229084,-3.910104
2.820033,-3.561655,6.345971,0.000000,15.171720,-0.114859,-0.240654,-3.378613
2.841623,-3.466975,6.294057,0.000000,15.268831,-0.126852,-0.253753,-2.883976
2.864460,-3.372866,6.249526,0.000000,15.365672,-0.138145,-0.268401,-2.430454
2.888656,-3.279414,6.211871,0.000000,15.462205,-0.148672,-0.284624,-2.013123
2.914339,-3.186627,6.180591,0.000000,15.558481,-0.158374,-0.302437,-1.633378
2.941613,-3.094576,6.155167,0.000000,15.654487,-0.167189,-0.321853,-1.294010
2.970577,-3.003389,6.135020,0.000000,15.750163,-0.175065,-0.342895,-0.993383
3.001358,-2.913141,6.119561,0.000000,15.845516,-0.181975,-0.365473,-0.733397
3.034068,-2.823958,6.108166,0.000000,15.940509,-0.187890,-0.389520,-0.514683
3.068829,-2.735970,6.100189,0.000000,16.035115,-0.192803,-0.414909,-0.338546
3.105773,-2.649296,6.094958,0.000000,16.129333,-0.196702,-0.441471,-0.206381
3.145018,-2.564067,6.091780,0.000000,16.223164,-0.199587,-0.469036,-0.120366
3.186667,-2.480444,6.089934,0.000000,16.316585,-0.201456,-0.497413,-0.082400
3.230852,-2.398522,6.088674,0.000000,16.409663,-0.202309,-0.526395,-0.082418
3.277638,-2.318467,6.087419,0.000000,16.502387,-0.202146,-0.555798,-0.070478
3.327097,-2.240416,6.086349,0.000000,16.594789,-0.200968,-0.585419,-0.008776
3.379428,-2.164189,6.086216,0.000000,16.687250,-0.198775,-0.615035,0.100006
3.434510,-2.089884,6.087735,0.000000,16.779745,-0.195556,-0.644440,0.254103
3.492377,-2.017368,6.091606,0.000000,16.872519,-0.191318,-0.673399,0.451389
3.552908,-1.946590,6.098504,0.000000,16.965652,-0.186043,-0.701692,0.691341
3.615929,-1.877499,6.109096,0.000000,17.059167,-0.179733,-0.729095,0.972958
3.681310,-1.809987,6.124045,0.000000,17.153149,-0.172383,-0.755391,1.296263
3.748843,-1.744011,6.143996,0.000000,17.247560,-0.163980,-0.780369,1.662428
3.818344,-1.679496,6.169602,0.000000,17.342390,-0.154530,-0.803839,2.072388
3.889670,-1.616328,6.201523,0.000000,17.437666,-0.144021,-0.825614,2.529009
3.962651,-1.554413,6.240430,0.000000,17.533372,-0.132449,-0.845525,3.035828
4.037107,-1.493663,6.287005,0.000000,17.629467,-0.119839,-0.863494,3.596071
4.112951,-1.433912,6.341991,0.000000,17.726020,-0.106206,-0.879444,4.214700
4.189978,-1.375087,6.406078,0.000000,17.822941,-0.091586,-0.893349,4.897139
4.268106,-1.317017,6.480066,0.000000,17.920286,-0.076033,-0.905189,-2.022010
4.347204,-1.259566,6.449489,0.000000,18.018046,-0.059589,-0.914967,-6.800064
4.427128,-1.202607,6.345167,0.000000,18.116190,-0.042318,-0.922685,-7.840010
4.507782,-1.145974,6.222207,0.000000,18.214741,-0.024290,-0.928337,-8.861004
4.589058,-1.089508,6.079637,0.000000,18.313707,-0.005558,-0.931918,-9.473575
4.670819,-1.033064,5.922800,0.000000,18.413059,0.013747,-0.933421,-8.621407
4.752967,-0.976471,5.775768,0.000000,18.512814,0.033514,-0.932837,-7.825099
4.835414,-0.919540,5.638391,0.000000,18.613007,0.053616,-0.930145,-7.110461
4.917967,-0.862156,5.510146,0.000000,18.713546,0.073920,-0.925338,-6.434055
5.000630,-0.804056,5.390875,0.000000,18.814584,0.094308,-0.918384,-5.823057
5.083169,-0.745139,5.280200,0.000000,18.915993,0.114665,-0.909269,-5.264371
5.165481,-0.685207,5.177691,0.000000,19.017812,0.134882,-0.897969,-4.737910
5.247497,-0.624026,5.083198,0.000000,19.120134,0.154858,-0.884451,-4.272559
5.328928,-0.561518,4.996168,0.000000,19.222790,0.174502,-0.868683,-3.862387
5.409789,-0.497367,4.915726,0.000000,19.326007,0.193709,-0.850630,-3.497163
5.489770,-0.431499,4.841452,0.000000,19.429620,0.212444,-0.830237,-3.165877
5.568718,-0.363712,4.772923,0.000000,19.533677,0.230642,-0.807459,-2.856471
5.646491,-0.293777,4.709912,0.000000,19.638269,0.248263,-0.782243,-2.581186
5.722757,-0.221627,4.652020,0.000000,19.743256,0.265275,-0.754522,-2.321597
5.797396,-0.146991,4.599041,0.000000,19.848809,0.281626,-0.724274,-2.085582
5.870062,-0.069807,4.550715,0.000000,19.954817,0.297294,-0.691402,-1.868096
