# x_m, y_m, v_mps
-2.478,-1.353,5.669
-2.372,-1.361,5.718
-2.267,-1.367,5.770
-2.161,-1.373,5.823
-2.057,-1.377,5.879
-1.952,-1.380,5.936
-1.848,-1.382,5.996
-1.745,-1.384,6.058
-1.641,-1.385,6.121
-1.539,-1.385,6.186
-1.437,-1.384,6.253
-1.335,-1.383,6.321
-1.233,-1.382,6.391
-1.132,-1.381,6.462
-1.032,-1.379,6.535
-0.931,-1.377,6.609
-0.831,-1.376,6.684
-0.730,-1.374,6.762
-0.630,-1.371,6.838
-0.529,-1.369,6.914
-0.429,-1.367,6.989
-0.329,-1.364,7.000
-0.228,-1.362,7.000
-0.128,-1.359,7.000
-0.027,-1.356,7.000
0.073,-1.353,7.000
0.173,-1.350,7.000
0.274,-1.347,7.000
0.374,-1.344,7.000
0.473,-1.340,7.000
0.573,-1.337,7.000
0.673,-1.334,7.000
0.772,-1.331,7.000
0.872,-1.328,7.000
0.972,-1.325,7.000
1.071,-1.322,7.000
1.171,-1.319,7.000
1.270,-1.316,7.000
1.370,-1.313,7.000
1.469,-1.310,7.000
1.568,-1.308,7.000
1.668,-1.305,7.000
1.767,-1.303,7.000
1.866,-1.301,7.000
1.966,-1.298,7.000
2.065,-1.296,7.000
2.164,-1.294,6.986
2.263,-1.292,6.900
2.362,-1.291,6.815
2.461,-1.289,6.732
2.561,-1.288,6.651
2.660,-1.287,6.570
2.760,-1.285,6.492
2.860,-1.284,6.415
2.961,-1.282,6.340
3.063,-1.281,6.266
3.165,-1.278,6.195
3.268,-1.276,6.125
3.371,-1.272,6.058
3.475,-1.268,5.993
3.580,-1.262,5.930
3.684,-1.256,5.870
3.790,-1.249,5.812
3.895,-1.240,5.756
4.001,-1.230,5.704
4.107,-1.218,5.653
4.214,-1.205,5.605
4.321,-1.190,5.560
4.428,-1.173,5.517
4.536,-1.154,5.476
4.643,-1.133,5.438
4.751,-1.110,5.402
4.859,-1.084,5.368
4.966,-1.056,5.337
5.074,-1.025,5.307
5.181,-0.992,5.280
5.288,-0.955,5.255
5.394,-0.916,5.232
5.500,-0.873,5.211
5.605,-0.827,5.191
5.709,-0.777,5.174
5.813,-0.724,5.157
5.915,-0.667,5.143
6.015,-0.607,5.130
6.114,-0.542,5.118
6.211,-0.473,5.108
6.306,-0.401,5.099
6.397,-0.324,5.092
6.486,-0.245,5.085
6.571,-0.162,5.080
6.653,-0.076,5.076
6.732,0.012,5.073
6.807,0.103,5.072
6.878,0.197,5.070
6.946,0.293,5.069
7.011,0.391,5.068
7.072,0.491,5.066
7.129,0.593,5.065
7.183,0.697,5.064
7.233,0.802,5.062
7.280,0.909,5.061
7.323,1.017,5.060
7.362,1.127,5.058
7.398,1.237,5.057
7.430,1.349,5.056
7.458,1.461,5.054
7.483,1.575,5.053
7.504,1.689,5.052
7.521,1.803,5.051
7.535,1.919,5.049
7.545,2.034,5.048
7.551,2.150,5.047
7.553,2.266,5.045
7.552,2.382,5.044
7.547,2.498,5.043
7.538,2.614,5.041
7.526,2.729,5.040
7.509,2.844,5.039
7.489,2.959,5.037
7.465,3.073,5.036
7.438,3.186,5.035
7.406,3.298,5.034
7.371,3.409,5.032
7.332,3.519,5.031
7.289,3.629,5.030
7.242,3.737,5.028
7.191,3.844,5.027
7.135,3.949,5.026
7.075,4.053,5.024
7.010,4.155,5.023
6.940,4.255,5.021
6.866,4.352,5.020
6.787,4.446,5.019
6.703,4.537,5.017
6.614,4.624,5.016
6.521,4.707,5.015
6.423,4.786,5.013
6.320,4.860,5.012
6.213,4.928,5.010
6.102,4.991,5.009
5.986,5.048,5.007
5.865,5.099,5.006
5.741,5.142,5.004
5.616,5.177,5.003
5.490,5.204,5.002
5.364,5.224,5.000
5.240,5.237,4.999
5.116,5.244,4.997
4.994,5.245,4.996
4.873,5.241,4.995
4.754,5.232,4.993
4.637,5.218,4.992
4.521,5.201,4.995
4.407,5.180,5.003
4.294,5.156,5.018
4.183,5.128,5.037
4.074,5.098,5.062
3.966,5.064,5.092
3.860,5.029,5.127
3.756,4.991,5.166
3.653,4.952,5.210
3.552,4.911,5.259
3.452,4.868,5.312
3.354,4.824,5.371
3.257,4.779,5.435
3.162,4.733,5.505
3.068,4.687,5.581
2.975,4.640,5.662
2.883,4.592,5.751
2.792,4.545,5.843
2.702,4.497,5.934
2.613,4.449,6.022
2.525,4.402,6.108
2.437,4.356,6.192
2.351,4.309,6.113
2.264,4.264,6.016
2.178,4.219,5.929
2.093,4.175,5.853
2.008,4.133,5.786
1.923,4.091,5.729
1.838,4.051,5.681
1.754,4.013,5.642
1.670,3.976,5.612
1.586,3.940,5.591
1.502,3.907,5.578
1.418,3.875,5.574
1.334,3.846,5.573
1.250,3.819,5.572
1.167,3.794,5.571
1.084,3.771,5.570
1.001,3.751,5.569
0.918,3.734,5.568
0.835,3.719,5.567
0.753,3.707,5.566
0.672,3.699,5.565
0.592,3.693,5.564
0.512,3.691,5.563
0.433,3.691,5.562
0.353,3.696,5.561
0.274,3.703,5.560
0.193,3.714,5.559
0.113,3.727,5.558
0.031,3.744,5.557
-0.050,3.764,5.556
-0.132,3.786,5.555
-0.215,3.811,5.553
-0.298,3.838,5.552
-0.381,3.868,5.559
-0.464,3.900,5.574
-0.548,3.935,5.597
-0.632,3.971,5.629
-0.716,4.009,5.671
-0.801,4.048,5.722
-0.886,4.089,5.783
-0.972,4.131,5.855
-1.058,4.174,5.938
-1.145,4.218,6.023
-1.233,4.263,6.108
-1.322,4.309,6.133
-1.411,4.355,6.010
-1.502,4.401,5.897
-1.594,4.447,5.792
-1.687,4.493,5.697
-1.781,4.539,5.608
-1.876,4.584,5.528
-1.973,4.628,5.454
-2.072,4.671,5.386
-2.172,4.713,5.325
-2.273,4.754,5.269
-2.376,4.792,5.219
-2.481,4.829,5.174
-2.587,4.864,5.134
-2.695,4.896,5.099
-2.805,4.926,5.070
-2.917,4.953,5.045
-3.030,4.976,5.027
-3.144,4.996,5.013
-3.261,5.012,5.006
-3.379,5.024,5.005
-3.498,5.032,5.003
-3.618,5.035,5.002
-3.739,5.033,5.001
-3.861,5.025,4.999
-3.984,5.012,4.998
-4.107,4.993,4.997
-4.231,4.967,4.995
-4.354,4.934,4.994
-4.476,4.894,4.992
-4.596,4.847,4.991
-4.713,4.793,4.989
-4.827,4.732,4.988
-4.936,4.665,4.987
-5.041,4.592,4.985
-5.141,4.514,4.984
-5.236,4.432,4.982
-5.327,4.345,4.981
-5.412,4.255,4.980
-5.493,4.161,4.978
-5.569,4.063,4.977
-5.639,3.963,4.976
-5.705,3.860,4.974
-5.766,3.754,4.973
-5.822,3.647,4.971
-5.873,3.537,4.970
-5.920,3.426,4.969
-5.962,3.314,4.967
-5.999,3.200,4.966
-6.031,3.086,4.965
-6.060,2.971,4.964
-6.083,2.855,4.962
-6.103,2.739,4.961
-6.118,2.623,4.960
-6.130,2.506,4.958
-6.137,2.390,4.957
-6.141,2.273,4.956
-6.140,2.157,4.955
-6.136,2.041,4.953
-6.128,1.925,4.952
-6.116,1.810,4.951
-6.101,1.695,4.952
-6.082,1.581,4.954
-6.059,1.468,4.957
-6.033,1.355,4.960
-6.004,1.244,4.965
-5.971,1.133,4.969
-5.935,1.024,4.974
-5.895,0.916,4.979
-5.853,0.810,4.984
-5.807,0.704,4.989
-5.757,0.599,4.995
-5.704,0.496,5.000
-5.648,0.394,5.005
-5.588,0.294,5.010
-5.524,0.196,5.016
-5.457,0.100,5.021
-5.387,0.006,5.027
-5.313,-0.086,5.033
-5.236,-0.175,5.039
-5.155,-0.262,5.046
-5.071,-0.345,5.054
-4.984,-0.426,5.062
-4.893,-0.503,5.071
-4.799,-0.577,5.081
-4.703,-0.647,5.092
-4.604,-0.713,5.104
-4.504,-0.775,5.116
-4.402,-0.833,5.130
-4.299,-0.888,5.146
-4.194,-0.938,5.162
-4.089,-0.985,5.180
-3.983,-1.029,5.199
-3.877,-1.069,5.220
-3.769,-1.106,5.243
-3.662,-1.140,5.268
-3.554,-1.171,5.294
-3.446,-1.200,5.322
-3.338,-1.225,5.353
-3.230,-1.249,5.385
-3.122,-1.270,5.419
-3.014,-1.288,5.456
-2.906,-1.305,5.494
-2.799,-1.319,5.535
-2.691,-1.332,5.577
-2.585,-1.343,5.622
