# x_m, y_m, v_mps
5.971,0.662,4.443
6.023,0.725,4.431
6.073,0.790,4.420
6.120,0.857,4.409
6.166,0.926,4.399
6.209,0.996,4.389
6.249,1.068,4.380
6.287,1.142,4.371
6.323,1.217,4.361
6.356,1.293,4.352
6.387,1.371,4.342
6.415,1.449,4.333
6.441,1.529,4.323
6.464,1.609,4.313
6.485,1.690,4.303
6.502,1.772,4.293
6.518,1.854,4.282
6.530,1.937,4.271
6.540,2.020,4.260
6.547,2.104,4.249
6.552,2.187,4.239
6.553,2.271,4.229
6.553,2.355,4.220
6.549,2.438,4.213
6.543,2.522,4.208
6.534,2.605,4.205
6.522,2.687,4.204
6.507,2.770,4.203
6.490,2.851,4.203
6.470,2.932,4.202
6.448,3.012,4.201
6.423,3.091,4.200
6.395,3.169,4.199
6.365,3.246,4.199
6.333,3.321,4.198
6.297,3.394,4.197
6.260,3.465,4.196
6.220,3.534,4.196
6.178,3.601,4.195
6.133,3.665,4.194
6.086,3.726,4.194
6.036,3.785,4.193
5.985,3.841,4.192
5.931,3.894,4.192
5.875,3.944,4.191
5.817,3.990,4.190
5.758,4.033,4.190
5.697,4.072,4.189
5.635,4.107,4.188
5.571,4.138,4.188
5.508,4.165,4.187
5.443,4.187,4.186
5.376,4.206,4.186
5.307,4.221,4.185
5.235,4.232,4.184
5.161,4.240,4.186
5.085,4.244,4.192
5.007,4.245,4.201
4.928,4.242,4.214
4.848,4.236,4.230
4.767,4.227,4.251
4.686,4.215,4.275
4.604,4.200,4.303
4.521,4.182,4.335
4.438,4.161,4.371
4.355,4.138,4.412
4.272,4.112,4.457
4.189,4.084,4.507
4.105,4.054,4.561
4.021,4.022,4.621
3.938,3.988,4.686
3.854,3.952,4.756
3.769,3.914,4.832
3.685,3.875,4.914
3.600,3.834,5.001
3.515,3.792,5.095
3.430,3.749,5.193
3.345,3.705,5.289
3.258,3.660,5.384
3.172,3.614,5.479
3.085,3.568,5.573
2.997,3.521,5.665
2.908,3.473,5.757
2.819,3.426,5.849
2.728,3.378,5.939
2.637,3.331,6.029
2.545,3.283,6.118
2.451,3.236,6.196
2.356,3.190,6.261
2.261,3.145,6.312
2.163,3.100,6.350
2.065,3.057,6.377
1.965,3.015,6.393
1.863,2.974,6.399
1.760,2.936,6.398
1.655,2.899,6.396
1.549,2.864,6.395
1.441,2.832,6.393
1.332,2.802,6.391
1.220,2.775,6.390
1.108,2.752,6.388
0.993,2.732,6.386
0.878,2.715,6.385
0.760,2.703,6.383
0.642,2.694,6.381
0.522,2.691,6.380
0.401,2.692,6.378
0.281,2.698,6.376
0.162,2.709,6.375
0.044,2.725,6.373
-0.072,2.744,6.371
-0.186,2.768,6.370
-0.299,2.795,6.368
-0.409,2.825,6.366
-0.518,2.858,6.365
-0.625,2.894,6.363
-0.730,2.931,6.363
-0.833,2.971,6.370
-0.934,3.012,6.386
-1.034,3.055,6.390
-1.132,3.099,6.354
-1.228,3.144,6.306
-1.323,3.189,6.244
-1.416,3.235,6.169
-1.509,3.281,6.079
-1.600,3.327,5.974
-1.690,3.374,5.854
-1.779,3.419,5.718
-1.867,3.464,5.582
-1.954,3.509,5.454
-2.041,3.553,5.334
-2.127,3.595,5.221
-2.212,3.637,5.116
-2.297,3.677,5.017
-2.382,3.715,4.924
-2.467,3.752,4.838
-2.551,3.788,4.758
-2.635,3.821,4.683
-2.719,3.853,4.615
-2.802,3.882,4.551
-2.886,3.910,4.493
-2.969,3.935,4.440
-3.052,3.957,4.392
-3.135,3.977,4.349
-3.218,3.994,4.311
-3.300,4.008,4.277
-3.381,4.020,4.248
-3.462,4.028,4.222
-3.542,4.033,4.201
-3.622,4.035,4.184
-3.700,4.034,4.171
-3.777,4.029,4.162
-3.853,4.021,4.157
-3.927,4.009,4.156
-3.999,3.994,4.155
-4.069,3.975,4.155
-4.137,3.953,4.154
-4.203,3.927,4.153
-4.267,3.898,4.153
-4.329,3.864,4.152
-4.390,3.827,4.152
-4.450,3.786,4.151
-4.507,3.741,4.150
-4.563,3.693,4.149
-4.617,3.641,4.149
-4.668,3.587,4.148
-4.718,3.529,4.147
-4.764,3.469,4.147
-4.809,3.406,4.146
-4.850,3.341,4.145
-4.889,3.273,4.145
-4.926,3.203,4.144
-4.959,3.132,4.143
-4.990,3.059,4.142
-5.018,2.984,4.142
-5.043,2.908,4.141
-5.065,2.830,4.140
-5.084,2.751,4.139
-5.100,2.671,4.139
-5.114,2.590,4.138
-5.125,2.509,4.137
-5.133,2.426,4.137
-5.138,2.344,4.140
-5.141,2.260,4.145
-5.140,2.177,4.152
-5.137,2.094,4.161
-5.131,2.010,4.171
-5.123,1.927,4.182
-5.112,1.844,4.193
-5.098,1.761,4.205
-5.081,1.678,4.218
-5.062,1.596,4.230
-5.041,1.514,4.243
-5.017,1.433,4.255
-4.990,1.353,4.268
-4.961,1.273,4.281
-4.930,1.194,4.293
-4.896,1.117,4.306
-4.860,1.041,4.318
-4.822,0.967,4.331
-4.781,0.894,4.343
-4.739,0.822,4.356
-4.694,0.753,4.369
-4.647,0.685,4.383
-4.597,0.619,4.397
-4.546,0.555,4.411
-4.492,0.493,4.426
-4.437,0.434,4.441
-4.379,0.377,4.457
-4.320,0.322,4.473
-4.259,0.270,4.490
-4.196,0.220,4.507
-4.131,0.173,4.526
-4.063,0.128,4.545
-3.994,0.085,4.565
-3.922,0.044,4.587
-3.848,0.005,4.609
-3.773,-0.031,4.633
-3.696,-0.066,4.658
-3.617,-0.098,4.684
-3.537,-0.129,4.711
-3.455,-0.157,4.740
-3.372,-0.183,4.771
-3.288,-0.207,4.803
-3.203,-0.230,4.837
-3.117,-0.250,4.872
-3.030,-0.269,4.910
-2.942,-0.286,4.949
-2.853,-0.301,4.991
-2.763,-0.315,5.035
-2.673,-0.327,5.080
-2.581,-0.338,5.128
-2.489,-0.348,5.178
