# x_m, y_m, v_mps
-3.366,4.407,6.327
-3.445,4.401,6.326
-3.524,4.399,6.325
-3.603,4.399,6.324
-3.683,4.403,6.323
-3.764,4.410,6.322
-3.846,4.421,6.321
-3.928,4.434,6.319
-4.011,4.450,6.318
-4.094,4.468,6.317
-4.178,4.489,6.316
-4.261,4.513,6.315
-4.345,4.539,6.313
-4.430,4.567,6.312
-4.514,4.597,6.311
-4.599,4.629,6.310
-4.684,4.663,6.308
-4.769,4.698,6.321
-4.855,4.735,6.351
-4.941,4.774,6.398
-5.028,4.814,6.461
-5.114,4.855,6.535
-5.202,4.896,6.609
-5.290,4.939,6.683
-5.379,4.982,6.560
-5.469,5.026,6.423
-5.560,5.070,6.299
-5.652,5.115,6.187
-5.745,5.159,6.086
-5.839,5.203,5.995
-5.935,5.246,5.914
-6.032,5.289,5.843
-6.131,5.331,5.782
-6.231,5.371,5.729
-6.333,5.411,5.687
-6.437,5.448,5.655
-6.542,5.484,5.634
-6.649,5.517,5.625
-6.758,5.548,5.623
-6.869,5.576,5.622
-6.982,5.601,5.621
-7.096,5.622,5.619
-7.212,5.640,5.618
-7.330,5.654,5.616
-7.449,5.663,5.615
-7.570,5.667,5.613
-7.692,5.666,5.612
-7.815,5.660,5.610
-7.939,5.647,5.608
-8.063,5.628,5.607
-8.187,5.602,5.605
-8.311,5.569,5.604
-8.434,5.528,5.602
-8.555,5.480,5.600
-8.673,5.425,5.599
-8.787,5.362,5.597
-8.896,5.294,5.596
-9.000,5.220,5.594
-9.099,5.142,5.592
-9.194,5.058,5.591
-9.283,4.971,5.589
-9.368,4.879,5.588
-9.447,4.784,5.586
-9.521,4.686,5.585
-9.591,4.585,5.583
-9.656,4.482,5.582
-9.715,4.376,5.580
-9.770,4.268,5.579
-9.820,4.159,5.577
-9.866,4.048,5.576
-9.907,3.936,5.574
-9.943,3.824,5.573
-9.975,3.710,5.571
-10.003,3.596,5.570
-10.027,3.481,5.569
-10.047,3.366,5.567
-10.063,3.251,5.566
-10.075,3.136,5.564
-10.083,3.020,5.563
-10.088,2.904,5.561
-10.089,2.788,5.560
-10.086,2.672,5.558
-10.079,2.556,5.557
-10.068,2.440,5.556
-10.054,2.325,5.554
-10.036,2.210,5.553
-10.014,2.096,5.551
-9.988,1.982,5.550
-9.959,1.869,5.548
-9.926,1.758,5.547
-9.888,1.647,5.545
-9.847,1.537,5.544
-9.803,1.429,5.543
-9.754,1.323,5.541
-9.702,1.217,5.540
-9.646,1.114,5.538
-9.586,1.013,5.537
-9.522,0.913,5.535
-9.455,0.816,5.534
-9.384,0.721,5.532
-9.309,0.629,5.531
-9.231,0.539,5.529
-9.149,0.452,5.528
-9.063,0.369,5.526
-8.974,0.289,5.525
-8.883,0.212,5.524
-8.789,0.140,5.522
-8.693,0.072,5.521
-8.596,0.008,5.519
-8.498,-0.053,5.518
-8.398,-0.111,5.516
-8.297,-0.165,5.515
-8.194,-0.216,5.516
-8.091,-0.263,5.522
-7.987,-0.308,5.531
-7.882,-0.350,5.545
-7.777,-0.389,5.562
-7.671,-0.425,5.582
-7.565,-0.459,5.606
-7.458,-0.490,5.632
-7.352,-0.518,5.661
-7.245,-0.545,5.692
-7.138,-0.569,5.727
-7.031,-0.590,5.763
-6.924,-0.610,5.803
-6.817,-0.628,5.844
-6.710,-0.644,5.889
-6.603,-0.658,5.935
-6.497,-0.670,5.984
-6.390,-0.681,6.036
-6.284,-0.691,6.090
-6.179,-0.699,6.146
-6.073,-0.706,6.204
-5.968,-0.711,6.265
-5.863,-0.715,6.328
-5.759,-0.719,6.393
-5.655,-0.721,6.460
-5.551,-0.723,6.529
-5.448,-0.724,6.600
-5.345,-0.724,6.673
-5.242,-0.723,6.748
-5.140,-0.722,6.823
-5.038,-0.721,6.898
-4.937,-0.719,6.970
-4.836,-0.717,7.000
-4.736,-0.715,7.000
-4.637,-0.713,7.000
-4.537,-0.711,7.000
-4.438,-0.709,7.000
-4.339,-0.707,7.000
-4.239,-0.705,7.000
