# x_m, y_m, v_mps
-4.157,0.297,7.000
-4.057,0.298,7.000
-3.956,0.300,7.000
-3.856,0.301,7.000
-3.755,0.303,7.000
-3.654,0.304,7.000
-3.553,0.304,7.000
-3.451,0.305,7.000
-3.350,0.305,7.000
-3.248,0.305,7.000
-3.147,0.304,7.000
-3.045,0.303,7.000
-2.944,0.302,7.000
-2.843,0.300,7.000
-2.742,0.299,7.000
-2.642,0.297,7.000
-2.542,0.295,7.000
-2.442,0.293,7.000
-2.343,0.291,7.000
-2.244,0.289,6.981
-2.146,0.288,6.896
-2.047,0.287,6.812
-1.949,0.286,6.730
-1.852,0.285,6.648
-1.754,0.285,6.568
-1.657,0.286,6.489
-1.561,0.287,6.411
-1.464,0.288,6.335
-1.368,0.291,6.260
-1.273,0.294,6.187
-1.177,0.298,6.115
-1.082,0.302,6.045
-0.988,0.308,5.977
-0.894,0.315,5.910
-0.800,0.322,5.846
-0.707,0.331,5.783
-0.614,0.341,5.722
-0.522,0.352,5.664
-0.430,0.365,5.608
-0.339,0.378,5.553
-0.248,0.393,5.501
-0.158,0.410,5.452
-0.068,0.427,5.404
0.020,0.447,5.359
0.108,0.468,5.316
0.196,0.490,5.275
0.282,0.514,5.237
0.368,0.540,5.200
0.452,0.567,5.165
0.536,0.596,5.132
0.618,0.627,5.101
0.700,0.660,5.072
0.779,0.694,5.044
0.858,0.731,5.017
0.935,0.769,4.992
1.011,0.809,4.968
1.084,0.851,4.945
1.156,0.895,4.923
1.227,0.941,4.902
1.295,0.989,4.882
1.361,1.039,4.863
1.425,1.090,4.844
1.486,1.144,4.827
1.546,1.199,4.810
1.603,1.257,4.794
1.657,1.316,4.778
1.710,1.378,4.763
1.761,1.442,4.749
1.809,1.508,4.735
1.855,1.576,4.722
1.899,1.646,4.709
1.941,1.718,4.697
1.980,1.791,4.686
2.017,1.865,4.675
2.052,1.941,4.666
2.084,2.019,4.657
2.114,2.097,4.649
2.142,2.177,4.642
2.167,2.258,4.636
2.190,2.340,4.631
2.210,2.422,4.628
2.228,2.505,4.626
2.244,2.589,4.625
2.257,2.673,4.624
2.267,2.756,4.623
2.275,2.840,4.622
2.280,2.924,4.621
2.282,3.007,4.621
2.282,3.091,4.620
2.279,3.174,4.619
2.273,3.256,4.618
2.264,3.338,4.617
2.253,3.420,4.616
2.238,3.501,4.615
2.221,3.581,4.615
2.201,3.660,4.614
2.178,3.738,4.613
2.153,3.814,4.612
2.124,3.890,4.611
2.093,3.964,4.610
2.059,4.036,4.610
2.023,4.106,4.609
1.983,4.175,4.608
1.941,4.242,4.607
1.897,4.306,4.606
1.850,4.368,4.606
1.801,4.427,4.605
1.749,4.484,4.604
1.696,4.538,4.603
1.640,4.588,4.603
1.582,4.636,4.602
1.523,4.679,4.601
1.462,4.720,4.600
1.400,4.756,4.600
1.337,4.788,4.599
1.274,4.815,4.598
1.211,4.838,4.597
1.147,4.857,4.597
1.080,4.871,4.596
1.010,4.883,4.595
0.937,4.890,4.595
0.861,4.894,4.594
0.784,4.894,4.593
0.705,4.891,4.592
0.625,4.884,4.596
0.544,4.875,4.606
0.463,4.862,4.623
0.381,4.847,4.647
0.298,4.828,4.677
0.216,4.807,4.712
0.133,4.784,4.754
0.050,4.758,4.802
-0.034,4.729,4.856
-0.117,4.699,4.917
-0.201,4.666,4.985
-0.285,4.632,5.059
-0.368,4.595,5.141
-0.453,4.557,5.230
-0.537,4.518,5.322
-0.621,4.477,5.412
-0.706,4.435,5.502
-0.792,4.391,5.590
-0.877,4.347,5.678
-0.963,4.302,5.765
-1.050,4.255,5.850
-1.138,4.209,5.935
-1.226,4.162,6.020
-1.315,4.114,6.103
-1.405,4.067,6.186
-1.496,4.019,6.269
-1.588,3.972,6.351
-1.681,3.925,6.433
-1.775,3.878,6.510
-1.871,3.832,6.568
-1.969,3.788,6.608
-2.067,3.744,6.633
-2.168,3.702,6.643
-2.270,3.661,6.641
-2.374,3.622,6.640
-2.480,3.585,6.638
-2.587,3.551,6.636
-2.696,3.519,6.635
-2.808,3.491,6.633
-2.921,3.465,6.631
-3.036,3.443,6.629
-3.153,3.425,6.628
-3.271,3.412,6.626
-3.391,3.403,6.624
-3.512,3.399,6.622
-3.632,3.400,6.621
-3.752,3.406,6.619
-3.870,3.416,6.617
-3.986,3.431,6.615
-4.101,3.449,6.614
-4.214,3.470,6.612
-4.326,3.495,6.610
-4.436,3.523,6.609
-4.544,3.554,6.607
-4.651,3.586,6.605
-4.756,3.621,6.604
-4.859,3.658,6.604
-4.961,3.697,6.615
-5.062,3.737,6.638
-5.161,3.778,6.672
-5.258,3.820,6.717
-5.354,3.863,6.759
-5.449,3.907,6.688
-5.543,3.951,6.596
-5.636,3.995,6.481
-5.727,4.039,6.343
-5.818,4.084,6.180
-5.907,4.127,6.023
-5.996,4.170,5.876
-6.084,4.213,5.739
-6.171,4.254,5.612
-6.258,4.294,5.493
-6.344,4.333,5.383
-6.429,4.371,5.280
-6.514,4.407,5.186
-6.599,4.442,5.100
-6.683,4.474,5.021
-6.767,4.504,4.949
-6.851,4.533,4.885
-6.934,4.559,4.827
-7.017,4.582,4.776
-7.100,4.603,4.732
-7.182,4.621,4.695
-7.264,4.637,4.665
-7.345,4.649,4.641
-7.426,4.658,4.625
-7.505,4.664,4.616
-7.584,4.667,4.614
-7.662,4.667,4.613
-7.738,4.662,4.612
-7.813,4.655,4.612
-7.886,4.644,4.611
-7.957,4.629,4.610
-8.026,4.611,4.610
-8.093,4.589,4.609
-8.157,4.563,4.608
-8.220,4.533,4.607
-8.281,4.500,4.607
-8.341,4.462,4.606
-8.400,4.421,4.605
-8.457,4.375,4.604
-8.512,4.327,4.604
-8.565,4.274,4.603
-8.616,4.219,4.602
-8.665,4.161,4.601
-8.711,4.100,4.601
-8.755,4.037,4.600
-8.796,3.971,4.599
-8.834,3.903,4.598
-8.870,3.833,4.597
-8.903,3.761,4.597
-8.934,3.687,4.596
-8.961,3.611,4.595
-8.986,3.534,4.594
-9.008,3.455,4.593
-9.028,3.376,4.592
-9.044,3.295,4.592
-9.058,3.213,4.591
-9.070,3.131,4.590
-9.079,3.048,4.589
-9.085,2.964,4.588
-9.088,2.880,4.587
-9.089,2.797,4.586
-9.086,2.713,4.586
-9.082,2.630,4.585
-9.074,2.547,4.584
-9.064,2.464,4.583
-9.051,2.382,4.582
-9.035,2.300,4.581
-9.017,2.219,4.580
-8.996,2.139,4.580
-8.972,2.060,4.580
-8.946,1.981,4.583
-8.917,1.904,4.588
-8.885,1.827,4.593
-8.851,1.752,4.600
-8.815,1.679,4.608
-8.776,1.607,4.618
-8.734,1.536,4.628
-8.690,1.467,4.638
-8.644,1.401,4.650
-8.595,1.336,4.662
-8.544,1.273,4.675
-8.491,1.212,4.689
-8.436,1.154,4.703
-8.379,1.098,4.718
-8.320,1.045,4.734
-8.258,0.993,4.751
-8.193,0.944,4.769
-8.127,0.896,4.788
-8.057,0.850,4.808
-7.986,0.806,4.830
-7.913,0.764,4.853
-7.838,0.724,4.877
-7.761,0.686,4.903
-7.683,0.650,4.930
-7.604,0.616,4.959
-7.524,0.583,4.990
-7.442,0.553,5.022
-7.359,0.525,5.056
-7.275,0.498,5.092
-7.189,0.473,5.131
-7.103,0.450,5.171
-7.017,0.429,5.214
-6.929,0.409,5.259
-6.840,0.391,5.306
-6.751,0.375,5.355
-6.661,0.360,5.407
-6.570,0.346,5.461
-6.479,0.334,5.518
-6.388,0.324,5.576
-6.295,0.314,5.637
-6.202,0.306,5.700
-6.109,0.299,5.765
-6.015,0.293,5.832
-5.921,0.288,5.901
-5.826,0.284,5.972
-5.731,0.281,6.045
-5.636,0.279,6.120
-5.540,0.277,6.196
-5.444,0.276,6.273
-5.347,0.276,6.350
-5.250,0.277,6.426
-5.152,0.278,6.502
-5.055,0.279,6.577
-4.956,0.281,6.651
-4.858,0.283,6.725
-4.758,0.285,6.799
-4.658,0.287,6.872
-4.558,0.289,6.944
-4.458,0.291,7.000
-4.357,0.293,7.000
-4.257,0.295,7.000
