# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
6.487623,1.017570,3.908829,0.000000,19.816432,0.509738,-0.039626,-0.183411
6.486786,1.104284,3.904758,0.000000,19.903149,0.514961,0.020296,-0.129810
6.480352,1.191277,3.901857,0.000000,19.990380,0.519231,0.079521,-0.086906
6.468520,1.278301,3.899901,0.000000,20.078205,0.522550,0.137868,-0.055871
6.451517,1.365040,3.898634,0.000000,20.166595,0.524911,0.195112,-0.037807
6.429590,1.451107,3.897773,0.000000,20.255412,0.526326,0.250937,-0.034010
6.402934,1.536314,3.896994,0.000000,20.344691,0.526782,0.305190,-0.033878
6.371790,1.620356,3.896214,0.000000,20.434318,0.526283,0.357669,-0.023094
6.336344,1.703118,3.895681,0.000000,20.524350,0.524812,0.408457,0.001429
6.296806,1.784437,3.895714,0.000000,20.614772,0.522340,0.457524,0.038802
6.253450,1.864020,3.896616,0.000000,20.705399,0.518917,0.505057,0.087096
6.206400,1.941809,3.898648,0.000000,20.796309,0.514518,0.551300,0.145702
6.155883,2.017574,3.902050,0.000000,20.887372,0.509212,0.596340,0.212783
6.102008,2.091304,3.907026,0.000000,20.978688,0.503091,0.640326,0.286339
6.044935,2.162915,3.913731,0.000000,21.070260,0.496228,0.683346,0.364961
5.984924,2.232201,3.922270,0.000000,21.161922,0.488737,0.725456,0.446852
5.922045,2.299159,3.932720,0.000000,21.253776,0.480692,0.766720,0.530978
5.856516,2.363621,3.945111,0.000000,21.345696,0.472187,0.807185,0.616209
5.788484,2.425474,3.959447,0.000000,21.437642,0.463339,0.846922,0.701154
5.718060,2.484621,3.975700,0.000000,21.529609,0.454277,0.885979,0.784354
5.645346,2.540987,3.993809,0.000000,21.621612,0.445102,0.924393,0.864820
5.570434,2.594540,4.013700,0.000000,21.713698,0.435970,0.962183,0.940670
5.493440,2.645231,4.035246,0.000000,21.805880,0.426981,0.999364,1.011049
5.414444,2.693071,4.058320,0.000000,21.898233,0.418199,1.035987,1.075532
5.333600,2.738048,4.082764,0.000000,21.990746,0.409677,1.072073,1.133930
5.251021,2.780169,4.108430,0.000000,22.083447,0.401456,1.107646,1.186094
5.166906,2.819401,4.135138,0.000000,22.176261,0.393606,1.142714,1.231445
5.081338,2.855768,4.162734,0.000000,22.269237,0.386160,1.177282,1.269820
4.994475,2.889258,4.191036,0.000000,22.362333,0.379142,1.211337,1.301266
4.906481,2.919859,4.219863,0.000000,22.455496,0.372541,1.244861,1.326342
4.817351,2.947619,4.249104,0.000000,22.548849,0.366336,1.277872,1.345572
4.727339,2.972503,4.278575,0.000000,22.642237,0.360463,1.310369,1.360453
4.636463,2.994547,4.308206,0.000000,22.735749,0.354856,1.342375,1.372240
4.544853,3.013757,4.337917,0.000000,22.829350,0.349467,1.373934,1.381920
4.452678,3.030132,4.367639,0.000000,22.922969,0.344268,1.405079,1.390093
4.359880,3.043712,4.397387,0.000000,23.016755,0.339224,1.435855,1.397289
4.266719,3.054487,4.427087,0.000000,23.110537,0.334303,1.466282,1.404237
4.173195,3.062485,4.456761,0.000000,23.204403,0.329489,1.496377,1.411149
4.079411,3.067718,4.486403,0.000000,23.298332,0.324752,1.526153,1.418550
3.985517,3.070202,4.516004,0.000000,23.392259,0.320071,1.555624,1.426886
3.891478,3.069955,4.545620,0.000000,23.486299,0.315430,1.584799,1.436280
3.797494,3.066992,4.575234,0.000000,23.580329,0.310816,1.613696,1.447069
3.703596,3.061331,4.604891,0.000000,23.674398,0.306223,1.642334,1.459230
3.609865,3.052986,4.634614,0.000000,23.768499,0.301646,1.670727,1.472833
3.516404,3.041977,4.664425,0.000000,23.862607,0.297073,1.698884,1.488085
3.423244,3.028318,4.694367,0.000000,23.956762,0.292499,1.726823,1.505023
3.330413,3.012043,4.724486,0.000000,24.051010,0.287913,1.754534,1.523757
3.238020,2.993201,4.754801,0.000000,24.145304,0.283313,1.782021,1.544377
3.146108,2.971830,4.785353,0.000000,24.239668,0.278707,1.809276,1.566629
3.054696,2.947958,4.816184,0.000000,24.334146,0.274095,1.836258,1.590451
2.964002,2.921666,4.847266,0.000000,24.428574,0.269482,1.862941,1.615834
2.873947,2.892945,4.878674,0.000000,24.523098,0.264872,1.889284,1.642572
2.784686,2.861850,4.910395,0.000000,24.617620,0.260254,1.915268,1.670972
2.696245,2.828406,4.942466,0.000000,24.712173,0.255632,1.940868,1.700944
2.608634,2.792632,4.974927,0.000000,24.806806,0.250989,1.966053,1.732842
2.521981,2.754601,5.007781,0.000000,24.901438,0.246314,1.990804,1.767035
2.436229,2.714321,5.041100,0.000000,24.996179,0.241603,2.015111,1.803517
2.351450,2.671860,5.074909,0.000000,25.090997,0.236844,2.038958,1.842701
2.267590,2.627253,5.109282,0.000000,25.185983,0.232037,2.062337,1.884490
2.184632,2.580580,5.144270,0.000000,25.281168,0.227175,2.085238,1.929105
2.102652,2.531965,5.179888,0.000000,25.376480,0.222253,2.107629,1.976828
2.021656,2.481478,5.216185,0.000000,25.471922,0.217271,2.129504,2.027678
1.941667,2.429192,5.253202,0.000000,25.567484,0.212216,2.150832,2.082095
1.862687,2.375176,5.290990,0.000000,25.663169,0.207087,2.171602,2.140239
1.784721,2.319496,5.329604,0.000000,25.758976,0.201876,2.191800,2.202417
1.707763,2.262216,5.369102,0.000000,25.854911,0.196581,2.211410,2.268798
1.631831,2.203413,5.409532,0.000000,25.950950,0.191199,2.230427,2.339668
1.556911,2.143139,5.450962,0.000000,26.047105,0.185731,2.248837,2.415101
1.483002,2.081454,5.493449,0.000000,26.143374,0.180172,2.266651,2.495458
1.410109,2.018430,5.537049,0.000000,26.239735,0.174522,2.283888,2.580940
1.338189,1.954093,5.581847,0.000000,26.336232,0.168802,2.300563,2.671141
1.267272,1.888532,5.627874,0.000000,26.432811,0.163017,2.316677,2.766096
1.197326,1.821780,5.675196,0.000000,26.529497,0.157198,2.332232,2.865127
1.128339,1.753889,5.723853,0.000000,26.626287,0.151360,2.347234,2.967980
1.060318,1.684928,5.773861,0.000000,26.723151,0.145524,2.361682,3.074214
0.993188,1.614889,5.825286,0.000000,26.820166,0.139717,2.375583,3.183151
0.926954,1.543858,5.878117,0.000000,26.917286,0.133955,2.388934,3.294481
0.861565,1.471869,5.932373,0.000000,27.014540,0.128260,2.401734,3.407643
0.797005,1.398982,5.988041,0.000000,27.111907,0.122650,2.413982,3.522191
0.733271,1.325270,6.045087,0.000000,27.209352,0.117149,2.425674,3.637493
0.670292,1.250721,6.103527,0.000000,27.306942,0.111777,2.436811,3.752858
0.608075,1.175426,6.163292,0.000000,27.404617,0.106555,2.447381,3.867662
0.546568,1.099400,6.224356,0.000000,27.502407,0.101499,2.457381,3.981225
0.485735,1.022683,6.286669,0.000000,27.600317,0.096633,2.466802,4.092691
0.425560,0.945338,6.350145,0.000000,27.698313,0.091973,2.475634,4.201298
0.365969,0.867356,6.414749,0.000000,27.796457,0.087537,2.483875,4.306135
0.306955,0.788818,6.480360,0.000000,27.894696,0.083345,2.491516,4.406233
0.248462,0.709741,6.546896,0.000000,27.993055,0.079413,2.498556,4.500598
0.190445,0.630160,6.614252,0.000000,28.091539,0.075761,2.504984,4.588007
0.132874,0.550130,6.682287,0.000000,28.190125,0.072399,2.510784,4.667537
0.075676,0.469651,6.750900,0.000000,28.288860,0.069332,2.515951,4.738572
0.018822,0.388786,6.819932,0.000000,28.387711,0.066559,2.520506,4.800467
-0.037748,0.307561,6.889253,0.000000,28.486694,0.064084,2.524486,4.852581
-0.094088,0.226012,6.958718,0.000000,28.585812,0.061904,2.527936,4.894331
-0.150237,0.144189,7.028168,0.000000,28.685048,0.060019,2.530915,4.925151
-0.206270,0.062102,7.097475,0.000000,28.784436,0.058427,2.533482,4.944427
-0.262237,-0.020198,7.166474,0.000000,28.883963,0.057126,2.535700,4.951542
-0.318202,-0.102678,7.235015,0.000000,28.983638,0.056116,2.537634,4.945821
-0.374237,-0.185306,7.302944,0.000000,29.083474,0.055395,2.539346,4.926667
