5.833,-1.725,4.126
5.930,-1.702,4.091
6.026,-1.675,4.050
6.121,-1.645,4.039
6.215,-1.609,4.038
6.306,-1.569,4.037
6.395,-1.523,4.036
6.481,-1.472,4.036
6.564,-1.417,4.035
6.645,-1.358,4.052
6.723,-1.296,4.073
6.798,-1.230,4.098
6.870,-1.161,4.125
6.939,-1.089,4.155
7.005,-1.014,4.187
7.068,-0.937,4.219
7.128,-0.857,4.251
7.185,-0.775,4.284
7.239,-0.691,4.317
7.290,-0.604,4.350
7.337,-0.517,4.382
7.382,-0.427,4.415
7.423,-0.336,4.447
7.461,-0.244,4.478
7.496,-0.150,4.510
7.528,-0.056,4.541
7.557,0.040,4.571
7.583,0.136,4.601
7.606,0.234,4.630
7.626,0.331,4.658
7.643,0.430,4.686
7.656,0.529,4.713
7.667,0.628,4.739
7.675,0.728,4.765
7.680,0.828,4.790
7.682,0.927,4.814
7.682,1.027,4.838
7.678,1.127,4.861
7.672,1.227,4.884
7.663,1.326,4.906
7.651,1.426,4.928
7.637,1.524,4.949
7.620,1.623,4.970
7.600,1.721,4.990
7.578,1.818,5.009
7.553,1.915,5.027
7.526,2.011,5.043
7.496,2.106,5.058
7.464,2.201,5.070
7.429,2.295,5.081
7.392,2.387,5.090
7.352,2.479,5.097
7.310,2.569,5.102
7.265,2.659,5.105
7.218,2.747,5.106
7.169,2.834,5.105
7.117,2.919,5.104
7.063,3.003,5.103
7.006,3.085,5.102
6.947,3.166,5.101
6.885,3.244,5.100
6.821,3.321,5.099
6.755,3.396,5.097
6.687,3.469,5.096
6.616,3.540,5.095
6.544,3.608,5.094
6.469,3.674,5.093
6.392,3.738,5.092
6.313,3.799,5.091
6.232,3.858,5.090
6.150,3.915,5.088
6.066,3.969,5.090
5.981,4.021,5.096
5.894,4.071,5.107
5.807,4.119,5.121
5.718,4.164,5.139
5.628,4.207,5.160
5.537,4.249,5.184
5.445,4.288,5.210
5.352,4.325,5.238
5.259,4.360,5.269
5.164,4.394,5.301
5.070,4.425,5.335
4.974,4.455,5.371
4.878,4.483,5.408
4.782,4.509,5.447
4.685,4.534,5.486
4.588,4.557,5.525
4.490,4.578,5.566
4.392,4.598,5.607
4.294,4.616,5.650
4.196,4.633,5.693
4.097,4.649,5.737
3.998,4.663,5.781
