# x_m, y_m, v_mps
-6.427,-0.471,4.457
-6.382,-0.539,4.456
-6.335,-0.606,4.455
-6.286,-0.670,4.454
-6.234,-0.731,4.453
-6.181,-0.790,4.453
-6.126,-0.846,4.452
-6.069,-0.899,4.452
-6.010,-0.949,4.451
-5.949,-0.996,4.450
-5.887,-1.040,4.449
-5.824,-1.080,4.449
-5.760,-1.116,4.448
-5.694,-1.148,4.447
-5.626,-1.177,4.447
-5.557,-1.203,4.446
-5.485,-1.225,4.445
-5.412,-1.244,4.444
-5.336,-1.260,4.444
-5.259,-1.273,4.443
-5.181,-1.282,4.442
-5.102,-1.288,4.443
-5.022,-1.291,4.447
-4.940,-1.291,4.455
-4.858,-1.287,4.466
-4.776,-1.281,4.481
-4.692,-1.272,4.500
-4.608,-1.261,4.523
-4.524,-1.246,4.549
-4.440,-1.230,4.580
-4.355,-1.210,4.614
-4.270,-1.189,4.652
-4.184,-1.165,4.694
-4.099,-1.139,4.740
-4.013,-1.111,4.791
-3.927,-1.082,4.846
-3.841,-1.050,4.905
-3.754,-1.017,4.969
-3.668,-0.983,5.037
-3.581,-0.947,5.110
-3.495,-0.910,5.187
-3.408,-0.872,5.270
-3.321,-0.832,5.357
-3.233,-0.792,5.449
-3.145,-0.750,5.541
-3.057,-0.709,5.633
-2.969,-0.666,5.723
-2.880,-0.623,5.813
-2.790,-0.579,5.901
-2.701,-0.535,5.989
-2.610,-0.491,6.076
-2.519,-0.447,6.162
-2.427,-0.403,6.248
-2.335,-0.359,6.333
-2.242,-0.315,6.417
-2.148,-0.272,6.495
-2.053,-0.229,6.560
-1.958,-0.187,6.613
-1.861,-0.145,6.654
-1.764,-0.105,6.685
-1.665,-0.065,6.705
-1.566,-0.026,6.715
-1.465,0.011,6.717
-1.364,0.048,6.715
-1.261,0.082,6.714
-1.157,0.115,6.712
-1.052,0.147,6.710
-0.945,0.176,6.709
-0.838,0.203,6.707
-0.729,0.228,6.705
-0.619,0.250,6.704
-0.508,0.270,6.702
-0.396,0.287,6.700
-0.283,0.301,6.699
-0.168,0.311,6.697
-0.053,0.319,6.695
0.063,0.322,6.693
0.179,0.322,6.692
0.296,0.318,6.690
0.412,0.310,6.688
0.527,0.298,6.687
0.641,0.284,6.685
0.753,0.266,6.683
0.864,0.245,6.681
0.973,0.222,6.680
1.081,0.196,6.678
1.188,0.168,6.677
1.293,0.139,6.675
1.398,0.107,6.673
1.501,0.074,6.672
1.604,0.039,6.670
1.705,0.003,6.669
1.805,-0.035,6.667
1.905,-0.074,6.667
2.003,-0.114,6.674
2.101,-0.155,6.689
2.197,-0.196,6.710
2.293,-0.239,6.738
2.388,-0.282,6.774
2.482,-0.326,6.816
2.575,-0.370,6.857
2.667,-0.414,6.797
2.759,-0.459,6.724
2.850,-0.504,6.639
2.941,-0.548,6.540
3.031,-0.593,6.429
3.120,-0.637,6.304
3.210,-0.682,6.185
3.298,-0.725,6.072
3.387,-0.769,5.964
3.475,-0.812,5.863
3.562,-0.854,5.766
3.650,-0.895,5.675
3.737,-0.936,5.589
3.824,-0.976,5.508
3.911,-1.014,5.432
3.998,-1.052,5.361
4.085,-1.089,5.294
4.172,-1.124,5.233
4.258,-1.158,5.176
4.345,-1.190,5.124
4.431,-1.221,5.077
4.518,-1.250,5.035
4.604,-1.277,4.998
4.690,-1.303,4.966
4.776,-1.326,4.940
4.863,-1.348,4.919
4.948,-1.367,4.904
5.034,-1.384,4.894
5.120,-1.399,4.890
5.205,-1.411,4.889
5.290,-1.421,4.888
5.374,-1.429,4.887
5.458,-1.433,4.886
5.541,-1.435,4.886
5.623,-1.434,4.885
5.704,-1.430,4.884
