# x_m, y_m, v_mps
-7.333,-0.905,5.234
-7.272,-1.005,5.232
-7.207,-1.104,5.231
-7.139,-1.201,5.229
-7.066,-1.295,5.228
-6.989,-1.387,5.227
-6.908,-1.476,5.225
-6.823,-1.563,5.224
-6.734,-1.646,5.222
-6.641,-1.725,5.221
-6.543,-1.801,5.219
-6.442,-1.872,5.218
-6.336,-1.939,5.216
-6.226,-2.001,5.215
-6.112,-2.056,5.214
-5.996,-2.106,5.212
-5.878,-2.150,5.211
-5.759,-2.187,5.209
-5.639,-2.218,5.208
-5.519,-2.243,5.206
-5.398,-2.263,5.205
-5.278,-2.277,5.204
-5.158,-2.286,5.202
-5.038,-2.291,5.201
-4.920,-2.290,5.199
-4.802,-2.286,5.198
-4.685,-2.277,5.197
-4.570,-2.265,5.195
-4.456,-2.249,5.199
-4.343,-2.230,5.208
-4.231,-2.208,5.223
-4.121,-2.183,5.242
-4.013,-2.155,5.265
-3.905,-2.125,5.293
-3.800,-2.094,5.325
-3.695,-2.060,5.362
-3.592,-2.024,5.402
-3.491,-1.987,5.447
-3.390,-1.949,5.497
-3.291,-1.909,5.550
-3.193,-1.868,5.608
-3.096,-1.827,5.671
-3.000,-1.785,5.738
-2.905,-1.742,5.811
-2.811,-1.698,5.888
-2.718,-1.654,5.970
-2.625,-1.610,6.058
-2.533,-1.566,6.145
-2.442,-1.522,6.230
-2.352,-1.478,6.314
-2.262,-1.434,6.396
-2.173,-1.391,6.476
-2.084,-1.348,6.555
-1.996,-1.305,6.484
-1.907,-1.263,6.401
-1.820,-1.222,6.326
-1.732,-1.181,6.259
-1.645,-1.142,6.201
-1.557,-1.103,6.151
-1.470,-1.066,6.109
-1.383,-1.029,6.074
-1.296,-0.994,6.047
-1.210,-0.960,6.027
-1.123,-0.928,6.015
-1.036,-0.897,6.010
-0.949,-0.868,6.009
-0.863,-0.840,6.008
-0.776,-0.815,6.007
-0.690,-0.791,6.006
-0.604,-0.769,6.004
-0.518,-0.749,6.003
-0.432,-0.732,6.002
-0.346,-0.717,6.001
-0.260,-0.704,6.000
-0.175,-0.693,5.999
-0.091,-0.685,5.997
-0.006,-0.680,5.996
0.078,-0.678,5.995
0.161,-0.678,5.994
0.244,-0.681,5.993
0.328,-0.686,5.992
