# x_m, y_m, v_mps
-0.805,0.028,7.000
-0.863,-0.053,7.000
-0.921,-0.134,7.000
-0.979,-0.216,7.000
-1.038,-0.297,7.000
-1.096,-0.378,7.000
-1.154,-0.459,7.000
-1.212,-0.541,7.000
-1.270,-0.623,7.000
-1.328,-0.705,7.000
-1.385,-0.787,7.000
-1.443,-0.869,7.000
-1.500,-0.952,7.000
-1.557,-1.035,7.000
-1.613,-1.118,7.000
-1.669,-1.202,6.989
-1.725,-1.285,6.916
-1.781,-1.369,6.843
-1.836,-1.454,6.772
-1.891,-1.539,6.702
-1.945,-1.624,6.633
-1.999,-1.710,6.565
-2.052,-1.796,6.499
-2.104,-1.883,6.434
-2.156,-1.970,6.371
-2.207,-2.058,6.308
-2.258,-2.146,6.248
-2.307,-2.235,6.189
-2.356,-2.325,6.131
-2.403,-2.416,6.075
-2.449,-2.507,6.021
-2.495,-2.599,5.968
-2.539,-2.691,5.917
-2.582,-2.785,5.868
-2.623,-2.879,5.821
-2.663,-2.974,5.775
-2.702,-3.069,5.731
-2.738,-3.166,5.689
-2.774,-3.263,5.648
-2.807,-3.361,5.609
-2.839,-3.459,5.572
-2.869,-3.559,5.537
-2.897,-3.659,5.503
-2.922,-3.760,5.471
-2.946,-3.861,5.440
-2.967,-3.963,5.411
-2.986,-4.066,5.383
-3.003,-4.169,5.356
-3.017,-4.273,5.331
-3.029,-4.377,5.307
-3.037,-4.482,5.284
-3.043,-4.587,5.262
-3.046,-4.693,5.241
-3.046,-4.799,5.221
-3.042,-4.905,5.201
-3.035,-5.011,5.183
-3.024,-5.118,5.164
-3.009,-5.223,5.147
-2.990,-5.329,5.130
-2.968,-5.433,5.114
-2.942,-5.536,5.098
-2.913,-5.639,5.082
-2.880,-5.740,5.067
-2.844,-5.840,5.052
-2.805,-5.939,5.037
-2.763,-6.036,5.022
-2.718,-6.132,5.007
-2.669,-6.227,4.992
-2.618,-6.320,4.977
-2.564,-6.411,4.962
-2.507,-6.500,4.947
-2.448,-6.588,4.931
-2.385,-6.673,4.915
-2.321,-6.757,4.899
-2.253,-6.839,4.883
-2.184,-6.918,4.866
-2.111,-6.996,4.849
-2.037,-7.071,4.832
-1.960,-7.144,4.814
-1.881,-7.214,4.797
-1.800,-7.282,4.779
-1.717,-7.348,4.762
-1.632,-7.411,4.745
-1.545,-7.472,4.728
-1.456,-7.529,4.712
-1.365,-7.584,4.696
-1.273,-7.636,4.681
-1.179,-7.685,4.666
-1.083,-7.731,4.653
-0.985,-7.774,4.640
-0.886,-7.814,4.628
-0.785,-7.850,4.617
-0.683,-7.882,4.607
-0.580,-7.911,4.598
-0.476,-7.936,4.590
-0.371,-7.957,4.583
-0.265,-7.974,4.577
-0.158,-7.987,4.572
-0.050,-7.995,4.568
0.058,-7.999,4.565
0.166,-7.999,4.562
0.275,-7.994,4.561
0.383,-7.984,4.559
0.491,-7.969,4.558
0.599,-7.948,4.557
0.705,-7.923,4.556
0.811,-7.892,4.555
0.915,-7.856,4.555
1.017,-7.814,4.555
1.117,-7.766,4.557
1.215,-7.713,4.559
1.309,-7.655,4.562
1.399,-7.591,4.567
1.486,-7.523,4.573
1.569,-7.451,4.581
1.648,-7.375,4.590
1.723,-7.297,4.601
1.794,-7.215,4.614
1.861,-7.131,4.630
1.925,-7.044,4.647
1.985,-6.956,4.667
2.042,-6.865,4.690
2.096,-6.773,4.715
2.146,-6.680,4.742
2.193,-6.585,4.773
2.238,-6.489,4.807
2.279,-6.392,4.843
2.317,-6.294,4.883
2.353,-6.196,4.926
2.387,-6.097,4.972
2.418,-5.997,5.021
2.447,-5.898,5.075
2.474,-5.798,5.131
2.498,-5.697,5.192
2.521,-5.597,5.256
2.543,-5.496,5.325
2.563,-5.396,5.398
2.581,-5.295,5.475
2.598,-5.194,5.556
2.614,-5.094,5.642
2.630,-4.994,5.734
2.644,-4.894,5.830
2.658,-4.794,5.931
2.671,-4.694,6.038
2.684,-4.595,6.150
2.696,-4.495,6.268
2.709,-4.396,6.393
2.722,-4.298,6.506
2.734,-4.200,6.530
2.747,-4.102,6.445
2.761,-4.004,6.366
2.775,-3.907,6.295
2.790,-3.810,6.231
2.806,-3.714,6.173
2.823,-3.618,6.122
2.842,-3.523,6.077
2.861,-3.428,6.037
2.882,-3.334,6.003
2.904,-3.240,5.975
2.929,-3.148,5.951
2.955,-3.056,5.931
