# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
6.841601,-1.592219,3.833856,0.000000,7.283216,0.485823,0.765582,0.492069
6.911847,-1.521381,3.846640,0.000000,7.382987,0.472704,0.813391,0.658613
6.978646,-1.447342,3.863684,0.000000,7.482757,0.460498,0.859924,0.791778
7.042038,-1.370237,3.884076,0.000000,7.582527,0.448280,0.905279,0.913256
7.101847,-1.290468,3.907464,0.000000,7.682297,0.436832,0.949398,1.011405
7.158191,-1.208072,3.933204,0.000000,7.782067,0.425439,0.992439,1.102598
7.210954,-1.123409,3.961074,0.000000,7.881837,0.414608,1.034336,1.178916
7.260158,-1.036661,3.990658,0.000000,7.981607,0.403941,1.075175,1.249796
7.305867,-0.947923,4.021782,0.000000,8.081377,0.392127,1.114906,1.341793
7.348013,-0.857589,4.054932,0.000000,8.181147,0.380740,1.153424,1.423333
7.386756,-0.765580,4.089803,0.000000,8.280917,0.370482,1.190918,1.481665
7.422040,-0.672283,4.125789,0.000000,8.380687,0.360704,1.227383,1.531766
7.453946,-0.577774,4.162666,0.000000,8.480457,0.350992,1.262888,1.583026
7.482538,-0.482154,4.200436,0.000000,8.580228,0.341003,1.297420,1.643013
7.507829,-0.385742,4.239282,0.000000,8.679998,0.331342,1.330926,1.698423
7.529949,-0.288400,4.279067,0.000000,8.779768,0.324578,1.363666,1.692175
7.548889,-0.190477,4.318341,0.000000,8.879538,0.317623,1.395694,1.696609
7.564718,-0.092000,4.357363,0.000000,8.979308,0.312458,1.427076,1.664888
7.577472,0.006944,4.395319,0.000000,9.079078,0.308823,1.458067,1.603793
7.587171,0.106230,4.431574,0.000000,9.178848,0.305689,1.488699,1.538717
7.593834,0.205753,4.466081,0.000000,9.278618,0.305909,1.519201,1.398749
7.597458,0.305466,4.497220,0.000000,9.378388,0.306233,1.549741,1.267811
7.598035,0.405211,4.525259,0.000000,9.478158,0.305011,1.580251,1.187112
7.595577,0.504946,4.551356,0.000000,9.577928,0.303335,1.610595,1.125812
7.590101,0.604577,4.575969,0.000000,9.677699,0.302396,1.640798,1.051450
7.581625,0.703951,4.598836,0.000000,9.777469,0.302863,1.670981,0.946784
7.570142,0.803091,4.619331,0.000000,9.877239,0.303439,1.701237,0.847947
7.555676,0.901765,4.637609,0.000000,9.977009,0.302949,1.731483,0.786126
7.538226,1.000003,4.654490,0.000000,10.076779,0.302557,1.761689,0.727205
7.517818,1.097673,4.670052,0.000000,10.176549,0.302612,1.791876,0.661280
7.494480,1.194646,4.684158,0.000000,10.276319,0.303069,1.822081,0.590006
7.468201,1.290940,4.696708,0.000000,10.376089,0.303737,1.852365,-0.455778
7.439045,1.386297,4.687017,0.000000,10.475859,0.304399,1.882684,-0.636356
7.406986,1.480791,4.673451,0.000000,10.575629,0.305328,1.913104,-0.667772
7.372069,1.574246,4.659174,0.000000,10.675399,0.306621,1.943626,-0.692328
7.334317,1.666573,4.644325,0.000000,10.775169,0.308265,1.974292,-0.709692
7.293713,1.757763,4.629054,0.000000,10.874940,0.310136,2.005156,-0.722788
7.250358,1.847549,4.613449,0.000000,10.974710,0.312116,2.036176,-0.735295
7.204188,1.936020,4.597520,0.000000,11.074480,0.314382,2.067435,-0.741928
7.155285,2.022963,4.581391,0.000000,11.174250,0.316863,2.098920,-0.740830
7.103660,2.108317,4.565230,0.000000,11.274020,0.319585,2.130662,-0.731109
7.049304,2.192035,4.549224,0.000000,11.373790,0.322559,2.162710,-0.714057
6.992347,2.273868,4.533537,0.000000,11.473560,0.325802,2.195031,-0.689065
6.932700,2.353888,4.518347,0.000000,11.573330,0.329314,2.227722,-0.661441
6.870499,2.431852,4.503718,0.000000,11.673100,0.332876,2.260746,-0.627312
6.805732,2.507721,4.489799,0.000000,11.772870,0.336619,2.294138,-0.577067
6.738411,2.581420,4.476958,0.000000,11.872640,0.340864,2.327940,-0.481329
6.668712,2.652694,4.466218,0.000000,11.972411,0.346626,2.362207,-0.370164
6.596494,2.721606,4.457942,0.000000,12.072181,0.352625,2.397107,-0.104094
6.521959,2.787875,4.455611,0.000000,12.171951,0.363878,2.432757,-0.044267
6.445048,2.851411,4.454620,0.000000,12.271721,0.378078,2.469762,-0.044248
6.365744,2.912039,4.453629,0.000000,12.371491,0.388525,2.508197,-0.044228
6.284246,2.969503,4.452638,0.000000,12.471261,0.381852,2.546602,-0.044208
