# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
7.386736,-2.180361,4.800239,0.801792,7.283216,0.326618,0.684828,-0.051166
7.476607,-2.100867,4.798960,0.808495,7.382987,0.325858,0.727456,-0.051120
7.562709,-2.018008,4.797687,0.814955,7.482757,0.324789,0.769331,-0.051173
7.644976,-1.932074,4.796418,0.821186,7.582527,0.323410,0.810367,-0.051058
7.723511,-1.843175,4.795155,0.827224,7.682297,0.321766,0.850478,-0.051104
7.798168,-1.751699,4.793896,0.833066,7.782067,0.319901,0.889707,-0.051062
7.936162,-1.561550,4.791394,0.847266,7.881837,0.315642,0.965442,-0.051066
7.999474,-1.463358,4.790149,0.853285,7.981607,0.313328,1.002029,-0.050941
8.059108,-1.363211,4.788909,0.859147,8.081377,0.310934,1.037776,-0.051045
8.114981,-1.261490,4.787672,0.864855,8.181147,0.308500,1.072766,-0.007069
8.167229,-1.158212,4.787501,0.870424,8.280917,0.305999,1.107043,0.066285
8.215879,-1.053545,4.789099,0.875859,8.380687,0.303479,1.140639,0.132518
8.260958,-0.947661,4.792282,0.881158,8.480457,0.300937,1.173646,0.192706
8.340630,-0.732667,4.802804,0.893861,8.580228,0.295835,1.238010,0.296701
8.375310,-0.623858,4.809854,0.899215,8.679998,0.293321,1.269496,0.340572
8.406626,-0.514334,4.817913,0.904402,8.779768,0.290884,1.300553,0.378418
8.434629,-0.404213,4.826829,0.909431,8.879538,0.288553,1.331276,0.410058
8.459401,-0.293422,4.836464,0.914308,8.979308,0.286350,1.361673,0.435380
8.480952,-0.182006,4.846669,0.919001,9.079078,0.284347,1.391816,0.452861
8.499276,-0.070090,4.857254,0.923492,9.178848,0.282549,1.421763,0.463111
8.526238,0.155257,4.878902,0.933767,9.278618,0.279709,1.481188,0.459904
8.534826,0.268441,4.889590,0.937939,9.378388,0.278682,1.510759,0.447304
8.540132,0.381961,4.899975,0.941834,9.478158,0.277943,1.540300,0.427279
8.542128,0.495538,4.909871,0.945427,9.577928,0.277481,1.569861,0.400862
8.540800,0.609250,4.919147,0.948697,9.677699,0.277301,1.599462,0.368250
8.536129,0.722935,4.927657,0.951616,9.777469,0.277414,1.629184,0.329642
8.516687,0.949882,4.941870,0.957596,9.877239,0.278469,1.689067,0.237791
8.501896,1.062869,4.947350,0.959807,9.977009,0.279413,1.719292,0.185353
8.483691,1.175527,4.951624,0.961594,10.076779,0.280624,1.749715,0.129410
8.462070,1.287666,4.954607,0.962932,10.176549,0.282103,1.780368,0.070325
8.437025,1.399176,4.956229,0.963799,10.276319,0.283826,1.811276,0.009189
8.408519,1.510051,4.956441,0.964172,10.376089,0.285781,1.842433,-0.053260
8.341176,1.729111,4.953943,0.963803,10.475859,0.290017,1.905640,-0.054748
8.302298,1.837162,4.952674,0.962989,10.575629,0.292189,1.937721,-0.054720
8.259946,1.944052,4.951403,0.961583,10.675399,0.294321,1.970163,-0.054692
8.214086,2.049729,4.950131,0.959559,10.775169,0.296364,2.002963,-0.054663
8.164769,2.153944,4.948857,0.956894,10.874940,0.298298,2.036180,-0.054635
8.055607,2.357795,4.946304,0.948591,10.974710,0.301653,2.103921,-0.054579
7.995789,2.457109,4.945025,0.944252,11.074480,0.302987,2.138524,-0.054551
7.932453,2.554543,4.943742,0.939152,11.174250,0.304118,2.173635,-0.054522
7.865658,2.649871,4.942458,0.933266,11.274020,0.305024,2.209319,-0.054494
7.795357,2.743021,4.941172,0.926553,11.373790,0.305649,2.245598,-0.054466
7.644361,2.922040,4.938590,0.907892,11.473560,0.305906,2.320139,-0.054409
7.563674,3.007603,4.937294,0.898865,11.573330,0.305407,2.358457,-0.054380
7.479588,3.090266,4.935995,0.888856,11.673100,0.304444,2.397537,-0.054352
7.392093,3.169881,4.934692,0.877814,11.772870,0.302991,2.437392,-0.054323
7.301237,3.246237,4.933386,0.865691,11.872640,0.301018,2.478043,-0.054294
7.207066,3.319124,4.932075,0.852440,11.972411,0.298485,2.519462,-0.054265
7.008949,3.453646,4.929439,0.817845,12.072181,0.291764,2.603249,-0.054207
