# x_m, y_m, v_mps
0.332,-0.543,5.000
0.438,-0.515,5.000
0.543,-0.484,5.000
0.648,-0.451,5.000
0.752,-0.415,5.000
0.856,-0.378,5.000
0.960,-0.337,5.000
1.063,-0.295,5.000
1.165,-0.249,5.000
1.267,-0.201,5.000
1.368,-0.150,5.000
1.467,-0.096,5.000
1.566,-0.039,5.000
1.663,0.020,5.000
1.759,0.083,5.000
1.854,0.150,5.000
1.946,0.219,5.000
2.037,0.292,5.000
2.126,0.368,5.000
2.212,0.447,5.000
2.296,0.530,5.000
2.377,0.617,5.000
2.455,0.706,5.000
2.529,0.798,5.000
2.600,0.892,5.000
2.667,0.989,5.000
2.731,1.088,5.000
2.790,1.189,5.000
2.846,1.291,5.000
2.899,1.395,5.000
2.948,1.501,5.000
2.993,1.608,5.000
3.035,1.716,5.000
3.073,1.825,5.000
3.108,1.934,5.000
3.139,2.045,5.000
3.167,2.156,5.000
3.191,2.267,5.000
3.213,2.378,5.000
3.231,2.491,5.000
3.246,2.605,5.000
3.258,2.719,5.000
3.266,2.834,5.000
3.270,2.950,5.000
3.271,3.066,5.000
3.268,3.182,5.000
3.261,3.298,5.000
3.250,3.415,5.000
3.236,3.531,5.000
3.217,3.646,5.000
3.194,3.762,5.000
3.167,3.876,5.000
3.135,3.990,5.000
3.100,4.103,5.000
3.059,4.215,5.000
3.015,4.325,5.000
2.966,4.434,5.000
2.913,4.541,5.000
2.855,4.647,5.000
2.793,4.750,5.000
2.726,4.851,5.000
2.655,4.949,5.000
2.579,5.045,5.000
2.498,5.137,5.000
2.413,5.226,5.000
2.324,5.312,5.000
2.229,5.393,5.000
2.131,5.470,5.000
2.027,5.542,5.000
1.920,5.609,5.000
1.808,5.670,5.000
1.692,5.726,5.000
1.573,5.774,5.000
1.451,5.816,5.000
1.328,5.850,5.000
1.204,5.877,5.000
1.081,5.898,5.000
0.958,5.912,5.000
0.835,5.921,5.000
0.714,5.923,5.000
0.593,5.921,5.000
0.474,5.914,5.000
0.355,5.902,5.000
0.239,5.886,5.000
0.124,5.866,5.000
0.010,5.843,5.000
-0.102,5.816,5.000
-0.212,5.786,5.000
-0.321,5.753,5.000
-0.427,5.718,5.000
-0.532,5.680,5.000
-0.635,5.640,5.000
-0.737,5.599,5.000
-0.837,5.556,5.000
-0.935,5.511,5.000
-1.032,5.466,5.000
-1.127,5.420,5.000
-1.221,5.373,5.000
-1.314,5.325,5.000
-1.405,5.277,5.000
-1.495,5.230,5.000
-1.584,5.182,5.000
-1.672,5.135,5.000
-1.760,5.088,5.000
-1.846,5.042,5.000
-1.932,4.997,5.000
-2.017,4.953,5.000
-2.102,4.910,5.000
-2.186,4.869,5.000
-2.270,4.828,5.000
-2.354,4.790,5.000
-2.437,4.753,5.000
-2.520,4.718,5.000
-2.603,4.686,5.000
-2.686,4.655,5.000
-2.768,4.627,5.000
-2.850,4.601,5.000
-2.932,4.578,5.000
-3.014,4.558,5.000
-3.095,4.540,5.000
-3.176,4.526,5.000
-3.256,4.514,5.000
-3.335,4.506,5.000
-3.415,4.501,5.000
-3.495,4.499,5.000
-3.575,4.501,5.000
-3.655,4.505,5.000
-3.737,4.513,5.000
-3.819,4.523,5.000
-3.901,4.537,5.000
-3.984,4.553,5.000
-4.068,4.572,5.000
-4.152,4.593,5.000
-4.236,4.617,5.000
-4.321,4.642,5.000
-4.406,4.671,5.000
-4.491,4.701,5.000
-4.577,4.732,5.000
-4.663,4.766,5.000
-4.750,4.801,5.000
-4.837,4.837,5.000
-4.925,4.875,5.000
-5.013,4.914,5.000
-5.102,4.954,5.000
-5.192,4.994,5.000
-5.282,5.035,5.000
-5.373,5.076,5.000
-5.466,5.118,5.000
-5.559,5.159,5.000
-5.653,5.201,5.000
-5.749,5.242,5.000
-5.846,5.282,5.000
-5.944,5.322,5.000
-6.043,5.361,5.000
-6.144,5.399,5.000
-6.246,5.435,5.000
-6.350,5.470,5.000
-6.455,5.502,5.000
-6.561,5.533,5.000
-6.670,5.562,5.000
