5.100000,3.188983
4.750000,3.088983
4.100000,2.538983
-4.100000,2.488983
-4.600000,2.838983
-5.350000,3.038983
-6.250000,2.888983
-6.750000,2.388983
-6.900000,1.888983
-6.700000,-2.211017
-6.150000,-2.661017
-5.450000,-2.661017
-5.100000,-2.461017
-4.850000,-2.061017
-4.900000,-0.161017
-3.800000,0.538983
4.000000,0.588983
5.000000,-0.161017
4.950000,-1.261017
5.150000,-1.761017
5.600000,-2.061017
6.300000,-2.061017
6.650000,-1.861017
6.900000,-1.461017
6.950000,0.438983
6.800000,2.538983
6.500000,2.988983
6.000000,3.188983
