# x_m, y_m, v_mps
4.271,-0.171,5.644
4.361,-0.155,5.595
4.450,-0.138,5.548
4.538,-0.119,5.503
4.625,-0.098,5.461
4.711,-0.076,5.422
4.796,-0.051,5.384
4.880,-0.025,5.349
4.963,0.002,5.316
5.044,0.032,5.285
5.124,0.064,5.255
5.203,0.097,5.228
5.279,0.133,5.202
5.354,0.171,5.178
5.427,0.211,5.155
5.499,0.253,5.134
5.568,0.297,5.114
5.634,0.343,5.096
5.699,0.391,5.078
5.761,0.442,5.062
5.822,0.495,5.046
5.880,0.550,5.031
5.935,0.607,5.018
5.989,0.667,5.005
6.040,0.729,4.992
6.089,0.793,4.981
6.136,0.859,4.970
6.181,0.927,4.960
6.223,0.997,4.950
6.263,1.069,4.941
6.300,1.142,4.932
6.335,1.217,4.924
6.367,1.294,4.917
6.397,1.371,4.909
6.425,1.450,4.903
6.450,1.530,4.896
6.473,1.611,4.890
6.493,1.693,4.884
6.511,1.776,4.879
6.526,1.859,4.874
6.538,1.943,4.869
6.549,2.027,4.865
6.556,2.112,4.862
6.561,2.196,4.859
6.564,2.280,4.858
6.563,2.364,4.858
6.560,2.448,4.857
6.555,2.531,4.856
6.546,2.613,4.855
6.535,2.696,4.854
6.521,2.777,4.853
6.504,2.858,4.852
6.485,2.937,4.851
6.463,3.016,4.850
6.438,3.094,4.850
6.410,3.170,4.849
6.379,3.245,4.848
6.346,3.319,4.847
6.310,3.391,4.846
6.272,3.461,4.845
6.231,3.529,4.844
6.187,3.595,4.844
6.141,3.659,4.843
6.093,3.720,4.842
6.042,3.779,4.841
5.989,3.835,4.841
5.934,3.888,4.840
5.878,3.938,4.839
5.819,3.984,4.838
5.758,4.028,4.837
5.696,4.067,4.837
5.633,4.103,4.836
5.569,4.135,4.835
5.504,4.162,4.834
5.437,4.186,4.833
5.369,4.206,4.833
5.298,4.223,4.832
5.226,4.236,4.831
