5.833,-1.725,4.713
5.930,-1.702,4.680
6.026,-1.675,4.641
6.121,-1.645,4.635
6.215,-1.609,4.634
6.306,-1.569,4.633
6.395,-1.523,4.632
6.481,-1.472,4.631
6.564,-1.417,4.630
6.645,-1.358,4.643
6.723,-1.296,4.661
6.798,-1.230,4.682
6.870,-1.161,4.707
6.939,-1.089,4.735
7.005,-1.014,4.765
7.068,-0.937,4.796
7.128,-0.857,4.827
7.185,-0.775,4.859
7.239,-0.691,4.891
7.290,-0.604,4.923
7.337,-0.517,4.956
7.382,-0.427,4.988
7.423,-0.336,5.019
7.461,-0.244,5.051
7.496,-0.150,5.082
7.528,-0.056,5.113
7.557,0.040,5.143
7.583,0.136,5.173
7.606,0.234,5.202
7.626,0.331,5.231
7.643,0.430,5.260
7.656,0.529,5.287
7.667,0.628,5.314
7.675,0.728,5.341
7.680,0.828,5.367
7.682,0.927,5.392
7.682,1.027,5.417
7.678,1.127,5.441
7.672,1.227,5.465
7.663,1.326,5.488
7.651,1.426,5.510
7.637,1.524,5.533
7.620,1.623,5.555
7.600,1.721,5.576
7.578,1.818,5.596
7.553,1.915,5.614
7.526,2.011,5.631
7.496,2.106,5.647
7.464,2.201,5.660
7.429,2.295,5.672
7.392,2.387,5.681
7.352,2.479,5.689
7.310,2.569,5.694
7.265,2.659,5.698
7.218,2.747,5.699
7.169,2.834,5.699
7.117,2.919,5.697
7.063,3.003,5.696
7.006,3.085,5.695
6.947,3.166,5.694
6.885,3.244,5.692
6.821,3.321,5.691
6.755,3.396,5.690
6.687,3.469,5.689
6.616,3.540,5.687
6.544,3.608,5.686
6.469,3.674,5.685
6.392,3.738,5.684
6.313,3.799,5.682
6.232,3.858,5.681
6.150,3.915,5.680
6.066,3.969,5.682
5.981,4.021,5.688
5.894,4.071,5.700
5.807,4.119,5.715
5.718,4.164,5.733
5.628,4.207,5.755
5.537,4.249,5.780
5.445,4.288,5.807
5.352,4.325,5.836
5.259,4.360,5.868
5.164,4.394,5.901
5.070,4.425,5.937
4.974,4.455,5.974
4.878,4.483,6.012
4.782,4.509,6.052
4.685,4.534,6.092
4.588,4.557,6.132
4.490,4.578,6.173
4.392,4.598,6.215
4.294,4.616,6.258
4.196,4.633,6.301
4.097,4.649,6.344
3.998,4.663,6.389
3.899,4.676,6.434
3.800,4.687,6.480
3.701,4.698,6.527
3.601,4.707,6.575
3.502,4.715,6.624
3.402,4.722,6.673
3.302,4.728,6.724
3.202,4.734,6.776
3.103,4.738,6.829
3.003,4.741,6.883
2.903,4.744,6.938
2.803,4.746,6.995
2.703,4.747,7.000
2.603,4.747,7.000
2.503,4.747,7.000
2.404,4.746,7.000
2.304,4.745,7.000
2.204,4.743,7.000
2.104,4.741,7.000
2.004,4.738,7.000
1.904,4.735,7.000
1.804,4.732,7.000
1.704,4.728,7.000
1.605,4.725,7.000
1.505,4.721,7.000
1.405,4.717,7.000
1.305,4.713,7.000
1.205,4.709,7.000
1.106,4.705,7.000
1.006,4.701,7.000
0.906,4.698,7.000
0.806,4.694,7.000
0.706,4.691,7.000
0.606,4.688,7.000
0.507,4.685,7.000
0.407,4.683,7.000
0.307,4.681,7.000
0.207,4.680,7.000
0.107,4.679,7.000
0.007,4.679,7.000
-0.093,4.680,7.000
-0.193,4.681,7.000
-0.293,4.683,7.000
-0.392,4.685,7.000
-0.492,4.687,7.000
-0.592,4.690,7.000
-0.692,4.693,7.000
-0.792,4.695,7.000
-0.892,4.698,7.000
-0.992,4.701,7.000
-1.091,4.704,7.000
-1.191,4.707,7.000
-1.291,4.710,7.000
-1.391,4.712,7.000
-1.491,4.714,7.000
-1.591,4.716,7.000
-1.691,4.717,7.000
-1.791,4.718,7.000
-1.890,4.719,7.000
-1.990,4.719,7.000
-2.090,4.718,7.000
-2.190,4.717,6.989
-2.290,4.715,6.928
-2.390,4.713,6.868
-2.490,4.709,6.809
-2.589,4.705,6.753
-2.689,4.700,6.697
-2.789,4.693,6.643
-2.889,4.686,6.591
-2.988,4.678,6.540
-3.088,4.668,6.490
-3.187,4.658,6.441
-3.286,4.646,6.393
-3.385,4.632,6.345
-3.484,4.618,6.299
-3.583,4.602,6.254
-3.681,4.585,6.211
-3.779,4.566,6.168
-3.877,4.545,6.127
-3.974,4.523,6.086
-4.071,4.499,6.046
-4.168,4.474,6.008
-4.264,4.447,5.970
-4.359,4.418,5.934
-4.454,4.387,5.900
-4.549,4.354,5.867
-4.642,4.319,5.837
-4.735,4.282,5.808
-4.827,4.243,5.781
-4.919,4.203,5.756
-5.009,4.159,5.734
-5.098,4.114,5.715
-5.186,4.067,5.700
-5.272,4.017,5.692
-5.358,3.965,5.687
-5.442,3.911,5.684
-5.524,3.854,5.683
-5.604,3.795,5.682
-5.683,3.734,5.681
-5.760,3.670,5.679
-5.835,3.604,5.678
-5.908,3.536,5.677
-5.979,3.466,5.676
-6.048,3.393,5.674
-6.115,3.319,5.673
-6.179,3.243,5.672
-6.242,3.165,5.670
-6.302,3.085,5.669
-6.360,3.004,5.667
-6.415,2.921,5.664
-6.469,2.836,5.660
-6.519,2.750,5.654
-6.568,2.663,5.648
-6.614,2.574,5.640
-6.657,2.484,5.631
-6.698,2.393,5.620
-6.737,2.301,5.609
-6.773,2.208,5.597
-6.806,2.114,5.583
-6.837,2.019,5.568
-6.866,1.923,5.553
-6.891,1.826,5.536
-6.914,1.729,5.518
-6.934,1.631,5.499
-6.952,1.533,5.479
-6.966,1.434,5.458
-6.978,1.335,5.436
-6.987,1.235,5.413
-6.993,1.136,5.389
-6.997,1.036,5.364
-6.997,0.936,5.338
-6.995,0.836,5.311
-6.989,0.736,5.283
-6.981,0.637,5.254
-6.969,0.538,5.225
-6.955,0.439,5.195
-6.937,0.341,5.165
-6.916,0.243,5.134
-6.892,0.146,5.102
-6.865,0.050,5.070
-6.835,-0.046,5.037
-6.802,-0.140,5.003
-6.765,-0.233,4.969
-6.725,-0.324,4.933
-6.682,-0.414,4.898
-6.636,-0.503,4.865
-6.586,-0.590,4.834
-6.534,-0.674,4.805
-6.477,-0.757,4.781
-6.418,-0.837,4.762
-6.355,-0.915,4.749
-6.288,-0.989,4.743
-6.219,-1.061,4.742
-6.145,-1.129,4.741
-6.069,-1.193,4.740
