# x_m, y_m, v_mps
5.621,6.711,4.275
5.565,6.810,4.274
5.506,6.907,4.273
5.443,7.002,4.272
5.377,7.095,4.271
5.307,7.186,4.270
5.233,7.275,4.269
5.156,7.361,4.268
5.074,7.444,4.267
4.988,7.525,4.266
4.899,7.601,4.264
4.805,7.674,4.263
4.708,7.743,4.262
4.606,7.807,4.261
4.501,7.866,4.260
4.393,7.920,4.259
4.281,7.968,4.258
4.166,8.010,4.256
4.048,8.046,4.255
3.927,8.074,4.254
3.804,8.096,4.253
3.679,8.109,4.252
3.553,8.114,4.250
3.427,8.111,4.249
3.301,8.099,4.248
3.176,8.079,4.247
3.052,8.051,4.246
2.932,8.015,4.244
2.815,7.971,4.243
2.702,7.921,4.242
2.593,7.865,4.241
2.488,7.803,4.240
2.389,7.737,4.239
2.293,7.667,4.238
2.202,7.593,4.237
2.114,7.516,4.235
2.031,7.438,4.234
1.952,7.357,4.237
1.876,7.274,4.249
1.803,7.189,4.269
1.732,7.102,4.297
1.665,7.014,4.333
1.600,6.925,4.376
1.538,6.835,4.426
1.479,6.745,4.483
1.422,6.654,4.547
1.366,6.562,4.620
1.313,6.469,4.702
1.261,6.376,4.792
1.211,6.284,4.892
1.163,6.192,5.002
1.116,6.100,5.109
1.070,6.008,5.214
1.026,5.916,5.314
0.982,5.826,5.411
0.938,5.738,5.409
0.895,5.650,5.319
0.852,5.563,5.244
0.809,5.478,5.185
0.765,5.395,5.139
0.721,5.314,5.106
0.676,5.235,5.086
0.630,5.159,5.079
0.582,5.085,5.078
0.533,5.013,5.077
0.482,4.944,5.076
0.429,4.879,5.075
0.375,4.816,5.074
0.318,4.756,5.073
0.259,4.698,5.072
0.197,4.643,5.071
0.134,4.591,5.070
0.068,4.542,5.069
-0.001,4.495,5.068
-0.072,4.450,5.067
-0.147,4.407,5.067
-0.223,4.367,5.066
-0.300,4.329,5.065
-0.380,4.294,5.064
-0.462,4.260,5.063
-0.545,4.229,5.062
-0.629,4.200,5.061
-0.716,4.172,5.066
-0.803,4.147,5.087
-0.890,4.124,5.125
-0.978,4.102,5.178
-1.069,4.082,5.248
-1.161,4.063,5.337
-1.253,4.045,5.376
-1.347,4.028,5.238
-1.442,4.012,5.098
-1.539,3.996,4.971
-1.638,3.981,4.856
-1.738,3.964,4.751
-1.839,3.947,4.657
-1.943,3.928,4.573
-2.047,3.907,4.497
-2.152,3.885,4.430
-2.259,3.859,4.370
-2.367,3.830,4.319
-2.475,3.797,4.276
-2.583,3.760,4.242
-2.691,3.718,4.217
-2.799,3.672,4.202
-2.905,3.620,4.199
-3.011,3.562,4.198
-3.113,3.498,4.197
-3.213,3.428,4.196
-3.310,3.352,4.195
-3.403,3.269,4.193
-3.491,3.179,4.192
-3.574,3.084,4.191
-3.651,2.983,4.190
-3.721,2.876,4.189
-3.783,2.764,4.187
-3.838,2.647,4.186
-3.883,2.526,4.185
-3.920,2.403,4.184
-3.948,2.279,4.183
-3.967,2.154,4.181
-3.978,2.027,4.180
-3.980,1.902,4.179
-3.974,1.778,4.178
-3.962,1.656,4.177
-3.943,1.537,4.176
-3.918,1.420,4.175
-3.887,1.305,4.174
-3.852,1.192,4.172
-3.811,1.081,4.171
-3.766,0.973,4.170
-3.716,0.867,4.169
-3.662,0.764,4.168
-3.604,0.664,4.167
-3.542,0.566,4.166
-3.476,0.471,4.165
-3.407,0.379,4.164
-3.335,0.290,4.163
-3.260,0.204,4.162
-3.182,0.121,4.161
-3.102,0.040,4.160
-3.019,-0.037,4.162
-2.933,-0.111,4.169
-2.845,-0.182,4.179
-2.755,-0.250,4.193
-2.663,-0.316,4.210
-2.569,-0.378,4.229
-2.474,-0.436,4.249
-2.377,-0.492,4.271
-2.278,-0.545,4.293
-2.178,-0.595,4.316
-2.076,-0.641,4.340
-1.973,-0.685,4.364
-1.869,-0.725,4.388
-1.764,-0.763,4.413
-1.658,-0.797,4.437
-1.551,-0.828,4.461
-1.444,-0.856,4.486
-1.336,-0.881,4.510
-1.229,-0.903,4.534
-1.121,-0.922,4.558
-1.012,-0.939,4.581
-0.904,-0.953,4.605
-0.796,-0.964,4.629
-0.687,-0.973,4.653
