# x_m, y_m, v_mps
-3.479,-1.015,7.408
-3.377,-1.013,7.469
-3.275,-1.009,7.530
-3.174,-1.005,7.590
-3.072,-1.000,7.649
-2.971,-0.995,7.708
-2.871,-0.989,7.765
-2.770,-0.982,7.822
-2.670,-0.975,7.877
-2.569,-0.968,7.820
-2.469,-0.960,7.761
-2.368,-0.951,7.700
-2.267,-0.942,7.638
-2.167,-0.933,7.574
-2.066,-0.923,7.510
-1.966,-0.912,7.445
-1.865,-0.900,7.379
-1.765,-0.888,7.313
-1.664,-0.875,7.247
-1.563,-0.861,7.180
-1.463,-0.847,7.114
-1.362,-0.831,7.047
-1.262,-0.814,6.981
-1.161,-0.797,6.915
-1.061,-0.778,6.850
-0.961,-0.758,6.786
-0.861,-0.737,6.722
-0.761,-0.715,6.660
-0.661,-0.691,6.598
-0.562,-0.667,6.538
-0.462,-0.640,6.479
-0.363,-0.612,6.421
-0.265,-0.583,6.365
-0.166,-0.552,6.310
-0.068,-0.519,6.256
0.029,-0.485,6.205
0.126,-0.449,6.155
0.223,-0.411,6.106
0.318,-0.372,6.059
0.413,-0.330,6.013
0.508,-0.286,5.969
0.601,-0.241,5.926
0.694,-0.193,5.885
0.786,-0.144,5.845
0.877,-0.092,5.806
0.966,-0.038,5.769
1.055,0.018,5.732
1.142,0.077,5.697
1.228,0.138,5.663
1.312,0.201,5.629
1.395,0.267,5.597
1.475,0.336,5.565
1.554,0.408,5.533
1.631,0.482,5.503
1.705,0.559,5.473
1.777,0.639,5.443
1.845,0.721,5.415
1.911,0.806,5.387
1.973,0.894,5.359
2.032,0.984,5.332
2.087,1.075,5.305
2.139,1.169,5.279
2.188,1.264,5.254
2.233,1.361,5.229
2.275,1.459,5.205
2.313,1.559,5.181
2.348,1.660,5.158
2.380,1.762,5.135
2.407,1.865,5.113
2.432,1.969,5.093
2.452,2.074,5.073
2.469,2.179,5.054
2.483,2.285,5.036
2.492,2.391,5.019
2.498,2.498,5.003
2.501,2.605,4.989
2.499,2.712,4.975
2.493,2.819,4.963
2.484,2.926,4.952
2.470,3.033,4.942
2.452,3.139,4.934
2.430,3.245,4.926
2.403,3.350,4.919
2.373,3.454,4.914
2.337,3.556,4.909
2.297,3.657,4.906
2.253,3.757,4.903
2.204,3.854,4.901
2.150,3.950,4.899
2.091,4.043,4.898
2.028,4.133,4.897
1.960,4.219,4.896
1.887,4.303,4.895
1.809,4.382,4.894
1.727,4.457,4.895
1.640,4.528,4.896
1.549,4.593,4.899
1.453,4.653,4.903
1.354,4.706,4.909
1.252,4.753,4.917
1.148,4.793,4.927
1.043,4.828,4.938
0.936,4.856,4.952
0.829,4.879,4.969
0.721,4.896,4.987
0.613,4.909,5.009
0.505,4.917,5.034
0.397,4.920,5.061
0.290,4.920,5.092
0.183,4.915,5.127
0.077,4.907,5.165
-0.028,4.895,5.207
-0.133,4.881,5.253
-0.237,4.863,5.303
-0.340,4.843,5.358
-0.442,4.820,5.417
-0.543,4.796,5.480
-0.644,4.769,5.549
-0.743,4.740,5.623
-0.842,4.709,5.703
-0.940,4.678,5.788
-1.037,4.645,5.880
-1.133,4.610,5.977
-1.229,4.575,6.082
-1.323,4.540,6.193
-1.418,4.503,6.311
-1.512,4.467,6.436
-1.605,4.430,6.568
-1.698,4.393,6.709
-1.791,4.356,6.852
-1.883,4.320,6.980
-1.975,4.284,7.095
-2.067,4.249,7.195
-2.159,4.214,7.282
-2.251,4.181,7.357
-2.343,4.149,7.421
-2.435,4.119,7.473
-2.527,4.090,7.516
-2.619,4.062,7.523
-2.711,4.037,7.497
-2.803,4.014,7.476
-2.896,3.993,7.458
-2.988,3.975,7.443
-3.080,3.960,7.430
-3.173,3.948,7.418
-3.265,3.939,7.406
-3.357,3.934,7.394
-3.450,3.932,7.381
-3.542,3.933,7.367
-3.635,3.938,7.350
-3.728,3.946,7.330
-3.821,3.957,7.305
-3.915,3.971,7.274
-4.008,3.987,7.237
-4.102,4.006,7.192
-4.195,4.026,7.138
-4.289,4.049,7.074
-4.382,4.073,6.998
-4.476,4.099,6.910
-4.569,4.126,6.808
-4.663,4.155,6.691
-4.757,4.184,6.559
-4.852,4.213,6.411
-4.947,4.244,6.271
-5.042,4.274,6.140
-5.138,4.305,6.016
-5.234,4.335,5.900
-5.331,4.365,5.791
-5.429,4.394,5.690
-5.527,4.422,5.596
-5.627,4.448,5.508
-5.728,4.473,5.427
-5.829,4.496,5.352
-5.932,4.517,5.284
-6.036,4.535,5.221
-6.140,4.550,5.163
-6.246,4.563,5.111
-6.353,4.571,5.064
-6.460,4.576,5.021
-6.568,4.576,4.983
-6.677,4.572,4.949
-6.786,4.563,4.920
-6.895,4.548,4.893
-7.003,4.528,4.870
-7.111,4.502,4.850
-7.218,4.469,4.833
-7.323,4.430,4.819
-7.427,4.383,4.808
-7.527,4.330,4.798
-7.623,4.269,4.791
-7.715,4.202,4.785
-7.802,4.129,4.781
-7.883,4.051,4.779
-7.959,3.968,4.777
-8.030,3.881,4.776
-8.095,3.791,4.774
-8.154,3.697,4.773
-8.208,3.600,4.772
-8.257,3.501,4.772
-8.300,3.400,4.773
-8.338,3.297,4.774
-8.371,3.193,4.777
-8.399,3.087,4.782
-8.422,2.981,4.788
-8.440,2.874,4.795
-8.454,2.767,4.804
-8.464,2.660,4.815
-8.469,2.552,4.827
-8.470,2.445,4.841
-8.468,2.338,4.856
-8.461,2.231,4.872
-8.451,2.124,4.891
-8.436,2.018,4.910
-8.418,1.913,4.931
-8.397,1.808,4.954
-8.372,1.705,4.978
-8.343,1.602,5.003
-8.311,1.500,5.028
-8.276,1.400,5.055
-8.237,1.301,5.083
-8.195,1.203,5.111
-8.149,1.106,5.140
-8.101,1.011,5.169
-8.049,0.918,5.199
-7.994,0.827,5.229
-7.937,0.737,5.259
-7.876,0.650,5.290
-7.813,0.564,5.321
-7.746,0.481,5.352
-7.677,0.400,5.383
-7.605,0.321,5.415
-7.531,0.244,5.447
-7.453,0.171,5.479
-7.374,0.100,5.511
-7.293,0.032,5.544
-7.210,-0.034,5.577
-7.125,-0.096,5.610
-7.039,-0.157,5.643
-6.951,-0.215,5.677
-6.861,-0.271,5.712
-6.770,-0.324,5.747
-6.678,-0.374,5.783
-6.585,-0.422,5.820
-6.491,-0.468,5.857
-6.396,-0.511,5.896
-6.300,-0.552,5.935
-6.203,-0.591,5.975
-6.106,-0.628,6.016
-6.008,-0.663,6.057
-5.910,-0.696,6.100
-5.811,-0.727,6.144
-5.712,-0.756,6.188
-5.612,-0.784,6.234
-5.512,-0.809,6.281
-5.411,-0.833,6.329
-5.311,-0.855,6.378
-5.210,-0.876,6.428
-5.109,-0.895,6.479
-5.007,-0.912,6.531
-4.906,-0.928,6.585
-4.804,-0.942,6.639
-4.702,-0.955,6.694
-4.600,-0.967,6.751
-4.498,-0.977,6.808
-4.397,-0.986,6.865
-4.295,-0.994,6.924
-4.193,-1.001,6.983
-4.091,-1.006,7.043
-3.988,-1.010,7.103
-3.886,-1.013,7.163
-3.784,-1.015,7.224
-3.682,-1.016,7.286
-3.581,-1.016,7.347
