# x_m, y_m, v_mps
-3.485,-0.615,7.131
-3.388,-0.613,7.193
-3.290,-0.610,7.254
-3.191,-0.606,7.315
-3.093,-0.601,7.375
-2.995,-0.596,7.435
-2.896,-0.590,7.493
-2.797,-0.583,7.551
-2.698,-0.576,7.589
-2.600,-0.569,7.530
-2.501,-0.561,7.470
-2.403,-0.553,7.408
-2.304,-0.544,7.345
-2.206,-0.535,7.281
-2.108,-0.525,7.216
-2.010,-0.514,7.150
-1.912,-0.503,7.084
-1.814,-0.491,7.016
-1.717,-0.479,6.949
-1.619,-0.465,6.881
-1.522,-0.451,6.813
-1.425,-0.436,6.745
-1.329,-0.420,6.678
-1.233,-0.403,6.610
-1.136,-0.385,6.543
-1.041,-0.366,6.477
-0.945,-0.346,6.412
-0.850,-0.325,6.347
-0.756,-0.303,6.283
-0.661,-0.279,6.221
-0.568,-0.254,6.159
-0.474,-0.228,6.100
-0.382,-0.200,6.041
-0.289,-0.171,5.984
-0.198,-0.141,5.928
-0.107,-0.109,5.874
-0.017,-0.075,5.822
0.073,-0.040,5.771
0.162,-0.004,5.722
0.250,0.035,5.674
0.337,0.075,5.628
0.423,0.117,5.583
0.508,0.160,5.539
0.592,0.206,5.497
0.674,0.253,5.456
0.756,0.302,5.416
0.836,0.353,5.377
0.915,0.406,5.339
0.992,0.461,5.302
1.067,0.517,5.266
1.140,0.576,5.231
1.212,0.637,5.196
1.281,0.699,5.162
1.348,0.764,5.129
1.412,0.831,5.096
1.474,0.900,5.064
1.533,0.971,5.033
1.589,1.044,5.002
1.643,1.120,4.971
1.693,1.197,4.941
1.741,1.276,4.911
1.786,1.357,4.882
1.829,1.440,4.854
1.868,1.524,4.826
1.904,1.609,4.799
1.938,1.696,4.773
1.968,1.784,4.747
1.995,1.873,4.722
2.019,1.962,4.698
2.041,2.053,4.676
2.059,2.144,4.654
2.073,2.236,4.634
2.085,2.328,4.615
2.093,2.421,4.598
2.099,2.513,4.582
2.101,2.606,4.567
2.099,2.699,4.555
2.094,2.791,4.543
2.086,2.883,4.534
2.074,2.974,4.526
2.059,3.065,4.519
2.040,3.155,4.513
2.018,3.244,4.509
1.992,3.331,4.506
1.962,3.418,4.504
1.929,3.502,4.502
1.892,3.585,4.501
1.851,3.666,4.500
1.807,3.745,4.499
1.759,3.821,4.498
1.707,3.894,4.498
1.652,3.964,4.497
1.593,4.031,4.498
1.531,4.095,4.499
1.466,4.154,4.502
1.398,4.210,4.505
1.327,4.260,4.510
1.253,4.306,4.516
1.176,4.348,4.524
1.096,4.384,4.534
1.014,4.416,4.546
0.930,4.444,4.559
0.843,4.467,4.575
0.755,4.486,4.594
0.666,4.500,4.615
0.576,4.511,4.639
0.484,4.517,4.666
0.392,4.520,4.696
0.300,4.520,4.729
0.207,4.516,4.766
0.114,4.509,4.806
0.021,4.499,4.851
-0.072,4.486,4.900
-0.165,4.470,4.953
-0.258,4.452,5.011
-0.351,4.431,5.075
-0.444,4.408,5.143
-0.536,4.383,5.217
-0.629,4.357,5.297
-0.721,4.328,5.383
-0.813,4.298,5.475
-0.905,4.267,5.573
-0.997,4.234,5.678
