# x_m, y_m, v_mps
0.332,-0.543,4.000
0.438,-0.515,4.000
0.543,-0.484,4.000
0.648,-0.451,4.000
0.752,-0.415,4.000
0.856,-0.378,4.000
0.960,-0.337,4.000
1.063,-0.295,4.000
1.165,-0.249,4.000
1.267,-0.201,4.000
1.368,-0.150,4.000
1.467,-0.096,4.000
1.566,-0.039,4.000
1.663,0.020,4.000
1.759,0.083,4.000
1.854,0.150,4.000
1.946,0.219,4.000
2.037,0.292,4.000
2.126,0.368,4.000
2.212,0.447,4.000
2.296,0.530,4.000
2.377,0.617,4.000
2.455,0.706,4.000
2.529,0.798,4.000
2.600,0.892,4.000
2.667,0.989,4.000
2.731,1.088,4.000
2.790,1.189,4.000
2.846,1.291,4.000
2.899,1.395,4.000
2.948,1.501,4.000
2.993,1.608,4.000
3.035,1.716,4.000
3.073,1.825,4.000
3.108,1.934,4.000
3.139,2.045,4.000
3.167,2.156,4.000
3.191,2.267,4.000
3.213,2.378,4.000
3.231,2.491,4.000
3.246,2.605,4.000
3.258,2.719,4.000
3.266,2.834,4.000
3.270,2.950,4.000
3.271,3.066,4.000
3.268,3.182,4.000
3.261,3.298,4.000
3.250,3.415,4.000
3.236,3.531,4.000
3.217,3.646,4.000
3.194,3.762,4.000
3.167,3.876,4.000
3.135,3.990,4.000
3.100,4.103,4.000
3.059,4.215,4.000
3.015,4.325,4.000
2.966,4.434,4.000
2.913,4.541,4.000
2.855,4.647,4.000
2.793,4.750,4.000
2.726,4.851,4.000
2.655,4.949,4.000
2.579,5.045,4.000
2.498,5.137,4.000
2.413,5.226,4.000
2.324,5.312,4.000
2.229,5.393,4.000
2.131,5.470,4.000
2.027,5.542,4.000
1.920,5.609,4.000
1.808,5.670,4.000
1.692,5.726,4.000
1.573,5.774,4.000
1.451,5.816,4.000
1.328,5.850,4.000
1.204,5.877,4.000
1.081,5.898,4.000
0.958,5.912,4.000
0.835,5.921,4.000
0.714,5.923,4.000
0.593,5.921,4.000
0.474,5.914,4.000
0.355,5.902,4.000
0.239,5.886,4.000
0.124,5.866,4.000
0.010,5.843,4.000
-0.102,5.816,4.000
-0.212,5.786,4.000
-0.321,5.753,4.000
-0.427,5.718,4.000
-0.532,5.680,4.000
-0.635,5.640,4.000
