# x_m, y_m, v_mps
-7.776,-1.609,5.818
-7.689,-1.623,5.848
-7.601,-1.635,5.879
-7.513,-1.645,5.911
-7.424,-1.652,5.945
-7.334,-1.658,5.980
-7.244,-1.662,6.017
-7.153,-1.663,6.055
-7.062,-1.663,6.096
-6.971,-1.662,6.138
-6.880,-1.658,6.181
-6.788,-1.653,6.227
-6.696,-1.646,6.274
-6.604,-1.638,6.323
-6.511,-1.628,6.374
-6.418,-1.617,6.427
-6.325,-1.604,6.481
-6.232,-1.591,6.537
-6.139,-1.576,6.595
-6.046,-1.560,6.654
-5.952,-1.542,6.714
-5.859,-1.524,6.776
-5.765,-1.505,6.840
-5.671,-1.485,6.904
-5.577,-1.464,6.969
-5.482,-1.443,7.000
-5.388,-1.421,7.000
-5.293,-1.398,7.000
-5.198,-1.374,7.000
-5.103,-1.351,7.000
-5.007,-1.326,7.000
-4.911,-1.302,7.000
-4.815,-1.277,7.000
-4.719,-1.252,7.000
-4.623,-1.227,7.000
-4.526,-1.202,7.000
-4.429,-1.177,7.000
-4.332,-1.152,7.000
-4.236,-1.127,7.000
-4.139,-1.102,7.000
-4.043,-1.077,7.000
-3.947,-1.052,7.000
-3.851,-1.027,7.000
-3.755,-1.002,7.000
-3.660,-0.976,7.000
-3.564,-0.951,7.000
-3.469,-0.925,7.000
-3.374,-0.899,7.000
-3.278,-0.873,7.000
-3.183,-0.846,7.000
-3.087,-0.820,7.000
-2.992,-0.793,7.000
-2.896,-0.766,7.000
-2.800,-0.739,7.000
-2.705,-0.712,7.000
-2.609,-0.685,7.000
-2.514,-0.657,7.000
-2.419,-0.630,7.000
-2.324,-0.603,7.000
-2.229,-0.575,7.000
-2.135,-0.547,7.000
-2.041,-0.519,7.000
-1.948,-0.490,7.000
-1.855,-0.462,7.000
-1.762,-0.432,7.000
-1.670,-0.402,7.000
-1.578,-0.372,7.000
-1.487,-0.341,6.984
-1.396,-0.310,6.923
-1.306,-0.277,6.862
-1.217,-0.244,6.803
-1.128,-0.211,6.745
-1.040,-0.176,6.688
-0.952,-0.140,6.633
-0.866,-0.104,6.579
-0.780,-0.066,6.526
-0.695,-0.028,6.475
-0.610,0.012,6.425
-0.527,0.053,6.377
-0.444,0.095,6.331
-0.363,0.138,6.286
-0.283,0.182,6.243
-0.204,0.228,6.201
-0.126,0.275,6.161
-0.049,0.323,6.123
0.027,0.373,6.086
0.101,0.424,6.050
0.173,0.476,6.016
0.245,0.530,5.983
0.314,0.586,5.951
0.383,0.643,5.921
0.449,0.701,5.892
0.514,0.761,5.864
0.577,0.822,5.837
0.637,0.885,5.812
0.696,0.949,5.787
0.752,1.014,5.763
0.805,1.080,5.741
0.856,1.147,5.719
0.904,1.215,5.699
0.949,1.285,5.679
0.991,1.357,5.659
1.032,1.431,5.640
1.070,1.506,5.622
1.105,1.583,5.604
1.138,1.661,5.587
1.168,1.740,5.570
1.196,1.820,5.554
1.221,1.902,5.539
1.244,1.984,5.524
1.263,2.067,5.509
1.280,2.150,5.495
1.295,2.234,5.482
1.306,2.319,5.469
1.315,2.404,5.457
1.322,2.489,5.445
1.325,2.574,5.434
1.326,2.660,5.425
1.324,2.745,5.416
1.319,2.830,5.408
1.312,2.915,5.401
1.302,3.000,5.396
1.289,3.084,5.393
1.273,3.168,5.392
1.255,3.250,5.391
1.234,3.333,5.390
1.210,3.414,5.389
1.184,3.494,5.388
1.155,3.573,5.387
1.123,3.651,5.386
1.089,3.728,5.385
1.052,3.803,5.384
1.012,3.877,5.383
0.970,3.948,5.382
0.926,4.018,5.381
0.879,4.086,5.380
0.829,4.152,5.379
0.778,4.216,5.378
0.724,4.277,5.377
0.668,4.335,5.376
0.610,4.391,5.375
0.549,4.444,5.374
0.487,4.494,5.373
0.424,4.541,5.373
0.358,4.584,5.372
0.291,4.624,5.371
0.223,4.660,5.370
0.154,4.692,5.369
0.084,4.721,5.368
0.014,4.744,5.367
-0.056,4.764,5.367
-0.127,4.779,5.366
-0.198,4.789,5.365
-0.270,4.795,5.364
-0.344,4.797,5.363
-0.420,4.795,5.362
-0.496,4.789,5.361
-0.573,4.778,5.360
-0.651,4.764,5.359
-0.729,4.746,5.358
-0.807,4.725,5.358
-0.885,4.700,5.362
-0.962,4.672,5.372
-1.039,4.641,5.386
-1.116,4.607,5.406
-1.192,4.569,5.431
-1.268,4.529,5.461
-1.342,4.486,5.497
-1.417,4.441,5.538
-1.490,4.393,5.585
-1.563,4.343,5.637
-1.636,4.290,5.695
-1.707,4.236,5.758
-1.779,4.180,5.828
-1.849,4.122,5.903
-1.919,4.062,5.984
-1.989,4.000,6.065
-2.058,3.937,6.145
-2.128,3.873,6.225
-2.197,3.807,6.304
-2.266,3.740,6.383
-2.335,3.672,6.462
-2.404,3.603,6.540
-2.474,3.533,6.618
-2.545,3.463,6.696
-2.616,3.392,6.773
-2.687,3.320,6.851
-2.760,3.248,6.928
-2.834,3.176,7.000
-2.909,3.104,7.000
-2.986,3.032,7.000
-3.064,2.961,7.000
-3.144,2.890,7.000
-3.225,2.820,7.000
-3.309,2.751,7.000
-3.395,2.683,7.000
-3.483,2.616,7.000
-3.573,2.551,7.000
-3.666,2.488,7.000
-3.761,2.427,7.000
-3.858,2.368,7.000
-3.959,2.313,7.000
-4.062,2.260,7.000
-4.167,2.211,7.000
-4.275,2.165,7.000
-4.385,2.124,7.000
-4.498,2.087,7.000
-4.613,2.054,7.000
-4.729,2.027,7.000
-4.845,2.004,7.000
-4.961,1.987,7.000
-5.077,1.974,7.000
-5.192,1.965,7.000
-5.306,1.960,7.000
-5.420,1.959,7.000
-5.533,1.961,7.000
-5.644,1.966,7.000
-5.755,1.974,7.000
-5.864,1.985,7.000
-5.972,1.997,7.000
-6.080,2.012,7.000
-6.186,2.028,7.000
-6.290,2.046,7.000
-6.394,2.066,7.000
-6.497,2.086,7.000
-6.598,2.107,7.000
-6.699,2.129,7.000
-6.799,2.151,6.970
-6.897,2.173,6.840
-6.995,2.195,6.696
-7.092,2.217,6.561
-7.187,2.239,6.433
-7.283,2.260,6.313
-7.377,2.280,6.200
-7.470,2.299,6.094
-7.563,2.317,5.995
-7.655,2.334,5.903
-7.747,2.349,5.818
-7.838,2.362,5.740
-7.928,2.374,5.668
-8.017,2.384,5.603
-8.106,2.391,5.543
-8.193,2.396,5.490
-8.280,2.399,5.442
-8.366,2.399,5.401
-8.451,2.397,5.365
-8.535,2.391,5.335
-8.618,2.383,5.311
-8.699,2.372,5.292
-8.778,2.357,5.278
-8.856,2.340,5.270
-8.931,2.319,5.267
-9.004,2.295,5.266
-9.075,2.267,5.265
-9.142,2.236,5.264
-9.207,2.202,5.263
-9.269,2.165,5.263
-9.327,2.124,5.262
-9.382,2.080,5.261
-9.435,2.032,5.260
-9.485,1.981,5.259
-9.533,1.925,5.258
-9.578,1.867,5.257
-9.620,1.805,5.257
-9.659,1.740,5.256
-9.695,1.672,5.255
-9.728,1.603,5.254
-9.757,1.531,5.253
-9.784,1.457,5.252
-9.806,1.382,5.251
-9.826,1.305,5.250
-9.841,1.227,5.249
-9.854,1.147,5.248
-9.863,1.067,5.247
-9.869,0.986,5.246
-9.872,0.905,5.245
-9.871,0.823,5.244
-9.867,0.741,5.244
-9.860,0.658,5.243
-9.850,0.575,5.242
-9.837,0.492,5.241
-9.820,0.408,5.240
-9.801,0.325,5.239
-9.780,0.242,5.238
-9.755,0.160,5.238
-9.729,0.078,5.241
-9.699,-0.003,5.247
-9.668,-0.082,5.255
-9.633,-0.161,5.265
-9.597,-0.238,5.276
-9.558,-0.314,5.288
-9.517,-0.389,5.302
-9.473,-0.462,5.316
-9.427,-0.534,5.331
-9.379,-0.605,5.346
-9.328,-0.673,5.362
-9.275,-0.740,5.378
-9.221,-0.805,5.395
-9.164,-0.868,5.412
-9.105,-0.930,5.429
-9.044,-0.989,5.447
-8.982,-1.046,5.465
-8.918,-1.101,5.484
-8.851,-1.153,5.503
-8.784,-1.203,5.522
-8.715,-1.250,5.541
-8.644,-1.295,5.561
-8.572,-1.337,5.581
-8.499,-1.377,5.602
-8.424,-1.413,5.622
-8.349,-1.447,5.644
-8.272,-1.477,5.666
-8.193,-1.505,5.689
-8.112,-1.531,5.712
-8.030,-1.554,5.737
-7.947,-1.575,5.763
-7.862,-1.593,5.790
