# x_m, y_m, v_mps
-7.930,-2.496,6.340
-7.820,-2.514,6.360
-7.710,-2.528,6.382
-7.600,-2.540,6.405
-7.490,-2.550,6.430
-7.380,-2.557,6.457
-7.271,-2.561,6.486
-7.162,-2.563,6.517
-7.053,-2.563,6.550
-6.945,-2.561,6.584
-6.837,-2.557,6.620
-6.730,-2.551,6.659
-6.623,-2.543,6.699
-6.516,-2.534,6.741
-6.410,-2.522,6.785
-6.305,-2.510,6.831
-6.200,-2.496,6.879
-6.095,-2.480,6.928
-5.991,-2.464,6.980
-5.888,-2.446,7.000
-5.785,-2.427,7.000
-5.683,-2.407,7.000
-5.581,-2.386,7.000
-5.480,-2.365,7.000
-5.379,-2.342,7.000
-5.279,-2.319,7.000
-5.179,-2.296,7.000
-5.080,-2.272,7.000
-4.981,-2.248,7.000
-4.883,-2.223,7.000
-4.785,-2.198,7.000
-4.687,-2.173,7.000
-4.590,-2.148,7.000
-4.493,-2.123,7.000
-4.396,-2.098,7.000
-4.300,-2.073,7.000
-4.203,-2.048,7.000
-4.107,-2.023,7.000
-4.010,-1.998,7.000
-3.914,-1.973,7.000
-3.817,-1.948,7.000
-3.720,-1.923,7.000
-3.622,-1.897,7.000
-3.525,-1.872,7.000
-3.428,-1.846,7.000
-3.330,-1.820,7.000
-3.233,-1.793,7.000
-3.136,-1.767,7.000
-3.039,-1.740,7.000
-2.942,-1.713,7.000
-2.845,-1.686,7.000
-2.748,-1.659,7.000
-2.652,-1.632,7.000
-2.555,-1.605,7.000
-2.459,-1.578,7.000
-2.362,-1.550,7.000
-2.266,-1.523,7.000
-2.169,-1.495,7.000
-2.072,-1.467,7.000
-1.975,-1.438,7.000
-1.878,-1.410,7.000
-1.781,-1.380,7.000
-1.683,-1.351,7.000
-1.586,-1.320,7.000
-1.488,-1.290,7.000
-1.390,-1.258,7.000
-1.293,-1.226,7.000
-1.195,-1.192,7.000
-1.097,-1.158,7.000
-0.999,-1.123,7.000
-0.901,-1.087,7.000
-0.803,-1.050,7.000
-0.706,-1.012,7.000
-0.608,-0.972,7.000
-0.511,-0.931,6.990
-0.414,-0.889,6.945
-0.317,-0.845,6.902
-0.221,-0.800,6.861
-0.125,-0.753,6.821
-0.030,-0.704,6.783
0.065,-0.654,6.747
0.160,-0.602,6.713
0.253,-0.548,6.681
0.346,-0.492,6.651
0.438,-0.434,6.623
0.530,-0.374,6.597
0.620,-0.311,6.573
0.709,-0.247,6.551
0.797,-0.180,6.531
0.883,-0.112,6.513
0.968,-0.041,6.498
1.051,0.033,6.485
1.133,0.108,6.474
1.213,0.186,6.466
1.292,0.267,6.460
1.368,0.350,6.456
1.443,0.437,6.455
1.515,0.526,6.453
1.584,0.618,6.451
1.651,0.713,6.450
1.714,0.811,6.448
1.773,0.911,6.446
1.829,1.012,6.445
1.880,1.115,6.443
1.929,1.219,6.441
1.973,1.325,6.440
2.014,1.433,6.438
2.052,1.541,6.437
2.085,1.650,6.435
2.116,1.761,6.433
2.142,1.872,6.432
2.165,1.984,6.430
2.184,2.097,6.428
2.200,2.210,6.427
2.212,2.324,6.425
2.220,2.437,6.423
2.225,2.552,6.422
2.226,2.666,6.420
2.223,2.780,6.419
2.217,2.894,6.417
2.207,3.008,6.415
2.194,3.121,6.414
2.176,3.235,6.412
2.155,3.347,6.410
2.130,3.459,6.409
2.102,3.570,6.407
2.070,3.681,6.405
2.034,3.790,6.404
1.994,3.898,6.402
1.951,4.005,6.400
1.903,4.111,6.399
1.852,4.215,6.397
1.797,4.317,6.395
1.738,4.417,6.394
1.676,4.516,6.392
1.609,4.612,6.390
1.539,4.706,6.389
1.465,4.797,6.387
1.387,4.886,6.385
1.305,4.971,6.384
1.219,5.054,6.382
1.129,5.133,6.380
1.036,5.208,6.379
0.939,5.279,6.377
0.838,5.346,6.375
0.733,5.408,6.373
0.625,5.466,6.372
0.513,5.518,6.370
0.398,5.564,6.368
0.279,5.605,6.366
0.157,5.638,6.365
0.032,5.665,6.363
-0.095,5.683,6.361
-0.221,5.694,6.359
-0.346,5.697,6.357
-0.470,5.693,6.356
-0.593,5.683,6.354
-0.713,5.667,6.352
-0.832,5.646,6.351
-0.948,5.619,6.349
-1.063,5.588,6.347
-1.175,5.552,6.346
-1.285,5.512,6.344
-1.393,5.469,6.342
-1.499,5.421,6.341
-1.602,5.371,6.339
-1.703,5.317,6.337
-1.801,5.261,6.336
-1.897,5.202,6.341
-1.991,5.141,6.353
-2.082,5.078,6.374
-2.172,5.013,6.401
-2.259,4.947,6.435
-2.344,4.880,6.475
-2.428,4.811,6.523
-2.509,4.741,6.577
-2.589,4.671,6.637
-2.668,4.599,6.705
-2.745,4.528,6.780
-2.820,4.456,6.859
-2.894,4.384,6.937
-2.968,4.312,7.000
-3.040,4.241,7.000
-3.111,4.169,7.000
-3.182,4.098,7.000
-3.252,4.028,7.000
-3.322,3.959,7.000
-3.391,3.890,7.000
-3.460,3.823,7.000
-3.529,3.757,7.000
-3.598,3.692,7.000
-3.667,3.629,7.000
-3.736,3.567,7.000
-3.806,3.508,7.000
-3.876,3.450,7.000
-3.947,3.394,7.000
-4.018,3.340,7.000
-4.089,3.288,7.000
-4.162,3.239,7.000
-4.235,3.192,7.000
-4.308,3.148,7.000
-4.383,3.107,7.000
-4.457,3.068,7.000
-4.533,3.033,7.000
-4.609,3.001,7.000
-4.685,2.972,7.000
-4.762,2.947,7.000
-4.839,2.925,7.000
-4.917,2.907,7.000
-4.997,2.891,7.000
-5.078,2.879,7.000
-5.161,2.870,7.000
-5.245,2.863,7.000
-5.330,2.860,7.000
-5.416,2.859,7.000
-5.503,2.861,7.000
-5.591,2.865,7.000
-5.679,2.871,7.000
-5.769,2.880,7.000
-5.859,2.890,7.000
-5.949,2.903,7.000
-6.040,2.917,7.000
-6.132,2.932,7.000
-6.225,2.950,7.000
-6.318,2.968,7.000
-6.412,2.987,7.000
-6.506,3.008,7.000
-6.602,3.029,7.000
-6.698,3.051,7.000
-6.795,3.073,7.000
-6.893,3.095,7.000
-6.991,3.117,6.943
-7.091,3.139,6.846
-7.192,3.161,6.758
-7.294,3.182,6.678
-7.397,3.202,6.606
-7.502,3.221,6.542
-7.607,3.238,6.485
-7.714,3.254,6.435
-7.822,3.268,6.393
-7.931,3.279,6.359
-8.041,3.289,6.332
-8.152,3.295,6.313
-8.265,3.299,6.303
-8.379,3.299,6.301
-8.493,3.296,6.299
-8.608,3.288,6.298
-8.724,3.277,6.296
-8.841,3.260,6.294
-8.958,3.239,6.293
-9.075,3.212,6.291
-9.192,3.180,6.289
-9.309,3.142,6.288
-9.424,3.097,6.286
-9.538,3.045,6.284
-9.650,2.986,6.282
-9.759,2.920,6.280
-9.864,2.846,6.279
-9.965,2.766,6.277
-10.060,2.680,6.275
-10.149,2.589,6.273
-10.232,2.493,6.272
-10.308,2.393,6.270
-10.378,2.290,6.268
-10.442,2.184,6.266
-10.500,2.075,6.265
-10.552,1.964,6.263
-10.598,1.851,6.261
-10.639,1.737,6.260
-10.674,1.621,6.258
-10.703,1.504,6.256
-10.727,1.387,6.255
-10.746,1.269,6.253
-10.759,1.151,6.251
-10.768,1.033,6.250
-10.772,0.915,6.248
-10.771,0.797,6.246
-10.765,0.680,6.245
-10.755,0.564,6.243
-10.741,0.449,6.241
-10.723,0.335,6.240
-10.701,0.223,6.238
-10.676,0.111,6.237
-10.647,0.001,6.235
-10.615,-0.108,6.234
-10.579,-0.216,6.232
-10.541,-0.323,6.230
-10.498,-0.428,6.229
-10.453,-0.533,6.227
-10.404,-0.636,6.226
-10.352,-0.738,6.224
-10.297,-0.837,6.222
-10.239,-0.936,6.221
-10.177,-1.032,6.219
-10.112,-1.126,6.218
-10.044,-1.218,6.216
-9.974,-1.308,6.215
-9.900,-1.396,6.213
-9.823,-1.481,6.211
-9.744,-1.564,6.210
-9.662,-1.644,6.208
-9.577,-1.721,6.207
-9.489,-1.796,6.205
-9.398,-1.868,6.205
-9.306,-1.936,6.205
-9.210,-2.002,6.208
-9.112,-2.064,6.212
-9.012,-2.122,6.217
-8.910,-2.177,6.223
-8.805,-2.229,6.231
-8.698,-2.276,6.240
-8.589,-2.319,6.250
-8.480,-2.358,6.262
-8.370,-2.393,6.275
-8.260,-2.424,6.289
-8.150,-2.451,6.305
-8.040,-2.475,6.322
