# x_m, y_m, v_mps
0.082,0.462,5.521
0.170,0.484,5.481
0.257,0.508,5.443
0.343,0.533,5.406
0.428,0.560,5.372
0.512,0.589,5.339
0.595,0.620,5.308
0.676,0.652,5.278
0.757,0.686,5.250
0.836,0.722,5.224
0.914,0.760,5.199
0.990,0.799,5.175
1.065,0.841,5.152
1.138,0.884,5.130
1.209,0.930,5.109
1.279,0.977,5.089
1.346,1.026,5.070
1.411,1.077,5.052
1.474,1.130,5.034
1.535,1.185,5.017
1.594,1.242,5.001
1.650,1.301,4.986
1.704,1.362,4.971
1.756,1.424,4.956
1.805,1.489,4.942
1.853,1.556,4.929
1.897,1.624,4.916
1.940,1.695,4.903
1.980,1.767,4.891
2.018,1.840,4.879
2.053,1.916,4.868
2.086,1.992,4.858
2.117,2.070,4.848
2.145,2.149,4.838
2.171,2.229,4.829
2.194,2.311,4.821
2.215,2.394,4.814
2.234,2.477,4.807
2.250,2.561,4.801
2.264,2.645,4.796
2.275,2.729,4.793
2.284,2.813,4.791
2.290,2.897,4.790
2.293,2.981,4.789
2.294,3.064,4.788
2.291,3.147,4.788
2.286,3.230,4.787
2.279,3.312,4.786
2.268,3.394,4.785
2.254,3.475,4.784
2.238,3.555,4.783
2.219,3.635,4.782
2.197,3.713,4.781
2.172,3.790,4.781
2.145,3.866,4.780
2.114,3.940,4.779
2.081,4.013,4.778
2.045,4.084,4.777
2.007,4.154,4.776
1.966,4.221,4.776
1.922,4.286,4.775
1.876,4.348,4.774
1.827,4.409,4.773
1.776,4.466,4.772
1.723,4.521,4.771
1.667,4.572,4.771
1.610,4.621,4.770
1.551,4.665,4.769
1.490,4.707,4.768
1.429,4.744,4.768
1.366,4.778,4.767
1.302,4.807,4.766
1.239,4.831,4.765
1.175,4.851,4.765
1.108,4.867,4.764
1.039,4.879,4.763
0.967,4.888,4.762
0.892,4.893,4.762
0.816,4.894,4.761
0.738,4.892,4.762
0.658,4.887,4.769
0.578,4.878,4.781
0.497,4.867,4.798
0.415,4.852,4.820
0.333,4.834,4.846
0.251,4.814,4.878
0.169,4.790,4.915
0.086,4.765,4.957
0.003,4.737,5.005
-0.080,4.706,5.058
-0.163,4.674,5.117
-0.247,4.639,5.183
-0.330,4.603,5.255
-0.414,4.565,5.334
-0.498,4.525,5.420
-0.582,4.484,5.508
-0.667,4.441,5.596
-0.752,4.397,5.682
-0.838,4.352,5.768
-0.924,4.306,5.853
-1.010,4.260,5.938
-1.098,4.213,6.000
-1.186,4.165,6.000
-1.275,4.117,6.000
-1.365,4.069,6.000
-1.456,4.021,6.000
-1.548,3.973,6.000
-1.642,3.926,6.000
-1.736,3.879,6.000
-1.832,3.833,6.000
-1.930,3.788,6.000
-2.029,3.744,6.000
-2.130,3.701,6.000
-2.232,3.661,6.000
-2.336,3.622,6.000
-2.442,3.585,6.000
-2.550,3.551,6.000
-2.660,3.519,6.000
-2.771,3.490,6.000
-2.884,3.465,6.000
-3.000,3.443,6.000
-3.117,3.426,6.000
-3.235,3.412,6.000
-3.355,3.403,6.000
-3.475,3.399,6.000
-3.595,3.400,6.000
-3.715,3.406,6.000
-3.833,3.416,6.000
-3.950,3.430,6.000
-4.065,3.449,6.000
-4.179,3.471,6.000
-4.291,3.496,6.000
-4.401,3.524,6.000
-4.509,3.555,6.000
-4.616,3.588,6.000
-4.721,3.623,6.000
-4.825,3.660,6.000
-4.927,3.699,6.000
-5.027,3.740,6.000
-5.126,3.781,6.000
-5.223,3.824,6.000
-5.319,3.867,6.000
-5.414,3.910,6.000
-5.507,3.954,6.000
-5.600,3.998,6.000
-5.691,4.042,6.000
-5.781,4.086,6.000
-5.870,4.129,6.000
-5.959,4.172,5.974
-6.047,4.213,5.852
-6.134,4.254,5.738
-6.221,4.294,5.631
-6.307,4.332,5.531
-6.392,4.369,5.438
-6.478,4.404,5.352
-6.563,4.438,5.273
-6.648,4.470,5.201
-6.732,4.500,5.135
-6.816,4.527,5.076
-6.900,4.553,5.023
-6.984,4.576,4.975
-7.068,4.596,4.934
-7.151,4.614,4.898
-7.233,4.630,4.867
-7.316,4.642,4.842
-7.397,4.652,4.823
-7.478,4.658,4.808
-7.558,4.661,4.799
-7.638,4.661,4.796
-7.716,4.658,4.795
-7.792,4.651,4.794
-7.867,4.641,4.793
-7.941,4.628,4.793
-8.012,4.611,4.792
-8.080,4.590,4.791
-8.146,4.566,4.790
-8.210,4.539,4.790
-8.271,4.507,4.789
-8.332,4.472,4.788
-8.391,4.432,4.787
-8.449,4.389,4.786
-8.505,4.341,4.786
-8.560,4.291,4.785
-8.612,4.237,4.784
-8.662,4.180,4.783
-8.709,4.120,4.782
-8.754,4.057,4.782
-8.797,3.993,4.781
-8.837,3.925,4.780
-8.874,3.856,4.779
-8.908,3.785,4.778
-8.940,3.712,4.777
-8.969,3.637,4.777
-8.995,3.561,4.776
-9.019,3.484,4.775
-9.039,3.405,4.774
-9.057,3.325,4.773
-9.072,3.244,4.772
-9.084,3.163,4.771
-9.093,3.080,4.770
-9.100,2.997,4.770
-9.104,2.914,4.769
-9.105,2.831,4.768
-9.103,2.747,4.767
-9.099,2.664,4.766
-9.091,2.581,4.765
-9.082,2.498,4.764
-9.069,2.415,4.763
-9.054,2.333,4.762
-9.036,2.252,4.763
-9.015,2.171,4.765
-8.992,2.091,4.769
-8.966,2.012,4.773
-8.937,1.934,4.779
-8.906,1.858,4.786
-8.872,1.782,4.794
-8.836,1.708,4.803
-8.798,1.635,4.812
-8.757,1.564,4.823
-8.713,1.495,4.834
-8.667,1.427,4.845
-8.619,1.362,4.858
-8.569,1.298,4.870
-8.516,1.237,4.884
-8.461,1.178,4.898
-8.405,1.121,4.913
-8.346,1.067,4.928
-8.284,1.014,4.945
-8.221,0.964,4.962
-8.155,0.916,4.980
-8.086,0.870,5.000
-8.016,0.825,5.020
-7.943,0.782,5.042
-7.868,0.742,5.065
-7.792,0.703,5.089
-7.715,0.667,5.115
-7.636,0.632,5.143
-7.555,0.599,5.171
-7.474,0.568,5.202
-7.391,0.539,5.234
-7.307,0.512,5.268
-7.222,0.487,5.304
-7.136,0.464,5.342
-7.049,0.442,5.382
-6.961,0.422,5.424
-6.873,0.403,5.469
-6.784,0.386,5.515
-6.694,0.371,5.563
-6.603,0.357,5.614
-6.512,0.344,5.666
-6.420,0.333,5.720
-6.328,0.323,5.776
-6.235,0.314,5.835
-6.142,0.307,5.894
-6.048,0.300,5.956
-5.953,0.295,6.000
-5.858,0.290,6.000
-5.763,0.287,6.000
-5.668,0.284,6.000
-5.571,0.282,6.000
-5.475,0.281,6.000
-5.378,0.280,6.000
-5.281,0.280,6.000
-5.183,0.280,6.000
-5.085,0.281,6.000
-4.986,0.282,6.000
-4.888,0.283,6.000
-4.788,0.285,6.000
-4.689,0.286,6.000
-4.589,0.288,6.000
-4.489,0.289,6.000
-4.389,0.291,6.000
-4.289,0.292,6.000
-4.189,0.294,6.000
