# x_m, y_m, v_mps
0.078,0.424,4.000
0.165,0.448,4.000
0.252,0.473,4.000
0.337,0.500,4.000
0.422,0.529,4.000
0.505,0.559,4.000
0.588,0.591,4.000
0.669,0.624,4.000
0.749,0.660,4.000
0.827,0.697,4.000
0.905,0.736,4.000
0.980,0.777,4.000
1.055,0.820,4.000
1.127,0.864,4.000
1.198,0.911,4.000
1.267,0.959,4.000
1.334,1.009,4.000
1.399,1.061,4.000
1.462,1.115,4.000
1.522,1.171,4.000
1.580,1.228,4.000
1.636,1.288,4.000
1.689,1.349,4.000
1.740,1.412,4.000
1.789,1.477,4.000
1.835,1.544,4.000
1.880,1.613,4.000
1.922,1.684,4.000
1.962,1.757,4.000
1.999,1.831,4.000
2.034,1.906,4.000
2.066,1.983,4.000
2.096,2.061,4.000
2.124,2.140,4.000
2.150,2.221,4.000
2.173,2.302,4.000
2.193,2.385,4.000
2.212,2.469,4.000
2.228,2.553,4.000
2.242,2.637,4.000
2.253,2.721,4.000
2.261,2.805,4.000
2.267,2.889,4.000
2.271,2.973,4.000
2.271,3.057,4.000
2.269,3.140,4.000
2.264,3.223,4.000
2.256,3.305,4.000
2.246,3.387,4.000
2.233,3.468,4.000
2.217,3.548,4.000
2.198,3.628,4.000
2.176,3.706,4.000
2.152,3.784,4.000
2.125,3.860,4.000
2.095,3.934,4.000
2.062,4.008,4.000
2.026,4.079,4.000
1.988,4.148,4.000
1.948,4.216,4.000
1.904,4.282,4.000
1.858,4.345,4.000
1.810,4.405,4.000
1.760,4.463,4.000
1.707,4.518,4.000
1.652,4.571,4.000
1.595,4.620,4.000
1.537,4.665,4.000
1.476,4.707,4.000
1.415,4.746,4.000
1.352,4.780,4.000
1.288,4.811,4.000
1.222,4.838,4.000
1.155,4.861,4.000
1.086,4.880,4.000
1.015,4.895,4.000
0.942,4.908,4.000
0.866,4.916,4.000
0.790,4.922,4.000
0.712,4.923,4.000
0.633,4.922,4.000
0.553,4.917,4.000
0.473,4.909,4.000
0.392,4.898,4.000
0.311,4.884,4.000
0.229,4.867,4.000
0.147,4.847,4.000
0.064,4.825,4.000
-0.018,4.800,4.000
-0.101,4.772,4.000
-0.184,4.743,4.000
-0.267,4.711,4.000
-0.350,4.677,4.000
-0.433,4.641,4.000
-0.517,4.603,4.000
-0.600,4.564,4.000
-0.685,4.523,4.000
-0.769,4.481,4.000
-0.854,4.437,4.000
-0.940,4.392,4.000
-1.026,4.347,4.000
-1.113,4.300,4.000
-1.200,4.254,4.000
-1.289,4.206,4.000
-1.379,4.158,4.000
-1.469,4.111,4.000
-1.561,4.063,4.000
-1.654,4.016,4.000
-1.749,3.969,4.000
-1.845,3.923,4.000
-1.943,3.878,4.000
-2.042,3.835,4.000
-2.143,3.792,4.000
-2.246,3.752,4.000
-2.350,3.713,4.000
-2.457,3.677,4.000
-2.565,3.643,4.000
-2.675,3.612,4.000
-2.787,3.584,4.000
-2.901,3.559,4.000
-3.016,3.538,4.000
-3.134,3.522,4.000
-3.253,3.509,4.000
-3.372,3.502,4.000
-3.492,3.499,4.000
-3.611,3.501,4.000
-3.730,3.508,4.000
-3.847,3.519,4.000
-3.963,3.534,4.000
-4.077,3.552,4.000
-4.190,3.574,4.000
-4.301,3.599,4.000
-4.411,3.627,4.000
-4.518,3.657,4.000
-4.624,3.690,4.000
-4.729,3.724,4.000
-4.832,3.760,4.000
-4.933,3.798,4.000
-5.033,3.837,4.000
-5.131,3.876,4.000
-5.228,3.917,4.000
-5.323,3.958,4.000
-5.418,4.000,4.000
-5.511,4.041,4.000
-5.603,4.083,4.000
-5.695,4.124,4.000
-5.785,4.165,4.000
-5.875,4.205,4.000
-5.964,4.245,4.000
-6.052,4.284,4.000
-6.140,4.321,4.000
-6.227,4.358,4.000
-6.314,4.393,4.000
-6.400,4.427,4.000
-6.486,4.459,4.000
-6.572,4.490,4.000
-6.658,4.518,4.000
-6.743,4.545,4.000
-6.828,4.569,4.000
-6.913,4.592,4.000
-6.997,4.612,4.000
-7.081,4.629,4.000
-7.165,4.644,4.000
-7.248,4.657,4.000
-7.331,4.666,4.000
-7.413,4.673,4.000
-7.494,4.677,4.000
-7.574,4.677,4.000
-7.653,4.674,4.000
-7.731,4.669,4.000
-7.807,4.659,4.000
-7.882,4.647,4.000
-7.954,4.631,4.000
-8.024,4.611,4.000
-8.092,4.588,4.000
-8.157,4.562,4.000
-8.219,4.533,4.000
-8.281,4.499,4.000
-8.340,4.461,4.000
-8.399,4.419,4.000
-8.455,4.374,4.000
-8.510,4.325,4.000
-8.564,4.272,4.000
-8.614,4.217,4.000
-8.663,4.158,4.000
-8.709,4.097,4.000
-8.753,4.033,4.000
-8.794,3.967,4.000
-8.833,3.899,4.000
-8.869,3.829,4.000
-8.902,3.756,4.000
-8.932,3.683,4.000
-8.960,3.607,4.000
-8.984,3.530,4.000
-9.007,3.452,4.000
-9.026,3.373,4.000
-9.042,3.292,4.000
-9.056,3.211,4.000
-9.067,3.129,4.000
-9.075,3.047,4.000
-9.081,2.963,4.000
-9.084,2.880,4.000
-9.084,2.796,4.000
-9.081,2.713,4.000
-9.076,2.630,4.000
-9.068,2.546,4.000
-9.057,2.463,4.000
-9.044,2.381,4.000
-9.028,2.299,4.000
-9.009,2.218,4.000
-8.988,2.137,4.000
-8.964,2.058,4.000
-8.937,1.979,4.000
-8.908,1.901,4.000
-8.876,1.825,4.000
-8.842,1.749,4.000
-8.806,1.675,4.000
-8.766,1.603,4.000
-8.725,1.532,4.000
-8.681,1.463,4.000
-8.635,1.396,4.000
-8.586,1.330,4.000
-8.536,1.267,4.000
-8.483,1.206,4.000
-8.428,1.147,4.000
-8.371,1.091,4.000
-8.311,1.036,4.000
-8.249,0.984,4.000
-8.185,0.933,4.000
-8.118,0.884,4.000
-8.049,0.836,4.000
-7.978,0.791,4.000
-7.905,0.747,4.000
-7.831,0.706,4.000
-7.755,0.666,4.000
-7.677,0.628,4.000
-7.598,0.592,4.000
-7.518,0.558,4.000
-7.437,0.526,4.000
-7.354,0.495,4.000
-7.270,0.466,4.000
-7.186,0.439,4.000
-7.100,0.414,4.000
-7.013,0.390,4.000
-6.926,0.368,4.000
-6.838,0.348,4.000
-6.749,0.329,4.000
-6.659,0.311,4.000
-6.569,0.295,4.000
-6.478,0.281,4.000
-6.387,0.267,4.000
-6.295,0.255,4.000
-6.202,0.244,4.000
-6.109,0.234,4.000
-6.016,0.226,4.000
-5.922,0.218,4.000
-5.827,0.211,4.000
-5.733,0.206,4.000
-5.637,0.201,4.000
-5.542,0.196,4.000
-5.446,0.193,4.000
-5.350,0.190,4.000
-5.253,0.188,4.000
-5.156,0.187,4.000
-5.059,0.186,4.000
-4.961,0.185,4.000
-4.863,0.185,4.000
-4.765,0.185,4.000
-4.666,0.185,4.000
-4.567,0.186,4.000
-4.468,0.186,4.000
-4.369,0.187,4.000
-4.270,0.188,4.000
-4.171,0.189,4.000
-4.072,0.190,4.000
-3.972,0.192,4.000
-3.873,0.193,4.000
-3.773,0.194,4.000
-3.673,0.196,4.000
-3.572,0.197,4.000
