# x_m, y_m, v_mps
4.331,-1.174,5.574
4.438,-1.157,5.530
4.545,-1.138,5.489
4.652,-1.117,5.449
4.759,-1.094,5.413
4.866,-1.068,5.378
4.973,-1.041,5.346
5.080,-1.010,5.316
5.187,-0.977,5.288
5.294,-0.941,5.262
5.400,-0.903,5.239
5.506,-0.861,5.217
5.611,-0.816,5.198
5.715,-0.767,5.180
5.818,-0.715,5.164
5.921,-0.659,5.150
6.021,-0.600,5.138
6.121,-0.536,5.127
6.218,-0.469,5.118
6.313,-0.398,5.110
6.406,-0.323,5.104
6.496,-0.244,5.099
6.583,-0.161,5.096
6.666,-0.075,5.095
6.746,0.013,5.093
6.822,0.105,5.092
6.895,0.200,5.091
6.963,0.297,5.089
7.028,0.396,5.088
7.089,0.497,5.087
7.146,0.600,5.085
7.199,0.704,5.084
7.248,0.810,5.083
7.294,0.918,5.081
7.336,1.026,5.080
7.374,1.136,5.079
7.409,1.246,5.078
7.440,1.358,5.076
7.468,1.469,5.075
7.492,1.582,5.074
7.512,1.695,5.072
7.529,1.809,5.071
7.543,1.923,5.070
7.553,2.037,5.068
7.560,2.152,5.067
7.564,2.268,5.066
7.563,2.384,5.064
7.559,2.500,5.063
7.551,2.616,5.062
7.539,2.732,5.061
7.523,2.847,5.059
7.504,2.963,5.058
7.480,3.078,5.057
7.452,3.192,5.055
7.420,3.305,5.054
7.384,3.418,5.053
7.343,3.529,5.051
7.299,3.639,5.050
7.250,3.747,5.049
7.196,3.854,5.047
7.139,3.959,5.046
7.077,4.062,5.045
7.010,4.163,5.043
6.940,4.261,5.042
6.864,4.356,5.040
6.785,4.449,5.039
6.700,4.538,5.038
6.612,4.624,5.036
6.518,4.705,5.035
6.421,4.783,5.033
6.319,4.856,5.032
6.212,4.924,5.031
6.102,4.986,5.029
5.987,5.043,5.028
5.869,5.094,5.026
5.747,5.137,5.025
5.624,5.173,5.023
5.500,5.202,5.022
5.376,5.225,5.021
