# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
2.505778,2.073948,4.318030,0.000000,7.291912,0.317119,-0.174618,-0.951920
2.521571,2.172573,4.295953,0.000000,7.391801,0.317103,-0.142945,-1.047912
2.534231,2.271642,4.271517,0.000000,7.491690,0.317811,-0.111253,-1.137291
2.543741,2.371068,4.244838,0.000000,7.591579,0.319295,-0.079436,-1.217277
2.550076,2.470758,4.216096,0.000000,7.691469,0.320906,-0.047460,-1.310692
2.553206,2.570570,4.184928,0.000000,7.791358,0.326220,-0.015154,-1.330385
2.553083,2.670461,4.153052,0.000000,7.891247,0.331858,0.017714,-1.347686
2.549650,2.770282,4.120510,0.000000,7.991136,0.337309,0.051141,-1.374271
2.542856,2.869925,4.087059,0.000000,8.091025,0.342757,0.085100,-1.407741
2.532650,2.969318,4.052507,0.000000,8.190915,0.348589,0.119636,-1.441753
2.518999,3.068228,4.016812,0.000000,8.290804,0.355285,0.154774,-1.468110
2.501839,3.166641,3.980136,0.000000,8.390693,0.362343,0.190619,-1.472669
2.481132,3.264349,3.943004,0.000000,8.490582,0.369310,0.227164,-1.470438
2.456837,3.361224,3.905575,0.000000,8.590471,0.376513,0.264406,-1.463894
2.428903,3.457158,3.867953,0.000000,8.690361,0.384217,0.302411,-1.457884
2.397330,3.551885,3.830118,0.000000,8.790250,0.392165,0.341169,-1.445987
2.362054,3.645349,3.792220,0.000000,8.890139,0.400727,0.380772,-1.435075
2.323073,3.737307,3.754229,0.000000,8.990028,0.409516,0.421238,-1.419189
2.280365,3.827593,3.716276,0.000000,9.089917,0.418890,0.462604,-1.396670
2.233903,3.916039,3.678544,0.000000,9.189807,0.428943,0.504956,-1.370030
2.183717,4.002374,3.641151,0.000000,9.289696,0.439517,0.548314,-1.332670
2.129774,4.086449,3.604406,0.000000,9.389585,0.451000,0.592789,-1.292413
2.072105,4.167999,3.568410,0.000000,9.489474,0.462871,0.638431,-1.240252
2.010729,4.246795,3.533521,0.000000,9.589363,0.475673,0.685297,-1.176897
1.945670,4.322597,3.500093,0.000000,9.689253,0.489290,0.733499,-1.115098
1.876995,4.395119,3.468124,0.000000,9.789142,0.502812,0.783036,-1.030115
1.804764,4.464103,3.438326,0.000000,9.889031,0.517821,0.834001,-0.905232
1.729055,4.529263,3.411926,0.000000,9.988920,0.535222,0.886567,-0.732746
1.649977,4.590278,3.390406,0.000000,10.088809,0.555143,0.941012,-0.527950
1.567647,4.646810,3.374816,0.000000,10.188699,0.575999,0.997518,-0.313871
1.482168,4.698536,3.365513,0.000000,10.288588,0.595715,1.056034,-0.025256
1.393813,4.745058,3.364763,0.000000,10.388477,0.618285,1.116633,-0.025256
1.302742,4.786074,3.364013,0.000000,10.488366,0.603932,1.178336,0.163954
1.209361,4.821527,3.368878,0.000000,10.588255,0.571140,1.237010,0.566617
1.114141,4.851586,3.385637,0.000000,10.688145,0.540383,1.292517,0.895390
1.017383,4.876481,3.411952,0.000000,10.788034,0.507197,1.344853,1.226041
0.919544,4.896433,3.447659,0.000000,10.887923,0.474704,1.393871,1.524917
0.820846,4.911722,3.491561,0.000000,10.987812,0.449745,1.439936,1.706696
0.721558,4.922564,3.540051,0.000000,11.087701,0.427979,1.483769,1.842424
0.621907,4.929151,3.591662,0.000000,11.187591,0.406745,1.525450,1.974621
0.522069,4.931687,3.646166,0.000000,11.287480,0.385664,1.565019,2.110657
0.422184,4.930374,3.703537,0.000000,11.387369,0.365004,1.602510,2.247737
0.322441,4.925422,3.763673,0.000000,11.487258,0.344741,1.637951,2.387446
0.222911,4.917038,3.826512,0.000000,11.587147,0.324679,1.671382,2.534170
0.123689,4.905429,3.892103,0.000000,11.687037,0.305088,1.702834,2.684358
0.024903,4.890807,3.960397,0.000000,11.786926,0.285940,1.732344,2.839413
-0.073473,4.873361,4.031377,0.000000,11.886815,0.267068,1.759967,2.980961
-0.171308,4.853305,4.104574,0.000000,11.986704,0.248454,1.785710,3.106043
-0.268633,4.830823,4.179480,0.000000,12.086593,0.229991,1.809604,3.248781
-0.365431,4.806107,4.256417,0.000000,12.186483,0.211795,1.831670,3.407581
-0.461655,4.779357,4.335649,0.000000,12.286372,0.193826,1.851924,3.584336
-0.557375,4.750740,4.417456,0.000000,12.386261,0.176000,1.870397,3.782460
-0.652554,4.720451,4.502175,0.000000,12.486150,0.158316,1.887093,4.003915
-0.747250,4.688658,4.590149,0.000000,12.586039,0.140711,1.902027,4.252811
-0.841497,4.655535,4.681783,0.000000,12.685929,0.123188,1.915209,4.532207
-0.935320,4.621258,4.777502,0.000000,12.785818,0.105687,1.926639,4.847755
-1.028778,4.585991,4.877807,0.000000,12.885707,0.088228,1.936324,5.203835
-1.121929,4.549900,4.983234,0.000000,12.985596,0.070702,1.944263,5.610164
-1.214814,4.513155,5.094449,0.000000,13.085485,0.053158,1.950449,6.125456
-1.307502,4.475917,5.213170,0.000000,13.185375,0.035540,1.954882,6.687132
-1.400069,4.438346,5.339765,0.000000,13.285264,0.017755,1.957544,6.936393
-1.492544,4.400621,5.467982,0.000000,13.385153,-0.000050,1.958429,-3.857756
-1.585049,4.362885,5.397048,0.000000,13.485042,-0.018060,1.957526,-6.770393
-1.677603,4.325323,5.270252,0.000000,13.584931,-0.036132,1.954819,-6.172119
-1.770288,4.288097,5.151941,0.000000,13.684821,-0.054403,1.950304,-5.595528
-1.863191,4.251369,5.042284,0.000000,13.784710,-0.073012,1.943940,-5.102002
-1.956333,4.215330,4.940178,0.000000,13.884599,-0.091636,1.935718,-4.683906
-2.049827,4.180135,4.844545,0.000000,13.984488,-0.110432,1.925626,-4.306099
-2.143691,4.145978,4.754929,0.000000,14.084377,-0.129281,1.913654,-3.960207
-2.237983,4.113038,4.670994,0.000000,14.184267,-0.148247,1.899798,-3.638878
-2.332760,4.081496,4.592518,0.000000,14.284156,-0.167400,1.884033,-3.343454
-2.428049,4.051543,4.519211,0.000000,14.384045,-0.186511,1.866357,-2.993089
-2.523867,4.023378,4.452563,0.000000,14.483934,-0.208521,1.846644,-2.649690
-2.620267,3.997210,4.392717,0.000000,14.583823,-0.230848,1.824699,-2.301113
-2.717243,3.973273,4.340075,0.000000,14.683713,-0.253726,1.800516,-1.928126
