# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-3.435813,-1.256825,7.142997,0.000000,0.000000,0.047003,-1.489941,5.487989
-3.334327,-1.247579,7.220867,0.000000,0.101906,0.043154,-1.486034,5.633607
-3.233230,-1.237927,7.299670,0.000000,0.203463,0.039626,-1.482720,5.769627
-3.132514,-1.227950,7.379232,0.000000,0.304672,0.036448,-1.480006,5.893820
-3.032178,-1.217731,7.459350,0.000000,0.405526,0.033641,-1.477895,6.004007
-2.932219,-1.207350,7.539805,0.000000,0.506023,0.031226,-1.476380,6.098051
-2.832608,-1.196884,7.620382,0.000000,0.606183,0.029214,-1.475451,6.173999
-2.733321,-1.186405,7.700846,0.000000,0.706021,0.027619,-1.475086,6.229791
-2.634350,-1.175983,7.780937,0.000000,0.805539,0.026444,-1.475233,6.263962
-2.535680,-1.165687,7.860396,0.000000,0.904745,0.025682,-1.475830,-5.145246
-2.437304,-1.155584,7.795394,0.000000,1.003638,0.025331,-1.476809,-6.576264
-2.339207,-1.145740,7.711774,0.000000,1.102228,0.025393,-1.478075,-6.604295
-2.241376,-1.136218,7.627132,0.000000,1.200521,0.025869,-1.479526,-6.597171
-2.143780,-1.127077,7.541869,0.000000,1.298544,0.026760,-1.481061,-6.557799
-2.046261,-1.118342,7.456249,0.000000,1.396454,0.028066,-1.482574,-6.514217
-1.948792,-1.110031,7.370290,0.000000,1.494277,0.029791,-1.483966,-6.452186
-1.851119,-1.102122,7.283999,0.000000,1.592270,0.031933,-1.485139,-6.355903
-1.752991,-1.094523,7.197606,0.000000,1.690691,0.034499,-1.485996,-6.244714
-1.654417,-1.087143,7.111325,0.000000,1.789541,0.037494,-1.486441,-6.117998
-1.555387,-1.079887,7.025380,0.000000,1.888836,0.040919,-1.486378,-5.977196
-1.455906,-1.072657,6.939999,0.000000,1.988580,0.044781,-1.485713,-5.823295
-1.355983,-1.065355,6.855416,0.000000,2.088770,0.049082,-1.484359,-5.658446
-1.255637,-1.057882,6.771851,0.000000,2.189393,0.053826,-1.482229,-5.481703
-1.154872,-1.050141,6.689543,0.000000,2.290455,0.059014,-1.479251,-5.295489
-1.053713,-1.042033,6.608721,0.000000,2.391938,0.064643,-1.475368,-5.102669
-0.952181,-1.033462,6.529573,0.000000,2.493832,0.070711,-1.470528,-4.899477
-0.850247,-1.024327,6.452324,0.000000,2.596174,0.077201,-1.464723,-4.691795
-0.747941,-1.014522,6.377153,0.000000,2.698949,0.084081,-1.457947,-4.478134
-0.645258,-1.003941,6.304249,0.000000,2.802175,0.091322,-1.450204,-4.261773
-0.542230,-0.992477,6.233777,0.000000,2.905840,0.098868,-1.441493,-4.048280
-0.438895,-0.980027,6.165815,0.000000,3.009921,0.106650,-1.431816,-3.832654
-0.335230,-0.966477,6.100482,0.000000,3.114469,0.114613,-1.421174,-3.623426
-0.231312,-0.951727,6.037819,0.000000,3.219428,0.122702,-1.409565,-3.417432
-0.127140,-0.935664,5.977862,0.000000,3.324832,0.130865,-1.396988,-3.216084
-0.022752,-0.918179,5.920646,0.000000,3.430674,0.139059,-1.383438,-3.023015
0.081787,-0.899168,5.866143,0.000000,3.536927,0.147248,-1.368891,-2.832733
0.186492,-0.878511,5.814378,0.000000,3.643650,0.155398,-1.353326,-2.651774
0.291258,-0.856109,5.765311,0.000000,3.750784,0.163462,-1.336724,-2.476794
0.396062,-0.831848,5.718909,0.000000,3.858360,0.171415,-1.319050,-2.308247
0.500846,-0.805618,5.675144,0.000000,3.966377,0.179233,-1.300282,-2.148202
0.605528,-0.777314,5.633947,0.000000,4.074818,0.186874,-1.280390,-1.994633
0.710069,-0.746821,5.595260,0.000000,4.183715,0.194310,-1.259345,-1.849642
0.814375,-0.714033,5.558998,0.000000,4.293054,0.201508,-1.237121,-1.714396
0.918383,-0.678837,5.525032,0.000000,4.402855,0.208439,-1.213679,-1.585626
1.022107,-0.641067,5.493260,0.000000,4.513242,0.215089,-1.188996,-1.464508
1.125460,-0.600568,5.463586,0.000000,4.624246,0.221430,-1.163091,-1.353103
1.228289,-0.557206,5.435878,0.000000,4.735844,0.227459,-1.135976,-1.248349
1.330536,-0.510795,5.410030,0.000000,4.848132,0.233155,-1.107726,-1.152619
1.432000,-0.461206,5.385915,0.000000,4.961066,0.238512,-1.078463,-1.064765
1.532515,-0.408292,5.363412,0.000000,5.074657,0.243548,-1.048268,-0.983325
1.631926,-0.351897,5.342416,0.000000,5.188950,0.248266,-1.017226,-0.910014
1.729975,-0.291921,5.322802,0.000000,5.303889,0.252681,-0.985421,-0.841687
1.826514,-0.228189,5.304478,0.000000,5.419568,0.256808,-0.952919,-0.778413
1.921235,-0.160627,5.287377,0.000000,5.535915,0.260645,-0.919793,-0.722780
2.013696,-0.089331,5.271392,0.000000,5.652671,0.264210,-0.886118,-0.670375
2.103684,-0.014295,5.256471,0.000000,5.769839,0.267506,-0.851983,-0.624233
2.190703,0.064177,5.242537,0.000000,5.887014,0.270537,-0.817463,-0.585226
2.274439,0.145718,5.229474,0.000000,6.003893,0.273315,-0.782639,-0.551321
2.354860,0.230168,5.217165,0.000000,6.120509,0.275839,-0.747606,-0.523007
2.431901,0.317320,5.205491,0.000000,6.236832,0.278116,-0.712431,-0.500463
2.505532,0.406998,5.194323,0.000000,6.352865,0.280151,-0.677210,-0.483394
2.575764,0.499079,5.183535,0.000000,6.468673,0.281939,-0.642017,-0.472494
2.642548,0.593366,5.172992,0.000000,6.584215,0.283498,-0.606938,-0.466960
2.705898,0.689747,5.162570,0.000000,6.699552,0.284842,-0.572092,-0.466907
2.765794,0.788067,5.152147,0.000000,6.814679,0.285976,-0.537524,-0.467190
2.822219,0.888169,5.141717,0.000000,6.929588,0.286942,-0.503334,-0.471562
2.875200,0.989980,5.131180,0.000000,7.044360,0.287773,-0.469556,-0.480522
2.924698,1.093306,5.120440,0.000000,7.158930,0.288499,-0.436154,-0.492688
2.970734,1.198072,5.109417,0.000000,7.273365,0.289161,-0.403109,-0.507458
3.013300,1.304141,5.098053,0.000000,7.387656,0.289777,-0.370390,-0.524966
3.052389,1.411375,5.086286,0.000000,7.501792,0.290388,-0.337944,-0.543271
3.088022,1.519724,5.074089,0.000000,7.615850,0.291012,-0.305741,-0.563089
3.120180,1.629015,5.061431,0.000000,7.729774,0.291656,-0.273733,-0.583649
3.148877,1.739181,5.048286,0.000000,7.843616,0.292359,-0.241868,-0.604133
3.174110,1.850113,5.034653,0.000000,7.957382,0.293109,-0.210112,-0.625199
3.195879,1.961695,5.020516,0.000000,8.071068,0.293920,-0.178408,-0.646104
3.214188,2.073859,5.005869,0.000000,8.184716,0.294824,-0.146720,-0.666511
3.229032,2.186486,4.990721,0.000000,8.298317,0.295840,-0.115009,-0.686169
3.240411,2.299495,4.975080,0.000000,8.411897,0.297011,-0.083223,-0.703300
3.248315,2.412863,4.958989,0.000000,8.525540,0.298365,-0.051332,-0.717533
3.252718,2.526503,4.942506,0.000000,8.639266,0.299936,-0.019277,-0.728533
3.253585,2.640329,4.925699,0.000000,8.753095,0.301775,0.012979,-0.732247
3.250867,2.754335,4.908717,0.000000,8.867134,0.303895,0.045473,-0.723900
3.244511,2.868351,4.891848,0.000000,8.981326,0.306338,0.078262,-0.708239
3.234464,2.982297,4.875259,0.000000,9.095714,0.309076,0.111377,-0.685927
3.220671,3.096077,4.859106,0.000000,9.210328,0.312045,0.144870,-0.658931
3.203092,3.209489,4.843518,0.000000,9.325094,0.315218,0.178786,-0.626684
3.181664,3.322506,4.828612,0.000000,9.440124,0.318518,0.213164,-0.592029
3.156352,3.434918,4.814463,0.000000,9.555351,0.321885,0.248062,-0.554681
3.127100,3.546634,4.801140,0.000000,9.670834,0.325285,0.283517,-0.515373
3.093851,3.657531,4.788696,0.000000,9.786607,0.328663,0.319568,-0.476114
3.056584,3.767378,4.777150,0.000000,9.902603,0.331979,0.356268,-0.436333
3.015228,3.876101,4.766513,0.000000,10.018926,0.335190,0.393640,-0.396394
2.969764,3.983472,4.756807,0.000000,10.135526,0.338317,0.431730,-0.355507
2.920145,4.089342,4.748060,0.000000,10.252448,0.341370,0.470589,-0.314184
2.866324,4.193546,4.740293,0.000000,10.369730,0.344311,0.510246,-0.272682
2.808298,4.295836,4.733523,0.000000,10.487332,0.347145,0.550770,-0.230919
2.746015,4.396057,4.727763,0.000000,10.605330,0.349847,0.592216,-0.190451
2.679466,4.493969,4.722992,0.000000,10.723716,0.352360,0.634649,-0.152297
2.608636,4.589346,4.719160,0.000000,10.842517,0.354639,0.678150,-0.117451
2.533506,4.681961,4.716191,0.000000,10.961774,0.356643,0.722755,-0.087731
2.454082,4.771549,4.713963,0.000000,11.081499,0.358312,0.768553,-0.065432
2.370367,4.857845,4.712294,0.000000,11.201729,0.359565,0.815389,-0.052212
2.282362,4.940576,4.710955,0.000000,11.322516,0.360362,0.863071,-0.049736
2.190104,5.019426,4.709674,0.000000,11.443878,0.360669,0.911512,-0.049482
2.093626,5.094077,4.708392,0.000000,11.565865,0.360468,0.960444,-0.040650
1.992936,5.164211,4.707333,0.000000,11.688573,0.359745,1.009718,-0.021019
1.888129,5.229427,4.706781,0.000000,11.812014,0.358508,1.059210,0.008272
1.779253,5.289345,4.707000,0.000000,11.936288,0.356758,1.108792,0.046297
1.666518,5.343497,4.708230,0.000000,12.061354,0.354476,1.158330,0.092734
1.550101,5.391438,4.710709,0.000000,12.187256,0.351668,1.207697,0.146710
1.431088,5.432517,4.714628,0.000000,12.313159,0.348318,1.256765,0.208098
1.310480,5.466542,4.720156,0.000000,12.438475,0.344412,1.305387,0.276836
1.188735,5.493608,4.727465,0.000000,12.563192,0.339946,1.353434,0.352711
1.066893,5.513850,4.736671,0.000000,12.686704,0.334893,1.400755,0.436274
0.945389,5.527666,4.747921,0.000000,12.808991,0.329240,1.447222,0.527736
0.824431,5.535465,4.761375,0.000000,12.930200,0.322964,1.492677,0.627608
0.704280,5.537616,4.777189,0.000000,13.050371,0.316037,1.536958,0.736651
0.585176,5.534485,4.795526,0.000000,13.169516,0.308440,1.579890,0.855473
0.467279,5.526424,4.816560,0.000000,13.287688,0.300143,1.621283,0.985154
0.350732,5.513779,4.840479,0.000000,13.404919,0.291166,1.660818,1.125643
0.235728,5.496896,4.867434,0.000000,13.521155,0.281543,1.698327,1.276847
0.122305,5.476103,4.897590,0.000000,13.636469,0.271278,1.733764,1.439512
0.010580,5.451735,4.931086,0.000000,13.750820,0.260415,1.767031,1.613601
-0.099436,5.424097,4.968067,0.000000,13.864254,0.248979,1.798169,1.799722
-0.207734,5.393489,5.008669,0.000000,13.976795,0.236971,1.827237,1.999210
-0.314264,5.360213,5.053021,0.000000,14.088401,0.224403,1.854268,2.213351
-0.419094,5.324531,5.101295,0.000000,14.199137,0.211276,1.879285,2.443860
-0.522217,5.286725,5.153645,0.000000,14.308972,0.197588,1.902312,2.692807
-0.623698,5.247040,5.210268,0.000000,14.417936,0.183297,1.923371,2.963497
-0.723596,5.205718,5.271399,0.000000,14.526044,0.168382,1.942467,3.259081
-0.821958,5.162998,5.337288,0.000000,14.633282,0.152852,1.959624,3.582220
-0.918875,5.119093,5.408228,0.000000,14.739680,0.136698,1.974851,3.936472
-1.014413,5.074219,5.484518,0.000000,14.845232,0.119936,1.988161,4.325235
-1.108652,5.028583,5.566480,0.000000,14.949940,0.102566,1.999567,4.752804
-1.201675,4.982380,5.654468,0.000000,15.053805,0.084620,2.009070,5.223111
-1.293579,4.935798,5.748855,0.000000,15.156840,0.066131,2.016683,5.740691
-1.384429,4.889031,5.850001,0.000000,15.259021,0.047119,2.022407,6.311111
-1.474342,4.842246,5.958343,0.000000,15.360377,0.027723,2.026246,6.936594
-1.563381,4.795627,6.074223,0.000000,15.460882,0.008043,2.028200,7.620947
-1.651631,4.749348,6.197984,0.000000,15.560530,-0.011836,2.028269,-4.119035
-1.739209,4.703558,6.131955,0.000000,15.659357,-0.031803,2.026452,-6.143973
-1.826146,4.658447,6.033020,0.000000,15.757301,-0.051775,2.022745,-5.497639
-1.912566,4.614153,5.943869,0.000000,15.854411,-0.071654,2.017140,-4.891433
-1.998514,4.570848,5.864133,0.000000,15.950652,-0.091316,2.009628,-4.323110
-2.084053,4.528694,5.793405,0.000000,16.046015,-0.110624,2.000194,-3.786288
-2.169276,4.487830,5.731303,0.000000,16.140527,-0.129396,1.988816,-3.287557
-2.254190,4.448435,5.677354,0.000000,16.234135,-0.147478,1.975468,-2.820957
-2.338880,4.410644,5.631085,0.000000,16.326875,-0.164713,1.960122,-2.388314
-2.423382,4.374609,5.591987,0.000000,16.418739,-0.180948,1.942761,-1.989390
-2.507721,4.340481,5.559525,0.000000,16.509721,-0.196037,1.923355,-1.626601
-2.591881,4.308421,5.533113,0.000000,16.599781,-0.209845,1.901874,-1.298856
-2.675857,4.278592,5.512154,0.000000,16.688897,-0.222298,1.878190,-1.007266
-2.759600,4.251162,5.496028,0.000000,16.777019,-0.233323,1.852308,-0.753614
-2.843038,4.226312,5.484077,0.000000,16.864078,-0.242862,1.824214,-0.536794
-2.926135,4.204207,5.475654,0.000000,16.950065,-0.250917,1.793852,-0.358512
-3.008832,4.185007,5.470093,0.000000,17.034962,-0.257462,1.761453,-0.219844
-3.091109,4.168851,5.466722,0.000000,17.118810,-0.262468,1.727262,-0.123444
-3.172820,4.155895,5.464853,0.000000,17.201542,-0.265914,1.691566,-0.071270
-3.253823,4.146284,5.463789,0.000000,17.283113,-0.267789,1.654693,-0.066155
-3.333991,4.140156,5.462816,0.000000,17.363515,-0.268075,1.616994,-0.066372
-3.413837,4.137564,5.461845,0.000000,17.443403,-0.266772,1.578841,-0.024824
-3.493460,4.138522,5.461483,0.000000,17.523032,-0.263877,1.540629,0.062594
-3.573057,4.143063,5.462397,0.000000,17.602758,-0.259392,1.502764,0.193754
-3.653507,4.151162,5.465264,0.000000,17.683615,-0.253330,1.465646,0.366613
-3.734701,4.162695,5.470763,0.000000,17.765624,-0.245699,1.429661,0.579635
-3.816565,4.177531,5.479570,0.000000,17.848821,-0.236522,1.395162,0.831295
-3.899044,4.195522,5.492362,0.000000,17.933240,-0.225822,1.362504,1.120556
-3.982033,4.216499,5.509799,0.000000,18.018839,-0.213624,1.332015,1.447111
-4.065486,4.240296,5.532544,0.000000,18.105618,-0.199956,1.303985,1.811253
