# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
1.975647,2.524572,4.059283,0.000000,6.981591,0.450980,-0.019984,-0.538104
1.976594,2.617106,4.046998,0.000000,7.074130,0.457796,0.017881,-0.471833
1.974143,2.709515,4.036206,0.000000,7.166571,0.464292,0.056286,-0.406735
1.968245,2.801622,4.026894,0.000000,7.258867,0.470446,0.095321,-0.344744
1.958854,2.893268,4.018999,0.000000,7.350993,0.476132,0.135066,-0.286466
1.945919,2.984312,4.012439,0.000000,7.442951,0.481304,0.175589,-0.231867
1.929394,3.074572,4.007133,0.000000,7.534711,0.485980,0.216986,-0.182359
1.909237,3.163882,4.002965,0.000000,7.626268,0.490086,0.259335,-0.138028
1.885406,3.252086,3.999813,0.000000,7.717635,0.493629,0.302700,-0.100320
1.857875,3.338968,3.997526,0.000000,7.808774,0.496555,0.347193,-0.070400
1.826622,3.424326,3.995925,0.000000,7.899674,0.498832,0.392887,-0.048529
1.791617,3.507984,3.994824,0.000000,7.990361,0.500475,0.439839,-0.036832
1.752894,3.589625,3.993991,0.000000,8.080719,0.501421,0.488143,-0.035448
1.710414,3.669101,3.993191,0.000000,8.170836,0.501706,0.537796,-0.035445
1.664231,3.746083,3.992394,0.000000,8.260609,0.501311,0.588941,-0.026060
1.614359,3.820334,3.991810,0.000000,8.350053,0.500268,0.641386,-0.007097
1.560816,3.891609,3.991651,0.000000,8.439199,0.498610,0.694891,0.019963
1.503764,3.959503,3.992095,0.000000,8.527881,0.496287,0.749300,0.055207
1.443148,4.023894,3.993318,0.000000,8.616315,0.493313,0.804364,0.097767
1.379236,4.084318,3.995470,0.000000,8.704268,0.489666,0.859881,0.147460
1.312041,4.140615,3.998704,0.000000,8.791929,0.485329,0.915623,0.204095
1.241723,4.192493,4.003162,0.000000,8.879314,0.480301,0.971363,0.267274
1.168564,4.239639,4.008969,0.000000,8.966348,0.474548,1.026885,0.337285
1.092508,4.282036,4.016288,0.000000,9.053423,0.468067,1.081935,0.413824
1.013944,4.319406,4.025242,0.000000,9.140422,0.460842,1.136309,0.497027
0.932483,4.352113,4.036066,0.000000,9.228204,0.452853,1.189757,0.586762
0.848551,4.380215,4.048914,0.000000,9.316716,0.444088,1.242080,0.683187
0.762679,4.403759,4.063910,0.000000,9.405756,0.434531,1.293068,0.786724
0.675041,4.422919,4.081240,0.000000,9.495464,0.424165,1.342491,0.897732
0.586047,4.437809,4.101039,0.000000,9.585696,0.412990,1.390220,1.016606
0.495951,4.448575,4.123471,0.000000,9.676432,0.400979,1.436014,1.144226
0.404980,4.455371,4.148707,0.000000,9.767656,0.388120,1.479781,1.281372
0.313348,4.458354,4.176928,0.000000,9.859337,0.374411,1.521366,1.428828
0.221230,4.457690,4.208322,0.000000,9.951458,0.359825,1.560636,1.587991
0.128752,4.453549,4.243110,0.000000,10.044028,0.344380,1.597591,1.759634
0.036073,4.446102,4.281494,0.000000,10.137006,0.328039,1.632113,1.945752
-0.056712,4.435525,4.323725,0.000000,10.230392,0.310868,1.664426,2.146746
-0.149547,4.421987,4.370058,0.000000,10.324209,0.292944,1.694570,2.362918
-0.242323,4.405677,4.420698,0.000000,10.418408,0.274345,1.722555,2.595006
-0.335055,4.386763,4.475909,0.000000,10.513049,0.255179,1.748448,2.843114
-0.427660,4.365438,4.535870,0.000000,10.608078,0.235551,1.772257,3.107850
-0.520133,4.341881,4.600789,0.000000,10.703504,0.215599,1.794001,3.389137
-0.612503,4.316264,4.670867,0.000000,10.799361,0.195436,1.813696,3.687512
-0.704725,4.288786,4.746229,0.000000,10.895589,0.175182,1.831348,4.003488
-0.796885,4.259609,4.827081,0.000000,10.992257,0.154971,1.846965,4.337093
-0.888966,4.228930,4.913512,0.000000,11.089314,0.134902,1.860552,4.689258
