0.284,-0.010,6.976
0.374,0.034,7.028
0.463,0.079,7.080
0.552,0.125,7.119
0.640,0.171,7.067
0.728,0.219,7.014
0.815,0.267,6.961
0.902,0.316,6.907
0.989,0.366,6.853
1.075,0.417,6.800
1.160,0.468,6.745
1.245,0.521,6.692
1.329,0.574,6.638
1.413,0.629,6.585
1.496,0.684,6.531
1.579,0.740,6.478
1.661,0.798,6.426
1.742,0.856,6.374
1.822,0.915,6.322
1.902,0.975,6.270
1.980,1.037,6.220
2.058,1.099,6.169
2.135,1.162,6.117
2.212,1.227,6.066
2.287,1.293,6.015
2.361,1.359,5.964
2.434,1.427,5.913
2.506,1.496,5.864
2.577,1.566,5.814
2.647,1.638,5.765
2.716,1.710,5.716
2.783,1.784,5.667
2.849,1.859,5.618
2.914,1.935,5.570
2.977,2.012,5.521
3.039,2.090,5.473
3.099,2.170,5.424
3.158,2.251,5.376
3.215,2.333,5.328
3.270,2.416,5.279
3.324,2.500,5.229
3.375,2.586,5.178
3.425,2.672,5.126
3.473,2.760,5.073
3.518,2.849,5.023
3.562,2.939,4.977
3.603,3.030,4.937
3.642,3.122,4.905
3.678,3.215,4.879
3.712,3.309,4.861
3.743,3.404,4.847
3.770,3.499,4.834
3.795,3.596,4.821
3.817,3.694,4.807
3.836,3.792,4.792
3.852,3.890,4.776
3.864,3.989,4.759
3.874,4.089,4.740
3.881,4.188,4.720
3.884,4.288,4.699
3.885,4.388,4.676
3.882,4.488,4.653
3.876,4.587,4.628
3.867,4.687,4.602
3.855,4.786,4.576
3.840,4.885,4.549
3.822,4.983,4.522
3.801,5.080,4.495
3.777,5.177,4.468
3.749,5.273,4.439
3.718,5.368,4.407
3.685,5.462,4.373
3.648,5.555,4.336
3.608,5.646,4.297
3.564,5.736,4.257
3.518,5.825,4.216
3.468,5.911,4.175
3.415,5.996,4.135
3.359,6.078,4.093
3.300,6.159,4.052
3.237,6.236,4.010
3.171,6.311,3.968
3.102,6.384,3.928
3.030,6.452,3.888
2.955,6.518,3.849
2.876,6.580,3.811
2.795,6.637,3.775
2.711,6.691,3.742
2.624,6.740,3.714
2.534,6.784,3.691
2.442,6.823,3.677
2.348,6.857,3.674
2.252,6.885,3.673
2.155,6.907,3.672
2.056,6.922,3.671
1.957,6.930,3.670
1.857,6.932,3.670
1.757,6.927,3.669
1.658,6.916,3.668
1.560,6.898,3.667
1.463,6.874,3.675
1.368,6.845,3.698
1.274,6.811,3.734
1.182,6.772,3.779
1.092,6.729,3.831
1.004,6.682,3.887
0.918,6.631,3.949
0.834,6.576,4.014
0.752,6.519,4.083
0.673,6.459,4.156
0.595,6.396,4.233
0.519,6.331,4.313
0.445,6.265,4.399
0.373,6.196,4.490
0.302,6.126,4.586
0.232,6.054,4.693
0.164,5.981,4.813
0.096,5.908,4.944
0.030,5.833,5.079
-0.036,5.758,5.209
-0.101,5.683,5.336
-0.166,5.607,5.459
-0.231,5.531,5.579
-0.296,5.455,5.697
-0.362,5.380,5.577
-0.427,5.305,5.433
-0.494,5.230,5.299
-0.561,5.156,5.173
-0.628,5.083,5.056
-0.697,5.010,4.948
-0.768,4.939,4.852
-0.839,4.870,4.766
-0.912,4.802,4.692
-0.987,4.735,4.629
-1.063,4.671,4.579
-1.141,4.609,4.541
-1.221,4.549,4.517
-1.303,4.491,4.508
-1.386,4.437,4.507
-1.472,4.386,4.506
-1.560,4.338,4.505
-1.649,4.294,4.504
-1.741,4.253,4.503
-1.834,4.217,4.502
-1.928,4.184,4.501
-2.023,4.154,4.500
-2.119,4.128,4.511
-2.216,4.105,4.538
-2.314,4.085,4.580
-2.412,4.067,4.636
-2.511,4.052,4.706
-2.610,4.039,4.790
-2.709,4.028,4.886
-2.809,4.018,4.995
-2.908,4.010,5.116
-3.008,4.003,5.245
-3.107,3.997,5.371
-3.207,3.992,5.493
-3.307,3.987,5.613
-3.407,3.983,5.729
-3.506,3.978,5.641
-3.606,3.974,5.471
-3.706,3.968,5.311
-3.806,3.963,5.159
-3.905,3.956,5.014
-4.005,3.948,4.880
-4.104,3.939,4.757
-4.203,3.928,4.645
-4.302,3.916,4.543
-4.401,3.901,4.449
-4.500,3.884,4.360
-4.598,3.865,4.275
-4.695,3.843,4.193
-4.792,3.818,4.116
-4.887,3.790,4.043
-4.982,3.758,3.974
-5.075,3.723,3.910
-5.167,3.684,3.852
-5.257,3.641,3.801
-5.345,3.593,3.759
-5.431,3.541,3.729
-5.513,3.485,3.716
-5.592,3.424,3.715
-5.667,3.359,3.714
-5.738,3.289,3.713
-5.804,3.214,3.712
-5.866,3.135,3.711
-5.921,3.052,3.711
-5.972,2.966,3.710
-6.017,2.877,3.709
-6.056,2.785,3.714
-6.091,2.692,3.728
-6.120,2.596,3.750
-6.144,2.499,3.776
-6.163,2.401,3.805
-6.177,2.302,3.835
-6.186,2.203,3.867
-6.190,2.103,3.899
-6.190,2.003,3.932
-6.185,1.904,3.964
-6.175,1.804,3.995
-6.161,1.705,4.027
-6.143,1.607,4.061
-6.121,1.510,4.095
-6.095,1.414,4.128
-6.064,1.318,4.160
-6.031,1.224,4.194
-5.993,1.132,4.233
-5.953,1.041,4.275
-5.909,0.951,4.319
-5.862,0.863,4.367
-5.813,0.776,4.410
-5.761,0.691,4.447
-5.706,0.607,4.480
