# x_m, y_m, v_mps
1.602,7.713,4.645
1.473,7.685,4.644
1.346,7.648,4.642
1.224,7.605,4.641
1.105,7.554,4.640
0.992,7.498,4.638
0.883,7.438,4.640
0.778,7.372,4.648
0.677,7.303,4.662
0.581,7.230,4.684
0.489,7.154,4.712
0.400,7.075,4.747
0.316,6.994,4.789
0.235,6.910,4.838
0.157,6.826,4.895
0.083,6.740,4.959
0.011,6.652,5.031
-0.057,6.564,5.110
-0.123,6.476,5.195
-0.186,6.387,5.286
-0.247,6.298,5.384
-0.306,6.209,5.491
-0.363,6.121,5.605
-0.418,6.033,5.727
-0.473,5.946,5.844
-0.526,5.859,5.956
-0.578,5.774,5.960
-0.630,5.690,5.796
-0.681,5.607,5.649
-0.732,5.525,5.516
-0.783,5.446,5.398
-0.834,5.367,5.293
-0.886,5.291,5.200
-0.938,5.217,5.119
-0.990,5.144,5.049
-1.044,5.074,4.990
-1.098,5.006,4.941
-1.153,4.941,4.903
-1.210,4.878,4.874
-1.267,4.818,4.853
-1.326,4.761,4.840
-1.385,4.706,4.833
-1.446,4.656,4.832
-1.508,4.608,4.831
-1.571,4.564,4.831
-1.634,4.524,4.830
-1.699,4.488,4.829
-1.764,4.456,4.828
-1.831,4.427,4.827
-1.901,4.401,4.827
-1.974,4.379,4.826
-2.048,4.359,4.825
-2.125,4.342,4.824
-2.205,4.328,4.828
-2.285,4.317,4.839
-2.368,4.309,4.857
-2.452,4.303,4.884
-2.537,4.300,4.920
-2.624,4.299,4.966
-2.712,4.300,5.024
-2.801,4.303,5.093
-2.892,4.308,5.173
-2.984,4.314,5.265
-3.076,4.322,5.369
-3.170,4.331,5.485
-3.266,4.341,5.600
-3.362,4.352,5.713
-3.460,4.364,5.825
-3.559,4.376,5.937
-3.659,4.387,5.886
-3.761,4.399,5.749
-3.864,4.410,5.624
-3.968,4.420,5.510
-4.074,4.429,5.404
-4.182,4.437,5.307
-4.290,4.443,5.216
-4.401,4.447,5.133
-4.512,4.448,5.055
-4.625,4.447,4.984
-4.739,4.442,4.921
-4.854,4.434,4.865
-4.971,4.422,4.817
-5.088,4.405,4.777
-5.206,4.384,4.744
-5.324,4.358,4.717
-5.442,4.326,4.698
-5.560,4.288,4.686
-5.678,4.243,4.680
-5.794,4.192,4.679
-5.909,4.133,4.677
-6.022,4.067,4.676
-6.130,3.993,4.675
-6.235,3.912,4.673
-6.335,3.824,4.672
-6.427,3.730,4.671
-6.513,3.631,4.669
-6.592,3.528,4.668
-6.665,3.422,4.667
-6.730,3.312,4.665
-6.789,3.200,4.664
-6.842,3.086,4.663
-6.888,2.969,4.661
-6.928,2.852,4.660
-6.963,2.733,4.659
-6.991,2.613,4.657
-7.014,2.492,4.656
-7.031,2.371,4.655
-7.043,2.250,4.654
-7.049,2.130,4.652
-7.051,2.009,4.651
-7.047,1.889,4.650
-7.039,1.770,4.649
-7.026,1.651,4.647
-7.008,1.534,4.649
-6.986,1.417,4.653
-6.961,1.303,4.661
-6.931,1.189,4.672
-6.897,1.077,4.686
-6.860,0.967,4.702
-6.819,0.858,4.720
-6.775,0.751,4.741
-6.727,0.646,4.763
-6.677,0.543,4.786
-6.623,0.441,4.810
-6.567,0.341,4.834
-6.507,0.243,4.859
-6.445,0.146,4.884
-6.379,0.052,4.909
-6.311,-0.041,4.934
-6.239,-0.131,4.958
-6.165,-0.219,4.982
-6.089,-0.305,5.006
-6.009,-0.389,5.029
-5.927,-0.470,5.050
-5.843,-0.548,5.069
-5.756,-0.624,5.088
-5.667,-0.697,5.105
-5.575,-0.767,5.121
-5.481,-0.835,5.136
-5.385,-0.899,5.150
-5.287,-0.961,5.163
-5.187,-1.019,5.176
-5.085,-1.074,5.189
-4.981,-1.126,5.201
-4.875,-1.175,5.213
-4.767,-1.219,5.226
-4.658,-1.261,5.238
-4.547,-1.298,5.251
-4.434,-1.332,5.265
-4.320,-1.361,5.279
-4.205,-1.387,5.294
-4.089,-1.408,5.310
-3.973,-1.425,5.327
-3.858,-1.439,5.346
-3.742,-1.448,5.365
-3.627,-1.453,5.386
-3.513,-1.456,5.408
-3.399,-1.454,5.432
-3.285,-1.450,5.458
-3.173,-1.442,5.486
-3.061,-1.432,5.516
-2.949,-1.419,5.548
-2.839,-1.403,5.582
-2.730,-1.385,5.618
-2.621,-1.365,5.657
-2.513,-1.342,5.698
-2.407,-1.318,5.742
-2.301,-1.291,5.789
-2.196,-1.263,5.838
-2.092,-1.233,5.889
-1.989,-1.201,5.943
-1.887,-1.168,6.000
-1.786,-1.134,6.059
-1.686,-1.098,6.122
-1.587,-1.061,6.186
-1.488,-1.024,6.254
-1.391,-0.985,6.324
-1.294,-0.946,6.396
-1.198,-0.905,6.471
-1.103,-0.865,6.548
-1.008,-0.823,6.627
-0.914,-0.782,6.708
-0.821,-0.740,6.791
-0.728,-0.698,6.874
-0.636,-0.655,6.959
-0.545,-0.613,7.046
-0.454,-0.570,7.132
-0.363,-0.528,7.220
-0.273,-0.485,7.307
-0.182,-0.443,7.394
-0.092,-0.401,7.480
-0.002,-0.358,7.565
0.089,-0.316,7.648
0.179,-0.274,7.731
0.269,-0.231,7.812
