# x_m, y_m, v_mps
0.168,5.079,5.770
0.114,4.991,5.887
0.057,4.903,6.002
-0.001,4.815,6.116
-0.061,4.726,6.217
-0.123,4.636,6.298
-0.188,4.548,6.284
-0.255,4.459,6.238
-0.325,4.371,6.201
-0.399,4.284,6.171
-0.476,4.199,6.148
-0.556,4.115,6.132
-0.640,4.032,6.122
-0.728,3.953,6.118
-0.820,3.876,6.117
-0.917,3.802,6.115
-1.018,3.731,6.113
-1.123,3.665,6.112
-1.233,3.604,6.110
-1.346,3.548,6.108
-1.462,3.498,6.106
-1.579,3.455,6.105
-1.697,3.418,6.103
-1.815,3.387,6.101
-1.933,3.361,6.100
-2.050,3.340,6.101
-2.167,3.324,6.108
-2.283,3.312,6.122
-2.398,3.304,6.142
-2.512,3.300,6.170
-2.624,3.299,6.205
-2.736,3.300,6.249
-2.846,3.304,6.302
-2.955,3.310,6.364
-3.062,3.317,6.356
-3.168,3.326,6.267
-3.272,3.336,6.157
-3.376,3.347,6.026
-3.477,3.359,5.872
-3.578,3.371,5.696
-3.677,3.383,5.515
-3.775,3.394,5.345
-3.871,3.405,5.187
-3.966,3.415,5.038
-4.060,3.425,4.903
-4.153,3.433,4.781
-4.245,3.439,4.672
-4.335,3.444,4.575
-4.424,3.447,4.491
-4.512,3.448,4.414
-4.599,3.447,4.343
-4.684,3.444,4.279
-4.767,3.438,4.222
-4.850,3.429,4.169
-4.930,3.418,4.123
-5.008,3.404,4.081
-5.085,3.387,4.045
-5.159,3.366,4.013
-5.231,3.343,3.986
-5.300,3.317,3.964
-5.365,3.288,3.947
-5.428,3.256,3.935
-5.488,3.221,3.927
-5.544,3.183,3.924
-5.597,3.142,3.924
-5.647,3.098,3.923
-5.694,3.050,3.923
-5.739,2.998,3.922
-5.781,2.943,3.921
-5.821,2.885,3.921
-5.858,2.823,3.920
-5.892,2.759,3.919
-5.923,2.692,3.919
-5.950,2.623,3.918
-5.974,2.552,3.917
-5.995,2.479,3.917
-6.013,2.405,3.916
-6.027,2.329,3.915
-6.038,2.253,3.915
-6.045,2.175,3.914
-6.050,2.097,3.913
-6.051,2.018,3.913
-6.048,1.939,3.912
-6.043,1.859,3.911
-6.034,1.779,3.911
-6.022,1.700,3.910
-6.007,1.620,3.914
-5.989,1.540,3.922
-5.968,1.461,3.933
-5.944,1.382,3.948
-5.918,1.303,3.965
-5.889,1.225,3.984
-5.857,1.148,4.004
-5.822,1.071,4.026
-5.785,0.995,4.048
-5.745,0.920,4.070
-5.704,0.847,4.091
-5.660,0.774,4.112
-5.614,0.703,4.133
-5.566,0.634,4.152
-5.516,0.566,4.171
-5.464,0.500,4.189
-5.409,0.435,4.206
-5.353,0.372,4.222
-5.295,0.311,4.238
-5.235,0.252,4.253
-5.174,0.195,4.267
-5.110,0.139,4.281
-5.045,0.086,4.295
-4.979,0.035,4.308
-4.911,-0.014,4.321
-4.841,-0.061,4.334
-4.770,-0.105,4.347
-4.698,-0.147,4.360
-4.625,-0.186,4.374
-4.550,-0.224,4.387
-4.475,-0.258,4.401
-4.398,-0.290,4.415
-4.321,-0.319,4.429
-4.243,-0.345,4.444
-4.165,-0.369,4.459
-4.086,-0.389,4.475
-4.006,-0.407,4.492
-3.926,-0.422,4.510
-3.844,-0.434,4.529
-3.762,-0.443,4.550
-3.678,-0.450,4.574
-3.594,-0.454,4.601
-3.509,-0.456,4.630
-3.424,-0.455,4.661
-3.338,-0.451,4.695
-3.252,-0.446,4.732
-3.165,-0.438,4.772
-3.078,-0.427,4.814
-2.991,-0.415,4.860
-2.904,-0.401,4.909
-2.816,-0.384,4.961
-2.729,-0.366,5.016
-2.641,-0.346,5.074
-2.553,-0.323,5.134
-2.466,-0.300,5.195
-2.378,-0.274,5.259
-2.290,-0.247,5.324
-2.203,-0.219,5.391
-2.115,-0.189,5.461
-2.027,-0.158,5.532
-1.939,-0.125,5.606
-1.851,-0.092,5.681
-1.763,-0.057,5.759
-1.675,-0.021,5.838
-1.587,0.016,5.919
-1.499,0.053,6.002
-1.411,0.092,6.086
-1.323,0.131,6.172
-1.234,0.171,6.259
-1.145,0.211,6.347
-1.056,0.252,6.436
-0.967,0.294,6.526
-0.877,0.336,6.616
-0.787,0.378,6.706
-0.697,0.420,6.797
-0.607,0.463,6.887
-0.516,0.505,6.976
-0.426,0.547,7.065
-0.336,0.590,7.152
-0.246,0.632,7.237
-0.155,0.674,7.321
