# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-2.095932,4.147864,5.300281,0.000000,16.184756,-0.260334,1.794407,0.623776
-2.184729,4.132509,5.310876,0.000000,16.274870,-0.250645,1.757555,0.867547
-2.274673,4.120386,5.325681,0.000000,16.365628,-0.239459,1.722742,1.144983
-2.365674,4.111314,5.345306,0.000000,16.457080,-0.226793,1.690253,1.456275
-2.457556,4.105112,5.370337,0.000000,16.549171,-0.212682,1.660325,1.801810
-2.550241,4.101583,5.401367,0.000000,16.641923,-0.197117,1.633182,2.184064
-2.643658,4.100521,5.439012,0.000000,16.735346,-0.180178,1.608777,2.603842
-2.737734,4.101711,5.483867,0.000000,16.829429,-0.161929,1.587131,3.063243
-2.832447,4.104930,5.536551,0.000000,16.924197,-0.142459,1.568268,3.564775
-2.927775,4.109945,5.597676,0.000000,17.019657,-0.121866,1.552145,4.111539
-3.023690,4.116516,5.667852,0.000000,17.115797,-0.100311,1.538763,4.705903
-3.120218,4.124394,5.747702,0.000000,17.212646,-0.077917,1.528119,5.352226
-3.217391,4.133324,5.837862,0.000000,17.310228,-0.054881,1.520215,6.053598
-3.315151,4.143034,5.938860,0.000000,17.408470,-0.031428,1.515038,-6.208160
-3.413635,4.153265,5.834439,0.000000,17.507484,-0.007700,1.512590,-7.602930
-3.512776,4.163728,5.703050,0.000000,17.607175,0.016111,1.512854,-6.880953
-3.612645,4.174144,5.580586,0.000000,17.707585,0.039860,1.515817,-6.206464
-3.713328,4.184230,5.466893,0.000000,17.808772,0.063418,1.521472,-5.617161
-3.814652,4.193676,5.361312,0.000000,17.910536,0.086653,1.529790,-5.060310
-3.916859,4.202208,5.263618,0.000000,18.013099,0.109440,1.540768,-4.564641
-4.019788,4.209513,5.173359,0.000000,18.116286,0.131679,1.554390,-4.116826
-4.123477,4.215300,5.090047,0.000000,18.220137,0.153262,1.570638,-3.696171
-4.228010,4.219273,5.013509,0.000000,18.324745,0.174123,1.589505,-3.332479
-4.333078,4.221126,4.943166,0.000000,18.429830,0.194219,1.610995,-2.988597
-4.438913,4.220571,4.878758,0.000000,18.535667,0.213460,1.635098,-2.680000
-4.545281,4.217310,4.819946,0.000000,18.642085,0.231861,1.661843,-2.400128
-4.652105,4.211056,4.766364,0.000000,18.749091,0.249408,1.691270,-2.137207
-4.759386,4.201508,4.717822,0.000000,18.856796,0.266071,1.723401,-1.903408
-4.866785,4.188397,4.673966,0.000000,18.964993,0.281839,1.758315,-1.684854
-4.974320,4.171417,4.634557,0.000000,19.073859,0.296695,1.795848,-1.485160
-5.081757,4.150284,4.599334,0.000000,19.183356,0.310590,1.835995,-1.302954
-5.188849,4.124721,4.568037,0.000000,19.293457,0.323527,1.878474,-1.138220
-5.295362,4.094444,4.540362,0.000000,19.404189,0.335458,1.922913,-0.986428
-5.401106,4.059137,4.516077,0.000000,19.515671,0.346392,1.969234,-0.850464
-5.505621,4.018560,4.494914,0.000000,19.627787,0.356395,2.017138,-0.726118
-5.608668,3.972375,4.476634,0.000000,19.740710,0.365480,2.066453,-0.611544
-5.709855,3.920255,4.461058,0.000000,19.854532,0.373689,2.117031,-0.510490
-5.808495,3.861992,4.447930,0.000000,19.969094,0.381035,2.168670,-0.414645
-5.904267,3.797176,4.437136,0.000000,20.084737,0.387547,2.221223,-0.333255
-5.995898,3.726254,4.428425,0.000000,20.200608,0.393244,2.274494,-0.258739
-6.083037,3.649143,4.421621,0.000000,20.316967,0.398155,2.328332,-0.194828
-6.164699,3.566663,4.416504,0.000000,20.433034,0.402299,2.382559,-0.143404
-6.240323,3.479890,4.412765,0.000000,20.548137,0.405693,2.436999,-0.100122
-6.310405,3.388764,4.410156,0.000000,20.663095,0.408372,2.491540,-0.068900
-6.374556,3.294268,4.408371,0.000000,20.777310,0.410325,2.545952,-0.049566
-6.432960,3.196688,4.407092,0.000000,20.891032,0.411565,2.600127,-0.043115
-6.485729,3.096329,4.405983,0.000000,21.004418,0.412101,2.653894,-0.043226
-6.532829,2.993759,4.404875,0.000000,21.117286,0.411935,2.707016,-0.036033
-6.574444,2.889078,4.403954,0.000000,21.229935,0.411123,2.759409,-0.016921
