# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
3.530103,5.478956,4.395921,0.000000,6.717251,0.437412,0.396738,-1.300734
3.496683,5.556129,4.370965,0.000000,6.801350,0.444927,0.428967,-1.268526
3.460957,5.631984,4.346563,0.000000,6.885197,0.453090,0.461584,-1.216933
3.422936,5.706437,4.323094,0.000000,6.968795,0.461871,0.494624,-1.145535
3.382654,5.779364,4.300961,0.000000,7.052108,0.471214,0.528149,-1.052250
3.340135,5.850653,4.280605,0.000000,7.135114,0.481043,0.562207,-0.936238
3.295434,5.920152,4.262494,0.000000,7.217748,0.491305,0.596851,-0.795690
3.248567,5.987768,4.247109,0.000000,7.300018,0.501835,0.632140,-0.628815
3.199593,6.053350,4.234973,0.000000,7.381868,0.512567,0.668112,-0.438736
3.148533,6.116808,4.226526,0.000000,7.463318,0.523138,0.704834,-0.225334
3.095435,6.178022,4.222204,0.000000,7.544352,0.533354,0.742368,-0.039532
3.040397,6.236820,4.221450,0.000000,7.624891,0.543099,0.780780,-0.039471
2.983439,6.293122,4.220701,0.000000,7.704978,0.552122,0.820109,-0.039470
2.924686,6.346746,4.219957,0.000000,7.784524,0.560366,0.860393,-0.039439
2.864185,6.397596,4.219218,0.000000,7.863556,0.567725,0.901679,-0.039401
2.802037,6.445533,4.218485,0.000000,7.942044,0.574124,0.944017,-0.039406
2.738364,6.490411,4.217757,0.000000,8.019943,0.579506,0.987473,-0.039331
2.673233,6.532138,4.217036,0.000000,8.097294,0.583796,1.032088,-0.039309
2.606850,6.570533,4.216321,0.000000,8.173981,0.586999,1.078007,-0.039265
2.539345,6.605476,4.215613,0.000000,8.249993,0.589035,1.125273,-0.039221
2.470899,6.636827,4.214913,0.000000,8.325278,0.590030,1.174484,-0.039206
2.401707,6.664454,4.214220,0.000000,8.399782,0.590003,1.225746,-0.039125
2.331925,6.688253,4.213535,0.000000,8.473510,0.588933,1.278942,-0.039103
2.261844,6.708087,4.212859,0.000000,8.546344,0.586857,1.334190,-0.039037
2.191664,6.723867,4.212192,0.000000,8.618276,0.583723,1.391180,-0.038991
2.121680,6.735493,4.211536,0.000000,8.689219,0.579526,1.449558,-0.038966
2.052164,6.742895,4.210889,0.000000,8.759128,0.574233,1.509026,-0.038917
1.983370,6.746022,4.210252,0.000000,8.827994,0.567835,1.569184,-0.039039
1.915606,6.744842,4.209624,0.000000,8.895768,0.560316,1.629694,-0.039015
1.848902,6.739355,4.209004,0.000000,8.962696,0.551655,1.690154,-0.039520
1.783559,6.729570,4.208383,0.000000,9.028769,0.541867,1.750201,0.056130
1.718325,6.715284,4.209274,0.000000,9.095549,0.530940,1.809463,0.313658
1.652989,6.696479,4.214337,0.000000,9.163537,0.518887,1.867577,0.564890
1.587814,6.673225,4.223602,0.000000,9.232736,0.505707,1.924218,0.811741
1.522374,6.645418,4.237245,0.000000,9.303839,0.491418,1.979039,1.054837
1.456981,6.613242,4.255350,0.000000,9.376719,0.476047,2.031784,1.295737
1.392021,6.576959,4.277946,0.000000,9.451125,0.459619,2.082159,1.536694
1.327625,6.536723,4.305136,0.000000,9.527058,0.442162,2.129961,1.779747
1.264046,6.492788,4.336967,0.000000,9.604341,0.423703,2.174999,2.027778
1.201419,6.445351,4.373546,0.000000,9.682905,0.404284,2.217103,2.283223
1.139842,6.394597,4.415008,0.000000,9.762703,0.383900,2.256265,2.550084
1.079381,6.340705,4.461544,0.000000,9.843696,0.362594,2.292364,2.831395
1.020052,6.283830,4.513400,0.000000,9.925883,0.340248,2.325836,3.180991
0.961859,6.224131,4.571780,0.000000,10.009252,0.316910,2.356816,3.701053
0.904797,6.161770,4.639705,0.000000,10.093780,0.292713,2.385286,4.253194
0.848835,6.096899,4.717588,0.000000,10.179454,0.267704,2.411432,4.844460
0.793879,6.029615,4.805971,0.000000,10.266329,0.242156,2.435229,5.475509
0.739897,5.960107,4.905216,0.000000,10.354337,0.216283,2.456632,6.149474
0.686744,5.888433,5.015835,0.000000,10.443569,0.190264,2.475639,6.740709
0.634328,5.814746,5.135923,0.000000,10.533997,0.164307,2.492213,6.713972
0.582527,5.739177,5.254327,0.000000,10.625616,0.138581,2.506335,6.687546
0.531140,5.661759,5.371291,0.000000,10.718536,0.113265,2.517985,6.661381
0.480061,5.582694,5.486787,0.000000,10.812666,0.088510,2.527147,6.635484
0.429064,5.502020,5.601020,0.000000,10.908106,0.064489,2.533812,6.609812
0.377974,5.419878,5.714037,0.000000,11.004841,0.041316,2.537969,6.584356
0.326596,5.336405,5.825888,0.000000,11.102858,0.019075,2.539611,6.559106
0.274677,5.251665,5.936722,0.000000,11.202239,-0.002166,2.538727,6.534031
0.222026,5.165847,6.046519,0.000000,11.302920,-0.022377,2.535315,6.518441
0.168389,5.079059,6.155524,0.000000,11.404945,-0.041532,2.529369,6.515473
0.113529,4.991460,6.263973,0.000000,11.508305,-0.059622,2.520884,6.512469
