# x_m, y_m, v_mps
-2.478,-1.353,6.282
-2.372,-1.361,6.331
-2.267,-1.367,6.382
-2.161,-1.373,6.434
-2.057,-1.377,6.489
-1.952,-1.380,6.546
-1.848,-1.382,6.605
-1.745,-1.384,6.665
-1.641,-1.385,6.727
-1.539,-1.385,6.791
-1.437,-1.384,6.856
-1.335,-1.383,6.922
-1.233,-1.382,6.990
-1.132,-1.381,7.059
-1.032,-1.379,7.129
-0.931,-1.377,7.201
-0.831,-1.376,7.273
-0.730,-1.374,7.344
-0.630,-1.371,7.414
-0.529,-1.369,7.484
-0.429,-1.367,7.553
-0.329,-1.364,7.622
-0.228,-1.362,7.690
-0.128,-1.359,7.757
-0.027,-1.356,7.824
0.073,-1.353,7.890
0.173,-1.350,7.955
0.274,-1.347,8.020
0.374,-1.344,8.084
0.473,-1.340,8.147
0.573,-1.337,8.210
0.673,-1.334,8.272
0.772,-1.331,8.334
0.872,-1.328,8.396
0.972,-1.325,8.456
1.071,-1.322,8.483
1.171,-1.319,8.402
1.270,-1.316,8.320
1.370,-1.313,8.237
1.469,-1.310,8.155
1.568,-1.308,8.073
1.668,-1.305,7.991
1.767,-1.303,7.909
1.866,-1.301,7.827
1.966,-1.298,7.744
2.065,-1.296,7.661
2.164,-1.294,7.578
2.263,-1.292,7.495
2.362,-1.291,7.414
2.461,-1.289,7.334
2.561,-1.288,7.255
2.660,-1.287,7.178
2.760,-1.285,7.102
2.860,-1.284,7.028
2.961,-1.282,6.955
3.063,-1.281,6.884
3.165,-1.278,6.814
3.268,-1.276,6.747
3.371,-1.272,6.682
3.475,-1.268,6.619
3.580,-1.262,6.558
3.684,-1.256,6.499
3.790,-1.249,6.443
3.895,-1.240,6.390
4.001,-1.230,6.339
4.107,-1.218,6.291
4.214,-1.205,6.245
4.321,-1.190,6.202
4.428,-1.173,6.161
4.536,-1.154,6.123
4.643,-1.133,6.087
4.751,-1.110,6.054
4.859,-1.084,6.023
4.966,-1.056,5.995
5.074,-1.025,5.970
5.181,-0.992,5.947
5.288,-0.955,5.928
5.394,-0.916,5.911
5.500,-0.873,5.897
5.605,-0.827,5.886
5.709,-0.777,5.879
5.813,-0.724,5.874
5.915,-0.667,5.872
6.015,-0.607,5.871
6.114,-0.542,5.869
6.211,-0.473,5.868
6.306,-0.401,5.866
6.397,-0.324,5.864
6.486,-0.245,5.863
6.571,-0.162,5.861
6.653,-0.076,5.860
6.732,0.012,5.858
6.807,0.103,5.857
6.878,0.197,5.855
6.946,0.293,5.854
7.011,0.391,5.852
7.072,0.491,5.851
7.129,0.593,5.849
7.183,0.697,5.848
7.233,0.802,5.846
7.280,0.909,5.845
7.323,1.017,5.843
7.362,1.127,5.841
7.398,1.237,5.840
7.430,1.349,5.838
7.458,1.461,5.837
7.483,1.575,5.835
7.504,1.689,5.834
7.521,1.803,5.832
7.535,1.919,5.831
7.545,2.034,5.829
7.551,2.150,5.828
7.553,2.266,5.826
7.552,2.382,5.825
7.547,2.498,5.823
7.538,2.614,5.822
7.526,2.729,5.820
7.509,2.844,5.819
7.489,2.959,5.817
7.465,3.073,5.816
7.438,3.186,5.814
7.406,3.298,5.813
7.371,3.409,5.811
7.332,3.519,5.810
7.289,3.629,5.808
7.242,3.737,5.807
7.191,3.844,5.805
7.135,3.949,5.804
7.075,4.053,5.802
7.010,4.155,5.800
6.940,4.255,5.799
6.866,4.352,5.797
6.787,4.446,5.796
6.703,4.537,5.794
6.614,4.624,5.792
6.521,4.707,5.791
6.423,4.786,5.789
6.320,4.860,5.788
6.213,4.928,5.786
6.102,4.991,5.784
5.986,5.048,5.783
5.865,5.099,5.781
5.741,5.142,5.779
5.616,5.177,5.778
5.490,5.204,5.776
5.364,5.224,5.774
5.240,5.237,5.773
5.116,5.244,5.771
4.994,5.245,5.770
4.873,5.241,5.768
4.754,5.232,5.767
4.637,5.218,5.765
4.521,5.201,5.764
4.407,5.180,5.762
4.294,5.156,5.761
4.183,5.128,5.765
4.074,5.098,5.777
3.966,5.064,5.796
3.860,5.029,5.821
3.756,4.991,5.853
3.653,4.952,5.890
3.552,4.911,5.934
3.452,4.868,5.983
3.354,4.824,6.038
3.257,4.779,6.099
3.162,4.733,6.166
3.068,4.687,6.239
2.975,4.640,6.319
2.883,4.592,6.404
2.792,4.545,6.486
2.702,4.497,6.568
2.613,4.449,6.647
2.525,4.402,6.725
2.437,4.356,6.801
2.351,4.309,6.876
2.264,4.264,6.788
2.178,4.219,6.710
2.093,4.175,6.643
2.008,4.133,6.587
1.923,4.091,6.542
1.838,4.051,6.508
1.754,4.013,6.485
1.670,3.976,6.473
1.586,3.940,6.471
1.502,3.907,6.470
1.418,3.875,6.469
1.334,3.846,6.468
1.250,3.819,6.466
1.167,3.794,6.465
1.084,3.771,6.464
1.001,3.751,6.463
0.918,3.734,6.461
0.835,3.719,6.460
0.753,3.707,6.459
0.672,3.699,6.458
0.592,3.693,6.457
0.512,3.691,6.456
0.433,3.691,6.454
0.353,3.696,6.453
0.274,3.703,6.452
0.193,3.714,6.451
0.113,3.727,6.450
0.031,3.744,6.449
-0.050,3.764,6.447
-0.132,3.786,6.446
-0.215,3.811,6.445
-0.298,3.838,6.444
-0.381,3.868,6.442
-0.464,3.900,6.441
-0.548,3.935,6.446
-0.632,3.971,6.461
-0.716,4.009,6.488
-0.801,4.048,6.526
-0.886,4.089,6.575
-0.972,4.131,6.637
-1.058,4.174,6.711
-1.145,4.218,6.786
-1.233,4.263,6.861
-1.322,4.309,6.789
-1.411,4.355,6.667
-1.502,4.401,6.555
-1.594,4.447,6.453
-1.687,4.493,6.359
-1.781,4.539,6.273
-1.876,4.584,6.195
-1.973,4.628,6.124
-2.072,4.671,6.060
-2.172,4.713,6.002
-2.273,4.754,5.951
-2.376,4.792,5.907
-2.481,4.829,5.869
-2.587,4.864,5.837
-2.695,4.896,5.813
-2.805,4.926,5.795
-2.917,4.953,5.785
-3.030,4.976,5.783
-3.144,4.996,5.781
-3.261,5.012,5.780
-3.379,5.024,5.778
-3.498,5.032,5.777
-3.618,5.035,5.775
-3.739,5.033,5.773
-3.861,5.025,5.772
-3.984,5.012,5.770
-4.107,4.993,5.769
-4.231,4.967,5.767
-4.354,4.934,5.765
-4.476,4.894,5.764
-4.596,4.847,5.762
-4.713,4.793,5.760
-4.827,4.732,5.759
-4.936,4.665,5.757
-5.041,4.592,5.755
-5.141,4.514,5.754
-5.236,4.432,5.752
-5.327,4.345,5.751
-5.412,4.255,5.749
-5.493,4.161,5.747
-5.569,4.063,5.746
-5.639,3.963,5.744
-5.705,3.860,5.743
-5.766,3.754,5.741
-5.822,3.647,5.740
-5.873,3.537,5.738
-5.920,3.426,5.737
-5.962,3.314,5.735
-5.999,3.200,5.734
-6.031,3.086,5.732
-6.060,2.971,5.730
-6.083,2.855,5.729
-6.103,2.739,5.727
-6.118,2.623,5.726
-6.130,2.506,5.724
-6.137,2.390,5.723
-6.141,2.273,5.722
-6.140,2.157,5.720
-6.136,2.041,5.719
-6.128,1.925,5.717
-6.116,1.810,5.716
-6.101,1.695,5.714
-6.082,1.581,5.713
-6.059,1.468,5.711
-6.033,1.355,5.710
-6.004,1.244,5.708
-5.971,1.133,5.707
-5.935,1.024,5.705
-5.895,0.916,5.704
-5.853,0.810,5.702
-5.807,0.704,5.701
-5.757,0.599,5.699
-5.704,0.496,5.698
-5.648,0.394,5.697
-5.588,0.294,5.695
-5.524,0.196,5.694
-5.457,0.100,5.692
-5.387,0.006,5.691
-5.313,-0.086,5.689
-5.236,-0.175,5.689
-5.155,-0.262,5.690
-5.071,-0.345,5.692
-4.984,-0.426,5.695
-4.893,-0.503,5.700
-4.799,-0.577,5.707
-4.703,-0.647,5.714
-4.604,-0.713,5.724
-4.504,-0.775,5.734
-4.402,-0.833,5.746
-4.299,-0.888,5.760
-4.194,-0.938,5.775
-4.089,-0.985,5.792
-3.983,-1.029,5.811
-3.877,-1.069,5.832
-3.769,-1.106,5.854
-3.662,-1.140,5.878
-3.554,-1.171,5.905
-3.446,-1.200,5.933
-3.338,-1.225,5.964
-3.230,-1.249,5.997
-3.122,-1.270,6.031
-3.014,-1.288,6.068
-2.906,-1.305,6.107
-2.799,-1.319,6.148
-2.691,-1.332,6.190
-2.585,-1.343,6.235
