# x_m, y_m, v_mps
-1.342,-0.290,6.714
-1.297,-0.274,6.684
-1.252,-0.257,6.654
-1.207,-0.241,6.625
-1.162,-0.224,6.596
-1.118,-0.207,6.567
-1.074,-0.190,6.538
-1.030,-0.172,6.510
-0.986,-0.154,6.482
-0.942,-0.136,6.455
-0.899,-0.118,6.428
-0.856,-0.100,6.401
-0.813,-0.081,6.374
-0.770,-0.062,6.348
-0.727,-0.043,6.323
-0.685,-0.023,6.297
-0.642,-0.003,6.272
-0.600,0.017,6.248
-0.558,0.037,6.223
-0.517,0.058,6.200
-0.475,0.079,6.176
-0.434,0.100,6.153
-0.393,0.121,6.131
-0.353,0.143,6.109
-0.313,0.165,6.087
-0.273,0.188,6.066
-0.233,0.211,6.045
-0.193,0.234,6.024
-0.154,0.257,6.004
-0.116,0.281,5.984
-0.077,0.305,5.965
-0.039,0.330,5.946
-0.001,0.354,5.928
0.037,0.380,5.910
0.074,0.405,5.892
0.111,0.431,5.875
0.147,0.457,5.858
0.183,0.484,5.842
0.219,0.511,5.826
0.254,0.538,5.810
0.289,0.566,5.795
0.324,0.594,5.780
0.358,0.622,5.765
0.392,0.651,5.751
0.426,0.680,5.737
0.459,0.710,5.724
0.491,0.740,5.710
0.523,0.770,5.698
0.555,0.801,5.685
0.586,0.832,5.673
0.616,0.863,5.661
0.646,0.894,5.649
0.676,0.926,5.638
0.704,0.958,5.627
0.733,0.991,5.616
0.760,1.023,5.606
0.787,1.057,5.595
0.813,1.090,5.586
0.839,1.123,5.576
0.863,1.157,5.567
0.887,1.192,5.558
0.911,1.226,5.549
0.934,1.261,5.541
0.956,1.296,5.533
0.977,1.332,5.525
0.998,1.369,5.517
1.018,1.406,5.510
1.038,1.443,5.503
1.057,1.480,5.496
1.076,1.519,5.489
1.094,1.557,5.483
1.111,1.596,5.477
1.127,1.635,5.471
1.143,1.674,5.465
1.159,1.714,5.460
1.173,1.753,5.455
1.187,1.794,5.450
1.201,1.834,5.446
1.213,1.875,5.442
1.225,1.916,5.438
1.237,1.957,5.435
1.247,1.998,5.432
1.257,2.039,5.430
1.267,2.081,5.428
1.275,2.123,5.426
1.283,2.165,5.424
1.290,2.207,5.424
1.297,2.249,5.423
1.303,2.291,5.423
1.308,2.334,5.422
1.313,2.376,5.422
1.317,2.419,5.421
1.320,2.462,5.421
1.323,2.504,5.420
1.324,2.547,5.419
1.326,2.590,5.419
1.326,2.633,5.418
1.326,2.675,5.418
1.325,2.718,5.417
1.323,2.761,5.417
1.321,2.804,5.416
1.318,2.846,5.416
1.315,2.889,5.415
1.310,2.931,5.415
1.305,2.974,5.414
1.300,3.016,5.414
1.293,3.058,5.413
1.286,3.100,5.413
1.278,3.142,5.412
1.270,3.184,5.412
1.261,3.225,5.411
1.251,3.267,5.411
1.241,3.308,5.410
1.229,3.349,5.410
1.218,3.390,5.409
1.205,3.430,5.409
1.192,3.470,5.408
1.178,3.510,5.408
1.164,3.550,5.407
1.149,3.589,5.407
1.133,3.628,5.406
1.116,3.667,5.406
1.099,3.705,5.405
1.081,3.744,5.405
1.063,3.781,5.404
1.044,3.818,5.404
1.024,3.855,5.403
1.004,3.892,5.403
0.983,3.928,5.402
0.961,3.963,5.402
0.939,3.998,5.401
0.916,4.033,5.401
0.893,4.067,5.400
0.868,4.101,5.400
0.844,4.134,5.399
0.819,4.166,5.399
0.793,4.198,5.398
0.766,4.229,5.398
0.739,4.260,5.397
0.712,4.290,5.397
0.684,4.319,5.396
0.655,4.348,5.396
0.626,4.376,5.395
0.596,4.403,5.395
0.566,4.430,5.394
0.536,4.456,5.394
0.505,4.481,5.393
0.473,4.505,5.393
0.441,4.528,5.392
0.409,4.551,5.392
0.376,4.573,5.391
0.343,4.594,5.391
0.310,4.614,5.390
0.276,4.633,5.390
0.242,4.651,5.390
0.208,4.668,5.389
0.173,4.684,5.389
0.138,4.699,5.388
0.103,4.713,5.388
0.068,4.727,5.387
0.033,4.739,5.387
-0.002,4.749,5.386
-0.038,4.759,5.386
-0.073,4.768,5.386
-0.108,4.775,5.385
-0.144,4.782,5.385
-0.179,4.787,5.384
-0.215,4.791,5.384
-0.251,4.794,5.383
-0.288,4.796,5.383
-0.325,4.797,5.382
-0.362,4.797,5.382
-0.400,4.796,5.382
-0.438,4.794,5.381
-0.477,4.791,5.381
-0.515,4.786,5.380
-0.554,4.781,5.380
-0.593,4.775,5.379
-0.632,4.768,5.379
-0.671,4.760,5.378
-0.710,4.751,5.378
-0.749,4.741,5.377
-0.788,4.731,5.377
-0.827,4.719,5.376
-0.866,4.707,5.376
-0.905,4.694,5.375
-0.944,4.679,5.375
-0.982,4.665,5.374
-1.021,4.649,5.374
-1.059,4.632,5.375
-1.098,4.615,5.378
-1.136,4.597,5.383
-1.174,4.579,5.390
-1.212,4.559,5.398
-1.250,4.539,5.408
-1.287,4.518,5.419
-1.325,4.497,5.433
-1.362,4.475,5.447
-1.399,4.452,5.464
-1.436,4.428,5.482
-1.473,4.404,5.502
-1.510,4.380,5.524
-1.546,4.355,5.547
-1.583,4.329,5.572
-1.619,4.303,5.598
-1.655,4.276,5.626
-1.691,4.249,5.656
-1.727,4.221,5.688
-1.762,4.193,5.721
-1.798,4.164,5.756
-1.833,4.135,5.792
-1.869,4.105,5.831
-1.904,4.075,5.871
-1.939,4.045,5.910
-1.974,4.014,5.950
-2.008,3.983,5.989
-2.043,3.951,6.029
-2.078,3.919,6.068
-2.112,3.887,6.107
-2.147,3.854,6.146
-2.182,3.821,6.185
-2.216,3.788,6.223
-2.251,3.755,6.262
-2.286,3.721,6.301
-2.320,3.687,6.339
-2.355,3.652,6.378
-2.390,3.618,6.416
-2.425,3.583,6.454
-2.459,3.548,6.493
-2.495,3.513,6.531
-2.530,3.478,6.569
-2.565,3.442,6.607
-2.601,3.407,6.645
-2.636,3.371,6.683
-2.672,3.335,6.721
-2.709,3.299,6.759
-2.745,3.263,6.797
-2.782,3.227,6.834
-2.819,3.191,6.872
-2.856,3.155,6.910
-2.894,3.119,6.947
-2.932,3.083,6.985
-2.970,3.047,7.019
-3.009,3.011,7.049
-3.048,2.975,7.075
-3.088,2.939,7.098
-3.128,2.904,7.117
-3.168,2.869,7.133
-3.209,2.833,7.146
-3.251,2.799,7.156
-3.293,2.764,7.163
-3.335,2.730,7.167
-3.378,2.696,7.168
-3.422,2.662,7.168
-3.466,2.629,7.167
-3.510,2.596,7.166
-3.556,2.563,7.165
-3.602,2.531,7.164
-3.648,2.500,7.163
-3.695,2.469,7.162
-3.743,2.438,7.161
-3.791,2.408,7.161
-3.840,2.379,7.160
-3.890,2.351,7.159
-3.940,2.323,7.158
-3.991,2.296,7.157
-4.043,2.269,7.156
-4.095,2.244,7.155
-4.148,2.219,7.154
-4.201,2.196,7.153
-4.255,2.173,7.152
-4.310,2.151,7.151
-4.366,2.131,7.150
-4.422,2.111,7.149
-4.478,2.093,7.148
-4.536,2.075,7.147
-4.593,2.059,7.146
-4.651,2.045,7.146
-4.709,2.031,7.145
-4.767,2.019,7.144
-4.825,2.008,7.143
-4.884,1.998,7.142
-4.942,1.989,7.141
-5.000,1.982,7.140
-5.058,1.976,7.139
-5.115,1.970,7.138
-5.173,1.966,7.137
-5.230,1.963,7.136
-5.288,1.961,7.135
-5.345,1.959,7.134
-5.402,1.959,7.133
-5.458,1.959,7.133
-5.514,1.961,7.132
-5.571,1.963,7.131
-5.626,1.965,7.130
-5.682,1.969,7.129
-5.737,1.973,7.128
-5.792,1.977,7.127
-5.847,1.983,7.128
-5.902,1.989,7.131
-5.956,1.995,7.137
-6.010,2.002,7.144
-6.063,2.010,7.154
-6.117,2.018,7.166
-6.170,2.026,7.181
-6.222,2.035,7.197
-6.275,2.044,7.216
-6.327,2.053,7.237
-6.379,2.063,7.261
-6.431,2.073,7.238
-6.482,2.083,7.206
-6.533,2.093,7.170
-6.584,2.104,7.130
-6.634,2.115,7.084
-6.685,2.126,7.035
-6.735,2.137,6.980
-6.784,2.148,6.921
-6.834,2.159,6.857
-6.883,2.170,6.788
-6.932,2.181,6.714
-6.981,2.192,6.639
-7.030,2.203,6.568
-7.078,2.214,6.498
-7.126,2.225,6.431
-7.174,2.236,6.366
-7.222,2.247,6.303
-7.270,2.257,6.242
-7.317,2.267,6.183
-7.364,2.277,6.126
-7.411,2.287,6.072
-7.458,2.297,6.019
-7.505,2.306,5.968
-7.551,2.315,5.919
-7.598,2.323,5.872
-7.644,2.332,5.826
-7.690,2.340,5.783
-7.735,2.347,5.742
-7.781,2.354,5.703
-7.826,2.361,5.665
-7.872,2.367,5.629
-7.917,2.373,5.595
-7.961,2.378,5.563
-8.006,2.383,5.533
-8.051,2.387,5.505
-8.095,2.390,5.478
-8.139,2.393,5.453
-8.183,2.396,5.430
-8.227,2.398,5.409
-8.270,2.399,5.389
-8.314,2.399,5.371
-8.357,2.399,5.355
-8.399,2.399,5.340
-8.442,2.397,5.328
-8.484,2.395,5.316
-8.526,2.392,5.307
-8.568,2.388,5.300
-8.609,2.384,5.294
-8.650,2.379,5.290
-8.690,2.373,5.287
-8.730,2.366,5.287
-8.770,2.359,5.286
-8.809,2.351,5.286
-8.847,2.342,5.285
-8.886,2.332,5.285
-8.923,2.321,5.284
-8.960,2.310,5.284
-8.997,2.297,5.284
-9.032,2.284,5.283
-9.068,2.270,5.283
-9.102,2.255,5.282
-9.136,2.240,5.282
-9.169,2.223,5.281
-9.201,2.206,5.281
-9.232,2.188,5.281
-9.263,2.169,5.280
-9.293,2.149,5.280
-9.322,2.128,5.279
-9.350,2.107,5.279
-9.377,2.085,5.278
-9.404,2.061,5.278
-9.430,2.037,5.278
-9.456,2.012,5.277
-9.481,1.986,5.277
-9.505,1.958,5.276
-9.529,1.930,5.276
-9.552,1.901,5.275
-9.574,1.872,5.275
-9.596,1.841,5.275
-9.617,1.810,5.274
-9.637,1.778,5.274
-9.656,1.745,5.273
-9.675,1.712,5.273
-9.692,1.678,5.272
-9.709,1.644,5.272
-9.726,1.608,5.271
-9.741,1.573,5.271
-9.755,1.537,5.271
-9.769,1.500,5.270
-9.782,1.463,5.270
-9.794,1.425,5.269
-9.805,1.388,5.269
-9.815,1.349,5.268
-9.824,1.311,5.268
-9.833,1.272,5.267
-9.840,1.232,5.267
-9.847,1.193,5.266
-9.853,1.153,5.266
-9.858,1.113,5.265
-9.863,1.073,5.265
-9.866,1.032,5.264
-9.869,0.992,5.264
-9.871,0.951,5.263
-9.872,0.910,5.263
-9.872,0.869,5.263
-9.871,0.828,5.262
-9.870,0.787,5.262
-9.867,0.746,5.261
-9.864,0.704,5.261
-9.861,0.663,5.260
-9.856,0.621,5.260
-9.850,0.580,5.259
-9.844,0.538,5.259
-9.837,0.496,5.258
-9.830,0.455,5.258
-9.821,0.413,5.257
-9.812,0.371,5.257
-9.803,0.330,5.256
-9.792,0.288,5.256
-9.781,0.247,5.255
-9.769,0.205,5.255
-9.757,0.164,5.254
-9.744,0.123,5.254
-9.730,0.082,5.253
-9.716,0.041,5.253
-9.701,0.001,5.252
-9.685,-0.039,5.252
-9.669,-0.079,5.251
-9.652,-0.118,5.251
-9.635,-0.157,5.250
-9.617,-0.196,5.250
-9.599,-0.235,5.249
-9.579,-0.273,5.249
-9.560,-0.311,5.248
-9.539,-0.349,5.248
-9.518,-0.386,5.249
-9.497,-0.423,5.250
-9.475,-0.460,5.252
-9.452,-0.496,5.254
-9.429,-0.532,5.257
-9.405,-0.567,5.260
-9.380,-0.602,5.263
-9.355,-0.637,5.267
-9.330,-0.671,5.271
-9.304,-0.705,5.275
-9.277,-0.738,5.279
-9.250,-0.771,5.284
-9.222,-0.803,5.289
-9.194,-0.835,5.295
-9.166,-0.867,5.300
-9.136,-0.898,5.306
-9.107,-0.928,5.312
-9.077,-0.958,5.318
-9.046,-0.987,5.325
-9.015,-1.016,5.331
-8.983,-1.044,5.338
-8.951,-1.072,5.345
-8.919,-1.099,5.352
-8.886,-1.126,5.360
-8.853,-1.152,5.367
-8.819,-1.177,5.375
-8.785,-1.202,5.383
-8.751,-1.226,5.391
-8.716,-1.249,5.399
-8.681,-1.272,5.407
-8.645,-1.294,5.416
-8.609,-1.316,5.424
-8.573,-1.337,5.433
-8.536,-1.357,5.442
-8.500,-1.376,5.451
-8.463,-1.395,5.460
-8.425,-1.413,5.469
-8.388,-1.430,5.479
-8.350,-1.446,5.489
-8.311,-1.462,5.499
-8.272,-1.477,5.509
-8.233,-1.491,5.519
-8.193,-1.505,5.530
-8.153,-1.518,5.541
-8.113,-1.531,5.552
-8.072,-1.543,5.564
-8.031,-1.554,5.576
-7.989,-1.565,5.588
-7.947,-1.575,5.600
-7.905,-1.584,5.613
-7.862,-1.593,5.626
-7.819,-1.602,5.639
