# x_m, y_m, v_mps
-7.930,-2.496,6.247
-7.875,-2.505,6.252
-7.819,-2.514,6.257
-7.764,-2.521,6.263
-7.709,-2.528,6.270
-7.654,-2.535,6.277
-7.599,-2.541,6.285
-7.544,-2.546,6.294
-7.489,-2.550,6.304
-7.434,-2.554,6.314
-7.380,-2.557,6.324
-7.325,-2.559,6.336
-7.270,-2.561,6.348
-7.215,-2.563,6.360
-7.161,-2.563,6.374
-7.106,-2.564,6.388
-7.052,-2.563,6.402
-6.998,-2.562,6.417
-6.943,-2.561,6.433
-6.889,-2.559,6.449
-6.835,-2.557,6.466
-6.781,-2.554,6.483
-6.728,-2.551,6.501
-6.674,-2.547,6.520
-6.621,-2.543,6.539
-6.567,-2.538,6.558
-6.514,-2.533,6.578
-6.461,-2.528,6.599
-6.408,-2.522,6.620
-6.355,-2.516,6.642
-6.302,-2.509,6.664
-6.249,-2.503,6.687
-6.197,-2.495,6.710
-6.145,-2.488,6.734
-6.092,-2.480,6.758
-6.040,-2.472,6.783
-5.988,-2.463,6.808
-5.937,-2.454,6.834
-5.885,-2.445,6.860
-5.833,-2.436,6.887
-5.782,-2.426,6.914
-5.731,-2.416,6.941
-5.679,-2.406,6.969
-5.628,-2.396,6.997
-5.578,-2.385,7.026
-5.527,-2.375,7.055
-5.476,-2.364,7.084
-5.426,-2.353,7.114
-5.375,-2.342,7.143
-5.325,-2.330,7.174
-5.275,-2.319,7.204
-5.225,-2.307,7.235
-5.175,-2.295,7.265
-5.125,-2.283,7.296
-5.076,-2.271,7.328
-5.026,-2.259,7.359
-4.977,-2.247,7.391
-4.927,-2.234,7.423
-4.878,-2.222,7.455
-4.829,-2.210,7.487
-4.780,-2.197,7.519
-4.731,-2.185,7.551
-4.682,-2.172,7.582
-4.634,-2.160,7.613
-4.585,-2.147,7.643
-4.537,-2.135,7.672
-4.488,-2.122,7.701
-4.440,-2.109,7.729
-4.391,-2.097,7.757
-4.343,-2.084,7.784
-4.294,-2.072,7.811
-4.246,-2.059,7.837
-4.198,-2.047,7.863
-4.150,-2.034,7.888
-4.101,-2.022,7.913
-4.053,-2.009,7.938
-4.005,-1.997,7.961
-3.956,-1.984,7.985
-3.908,-1.972,8.008
-3.859,-1.959,8.030
-3.811,-1.947,8.053
-3.762,-1.934,8.076
-3.713,-1.921,8.100
-3.665,-1.909,8.124
-3.616,-1.896,8.147
-3.567,-1.883,8.171
-3.518,-1.870,8.195
-3.470,-1.857,8.219
-3.421,-1.844,8.242
-3.372,-1.831,8.266
-3.323,-1.818,8.289
-3.274,-1.805,8.278
-3.226,-1.792,8.254
-3.177,-1.778,8.229
-3.128,-1.765,8.204
-3.080,-1.752,8.180
-3.031,-1.738,8.155
-2.983,-1.725,8.131
-2.934,-1.711,8.107
-2.886,-1.698,8.084
-2.837,-1.684,8.061
-2.789,-1.671,8.038
-2.741,-1.657,8.016
-2.692,-1.644,7.994
-2.644,-1.630,7.972
-2.596,-1.616,7.949
-2.547,-1.603,7.927
-2.499,-1.589,7.904
-2.451,-1.575,7.880
-2.402,-1.562,7.856
-2.354,-1.548,7.832
-2.306,-1.534,7.807
-2.257,-1.520,7.783
-2.209,-1.506,7.757
-2.160,-1.492,7.731
-2.112,-1.478,7.705
-2.063,-1.464,7.679
-2.015,-1.450,7.652
-1.966,-1.436,7.625
-1.918,-1.421,7.597
-1.869,-1.407,7.569
-1.820,-1.392,7.540
-1.772,-1.378,7.511
-1.723,-1.363,7.481
-1.674,-1.348,7.452
-1.625,-1.333,7.422
-1.576,-1.317,7.393
-1.527,-1.302,7.365
-1.478,-1.286,7.336
-1.429,-1.271,7.308
-1.380,-1.255,7.280
-1.331,-1.239,7.252
-1.282,-1.222,7.225
-1.233,-1.206,7.198
-1.184,-1.189,7.171
-1.135,-1.172,7.144
-1.086,-1.155,7.118
-1.037,-1.137,7.092
-0.988,-1.119,7.067
-0.939,-1.102,7.041
-0.890,-1.083,7.017
-0.841,-1.065,6.992
-0.792,-1.046,6.968
-0.744,-1.027,6.945
-0.695,-1.007,6.922
-0.646,-0.988,6.899
-0.597,-0.967,6.877
-0.548,-0.947,6.856
-0.500,-0.926,6.835
-0.451,-0.905,6.814
-0.403,-0.884,6.794
-0.354,-0.862,6.775
-0.306,-0.840,6.756
-0.258,-0.817,6.738
-0.209,-0.794,6.721
-0.161,-0.771,6.704
-0.113,-0.747,6.688
-0.066,-0.723,6.672
-0.018,-0.698,6.657
0.030,-0.673,6.643
0.077,-0.647,6.629
0.124,-0.621,6.616
0.172,-0.595,6.604
0.219,-0.568,6.592
0.265,-0.540,6.581
0.312,-0.513,6.571
0.358,-0.484,6.562
0.405,-0.455,6.554
0.451,-0.426,6.546
0.496,-0.396,6.539
0.542,-0.365,6.534
0.587,-0.334,6.529
0.632,-0.303,6.525
0.677,-0.271,6.522
0.721,-0.238,6.520
0.765,-0.205,6.520
0.809,-0.171,6.519
0.852,-0.137,6.518
0.895,-0.102,6.517
0.938,-0.066,6.516
0.980,-0.030,6.516
1.022,0.006,6.515
1.063,0.043,6.514
1.104,0.081,6.513
1.145,0.119,6.512
1.185,0.158,6.511
1.225,0.198,6.511
1.264,0.238,6.510
1.303,0.279,6.509
1.342,0.321,6.508
1.380,0.363,6.507
1.417,0.406,6.507
1.454,0.450,6.506
1.490,0.495,6.505
1.526,0.540,6.504
1.560,0.586,6.503
1.595,0.633,6.502
1.628,0.680,6.501
1.661,0.728,6.501
1.692,0.777,6.500
1.723,0.827,6.499
1.753,0.877,6.498
1.782,0.927,6.497
1.810,0.977,6.496
1.837,1.029,6.496
1.863,1.080,6.495
1.888,1.132,6.494
1.913,1.184,6.493
1.936,1.237,6.492
1.959,1.290,6.491
1.980,1.343,6.491
2.001,1.397,6.490
2.021,1.451,6.489
2.040,1.505,6.488
2.058,1.559,6.487
2.075,1.614,6.486
2.091,1.669,6.486
2.106,1.725,6.485
2.120,1.780,6.484
2.134,1.836,6.483
2.146,1.892,6.482
2.158,1.948,6.481
2.169,2.004,6.481
2.178,2.060,6.480
2.187,2.117,6.479
2.195,2.173,6.478
2.202,2.230,6.477
2.208,2.287,6.477
2.214,2.344,6.476
2.218,2.401,6.475
2.221,2.458,6.474
2.224,2.515,6.473
2.225,2.572,6.472
2.226,2.630,6.472
2.226,2.687,6.471
2.225,2.744,6.470
2.222,2.801,6.469
2.219,2.858,6.468
2.216,2.915,6.467
2.211,2.972,6.467
2.205,3.029,6.466
2.198,3.086,6.465
2.191,3.143,6.464
2.182,3.200,6.463
2.172,3.256,6.462
2.162,3.313,6.462
2.151,3.369,6.461
2.138,3.425,6.460
2.125,3.481,6.459
2.111,3.537,6.458
2.096,3.592,6.458
2.080,3.647,6.457
2.063,3.702,6.456
2.045,3.757,6.455
2.026,3.812,6.454
2.006,3.866,6.453
1.986,3.920,6.453
1.964,3.973,6.452
1.941,4.027,6.451
1.918,4.080,6.450
1.893,4.132,6.449
1.868,4.184,6.448
1.841,4.236,6.448
1.814,4.287,6.447
1.785,4.338,6.446
1.756,4.388,6.445
1.726,4.438,6.444
1.694,4.488,6.443
1.662,4.536,6.442
1.629,4.585,6.442
1.595,4.632,6.441
1.559,4.679,6.440
1.523,4.726,6.439
1.486,4.772,6.438
1.448,4.817,6.437
1.409,4.861,6.437
1.369,4.905,6.436
1.328,4.948,6.435
1.286,4.990,6.434
1.243,5.031,6.433
1.199,5.071,6.432
1.154,5.111,6.431
1.109,5.150,6.431
1.062,5.187,6.430
1.014,5.224,6.429
0.966,5.260,6.428
0.916,5.294,6.427
0.866,5.328,6.426
0.814,5.361,6.425
0.762,5.392,6.424
0.709,5.422,6.424
0.654,5.451,6.423
0.599,5.478,6.422
0.543,5.504,6.421
0.486,5.529,6.420
0.429,5.552,6.419
0.370,5.574,6.418
0.311,5.595,6.417
