# x_m, y_m, v_mps
3.387,-0.769,7.000
3.475,-0.812,7.000
3.562,-0.854,6.995
3.650,-0.895,6.909
3.737,-0.936,6.828
3.824,-0.976,6.753
3.911,-1.014,6.683
3.998,-1.052,6.618
4.085,-1.089,6.559
4.172,-1.124,6.505
4.258,-1.158,6.458
4.345,-1.190,6.416
4.431,-1.221,6.381
4.518,-1.250,6.352
4.604,-1.277,6.330
4.690,-1.303,6.316
4.776,-1.326,6.308
4.863,-1.348,6.307
4.948,-1.367,6.306
5.034,-1.384,6.304
5.120,-1.399,6.303
5.205,-1.411,6.302
5.290,-1.421,6.301
5.374,-1.429,6.300
5.458,-1.433,6.298
5.541,-1.435,6.297
5.623,-1.434,6.296
5.704,-1.430,6.295
