# x_m, y_m, v_mps
-7.333,-0.905,6.777
-7.272,-1.005,6.775
-7.207,-1.104,6.773
-7.139,-1.201,6.771
-7.066,-1.295,6.770
-6.989,-1.387,6.768
-6.908,-1.476,6.766
-6.823,-1.563,6.764
-6.734,-1.646,6.762
-6.641,-1.725,6.760
-6.543,-1.801,6.759
-6.442,-1.872,6.757
-6.336,-1.939,6.755
-6.226,-2.001,6.753
-6.112,-2.056,6.751
-5.996,-2.106,6.749
-5.878,-2.150,6.747
-5.759,-2.187,6.745
-5.639,-2.218,6.743
-5.519,-2.243,6.742
-5.398,-2.263,6.740
-5.278,-2.277,6.738
-5.158,-2.286,6.736
-5.038,-2.291,6.734
-4.920,-2.290,6.733
-4.802,-2.286,6.731
-4.685,-2.277,6.729
-4.570,-2.265,6.727
-4.456,-2.249,6.726
-4.343,-2.230,6.724
-4.231,-2.208,6.722
-4.121,-2.183,6.721
-4.013,-2.155,6.719
-3.905,-2.125,6.717
-3.800,-2.094,6.723
-3.695,-2.060,6.737
-3.592,-2.024,6.757
-3.491,-1.987,6.784
-3.390,-1.949,6.817
-3.291,-1.909,6.857
-3.193,-1.868,6.902
-3.096,-1.827,6.953
-3.000,-1.785,7.000
-2.905,-1.742,7.000
-2.811,-1.698,7.000
-2.718,-1.654,7.000
-2.625,-1.610,7.000
-2.533,-1.566,7.000
-2.442,-1.522,7.000
-2.352,-1.478,7.000
-2.262,-1.434,7.000
-2.173,-1.391,7.000
-2.084,-1.348,7.000
-1.996,-1.305,7.000
-1.907,-1.263,7.000
-1.820,-1.222,7.000
-1.732,-1.181,7.000
-1.645,-1.142,7.000
-1.557,-1.103,7.000
-1.470,-1.066,7.000
-1.383,-1.029,7.000
-1.296,-0.994,7.000
-1.210,-0.960,7.000
-1.123,-0.928,7.000
-1.036,-0.897,7.000
-0.949,-0.868,7.000
-0.863,-0.840,7.000
-0.776,-0.815,7.000
-0.690,-0.791,7.000
-0.604,-0.769,7.000
-0.518,-0.749,7.000
-0.432,-0.732,7.000
-0.346,-0.717,7.000
-0.260,-0.704,7.000
-0.175,-0.693,7.000
-0.091,-0.685,7.000
-0.006,-0.680,7.000
