# x_m, y_m, v_mps
4.331,-1.174,6.221
4.438,-1.157,6.180
4.545,-1.138,6.141
4.652,-1.117,6.105
4.759,-1.094,6.072
4.866,-1.068,6.041
4.973,-1.041,6.013
5.080,-1.010,5.988
5.187,-0.977,5.965
5.294,-0.941,5.946
5.400,-0.903,5.930
5.506,-0.861,5.917
5.611,-0.816,5.908
5.715,-0.767,5.902
5.818,-0.715,5.899
5.921,-0.659,5.897
6.021,-0.600,5.896
6.121,-0.536,5.894
6.218,-0.469,5.893
6.313,-0.398,5.891
6.406,-0.323,5.889
6.496,-0.244,5.888
6.583,-0.161,5.886
6.666,-0.075,5.885
6.746,0.013,5.883
6.822,0.105,5.882
6.895,0.200,5.880
6.963,0.297,5.878
7.028,0.396,5.877
7.089,0.497,5.875
7.146,0.600,5.874
7.199,0.704,5.872
7.248,0.810,5.871
7.294,0.918,5.869
7.336,1.026,5.868
7.374,1.136,5.866
7.409,1.246,5.865
7.440,1.358,5.863
7.468,1.469,5.862
7.492,1.582,5.860
7.512,1.695,5.859
7.529,1.809,5.857
7.543,1.923,5.856
7.553,2.037,5.854
7.560,2.152,5.853
7.564,2.268,5.851
7.563,2.384,5.850
7.559,2.500,5.848
7.551,2.616,5.847
7.539,2.732,5.845
7.523,2.847,5.844
7.504,2.963,5.842
7.480,3.078,5.840
7.452,3.192,5.839
7.420,3.305,5.837
7.384,3.418,5.836
7.343,3.529,5.834
7.299,3.639,5.833
7.250,3.747,5.831
7.196,3.854,5.830
7.139,3.959,5.828
7.077,4.062,5.827
7.010,4.163,5.825
6.940,4.261,5.823
6.864,4.356,5.822
6.785,4.449,5.820
6.700,4.538,5.819
6.612,4.624,5.817
6.518,4.705,5.815
6.421,4.783,5.814
6.319,4.856,5.812
6.212,4.924,5.810
6.102,4.986,5.809
5.987,5.043,5.807
5.869,5.094,5.805
5.747,5.137,5.804
5.624,5.173,5.802
5.500,5.202,5.801
5.376,5.225,5.799
