# x_m, y_m, v_mps
-7.776,-1.609,5.212
-7.732,-1.617,5.226
-7.689,-1.623,5.240
-7.645,-1.629,5.254
-7.601,-1.635,5.269
-7.557,-1.640,5.284
-7.512,-1.645,5.300
-7.468,-1.649,5.316
-7.423,-1.652,5.332
-7.378,-1.655,5.349
-7.333,-1.658,5.366
-7.288,-1.660,5.384
-7.243,-1.662,5.402
-7.198,-1.663,5.420
-7.152,-1.663,5.439
-7.107,-1.664,5.458
-7.061,-1.663,5.478
-7.016,-1.663,5.499
-6.970,-1.662,5.520
-6.924,-1.660,5.541
-6.878,-1.658,5.562
-6.832,-1.656,5.585
-6.786,-1.653,5.607
-6.740,-1.650,5.630
-6.694,-1.646,5.654
-6.648,-1.642,5.678
-6.602,-1.638,5.702
-6.555,-1.633,5.727
-6.509,-1.628,5.752
-6.463,-1.622,5.778
-6.416,-1.617,5.804
-6.370,-1.611,5.830
-6.323,-1.604,5.857
-6.277,-1.597,5.885
-6.230,-1.590,5.913
-6.183,-1.583,5.941
-6.137,-1.575,5.969
-6.090,-1.567,5.998
-6.043,-1.559,6.028
-5.996,-1.551,6.058
-5.949,-1.542,6.088
-5.903,-1.533,6.118
-5.856,-1.524,6.149
-5.809,-1.514,6.180
-5.762,-1.504,6.212
-5.715,-1.495,6.243
-5.667,-1.484,6.275
-5.620,-1.474,6.308
-5.573,-1.464,6.340
-5.526,-1.453,6.373
-5.479,-1.442,6.406
-5.431,-1.431,6.440
-5.384,-1.420,6.473
-5.336,-1.408,6.507
-5.289,-1.397,6.541
-5.241,-1.385,6.575
-5.194,-1.373,6.610
-5.146,-1.361,6.644
-5.098,-1.349,6.679
-5.051,-1.337,6.714
-5.003,-1.325,6.748
-4.955,-1.313,6.783
-4.907,-1.301,6.819
-4.859,-1.288,6.854
-4.810,-1.276,6.889
-4.762,-1.263,6.924
-4.714,-1.251,6.959
-4.666,-1.238,6.995
-4.617,-1.226,7.030
-4.569,-1.213,7.065
-4.521,-1.201,7.100
-4.472,-1.188,7.135
-4.424,-1.175,7.170
-4.375,-1.163,7.205
-4.327,-1.150,7.239
-4.278,-1.138,7.273
-4.230,-1.125,7.307
-4.181,-1.113,7.340
-4.133,-1.100,7.374
-4.085,-1.088,7.407
-4.037,-1.075,7.440
-3.988,-1.063,7.472
-3.940,-1.050,7.505
-3.892,-1.038,7.537
-3.844,-1.025,7.569
-3.796,-1.013,7.600
-3.749,-1.000,7.631
-3.701,-0.987,7.661
-3.653,-0.975,7.690
-3.605,-0.962,7.718
-3.558,-0.949,7.746
-3.510,-0.936,7.749
-3.462,-0.923,7.721
-3.414,-0.910,7.692
-3.367,-0.897,7.662
-3.319,-0.884,7.632
-3.271,-0.871,7.600
-3.223,-0.857,7.569
-3.175,-0.844,7.536
-3.127,-0.831,7.503
-3.080,-0.818,7.470
-3.032,-0.804,7.436
-2.984,-0.791,7.402
-2.936,-0.777,7.368
-2.888,-0.764,7.334
-2.840,-0.750,7.299
-2.792,-0.737,7.265
-2.745,-0.723,7.230
-2.697,-0.710,7.196
-2.649,-0.696,7.161
-2.601,-0.682,7.127
-2.553,-0.669,7.093
-2.506,-0.655,7.058
-2.458,-0.641,7.024
-2.410,-0.628,6.990
-2.363,-0.614,6.956
-2.315,-0.600,6.922
-2.268,-0.586,6.888
-2.221,-0.572,6.854
-2.173,-0.558,6.820
-2.126,-0.544,6.787
-2.079,-0.530,6.754
-2.032,-0.516,6.720
-1.985,-0.502,6.687
-1.939,-0.488,6.654
-1.892,-0.473,6.622
-1.845,-0.459,6.589
-1.799,-0.444,6.557
-1.753,-0.429,6.525
-1.706,-0.414,6.493
-1.660,-0.399,6.461
-1.614,-0.384,6.430
-1.569,-0.369,6.398
-1.523,-0.354,6.367
-1.477,-0.338,6.337
-1.432,-0.322,6.306
-1.387,-0.306,6.276
-1.342,-0.290,6.246
-1.297,-0.274,6.217
-1.252,-0.257,6.187
-1.207,-0.241,6.158
-1.162,-0.224,6.129
-1.118,-0.207,6.101
-1.074,-0.190,6.073
-1.030,-0.172,6.045
-0.986,-0.154,6.018
-0.942,-0.136,5.991
-0.899,-0.118,5.964
-0.856,-0.100,5.938
-0.813,-0.081,5.912
-0.770,-0.062,5.886
-0.727,-0.043,5.861
-0.685,-0.023,5.836
-0.642,-0.003,5.812
-0.600,0.017,5.788
-0.558,0.037,5.764
-0.517,0.058,5.741
-0.475,0.079,5.718
-0.434,0.100,5.695
-0.393,0.121,5.673
-0.353,0.143,5.651
-0.313,0.165,5.630
-0.273,0.188,5.609
-0.233,0.211,5.589
-0.193,0.234,5.569
-0.154,0.257,5.549
-0.116,0.281,5.530
-0.077,0.305,5.511
-0.039,0.330,5.492
-0.001,0.354,5.474
0.037,0.380,5.456
0.074,0.405,5.439
0.111,0.431,5.422
0.147,0.457,5.405
0.183,0.484,5.389
0.219,0.511,5.373
0.254,0.538,5.358
0.289,0.566,5.342
0.324,0.594,5.328
0.358,0.622,5.313
0.392,0.651,5.299
0.426,0.680,5.285
0.459,0.710,5.271
0.491,0.740,5.258
0.523,0.770,5.245
0.555,0.801,5.232
0.586,0.832,5.220
0.616,0.863,5.207
0.646,0.894,5.196
0.676,0.926,5.184
0.704,0.958,5.173
0.733,0.991,5.162
0.760,1.023,5.151
0.787,1.057,5.140
0.813,1.090,5.130
0.839,1.123,5.120
0.863,1.157,5.110
0.887,1.192,5.101
0.911,1.226,5.091
0.934,1.261,5.082
0.956,1.296,5.073
0.977,1.332,5.064
0.998,1.369,5.056
1.018,1.406,5.047
1.038,1.443,5.039
1.057,1.480,5.031
1.076,1.519,5.023
1.094,1.557,5.015
1.111,1.596,5.008
1.127,1.635,5.000
1.143,1.674,4.993
1.159,1.714,4.986
1.173,1.753,4.979
1.187,1.794,4.972
1.201,1.834,4.966
1.213,1.875,4.959
1.225,1.916,4.953
1.237,1.957,4.947
1.247,1.998,4.941
1.257,2.039,4.935
1.267,2.081,4.929
1.275,2.123,4.924
1.283,2.165,4.919
1.290,2.207,4.914
1.297,2.249,4.909
1.303,2.291,4.904
1.308,2.334,4.899
1.313,2.376,4.895
1.317,2.419,4.891
1.320,2.462,4.887
1.323,2.504,4.883
1.324,2.547,4.880
