# x_m, y_m, v_mps
-7.776,-1.609,5.821
-7.732,-1.617,5.836
-7.689,-1.623,5.851
-7.645,-1.629,5.866
-7.601,-1.635,5.882
-7.557,-1.640,5.898
-7.512,-1.645,5.914
-7.468,-1.649,5.931
-7.423,-1.652,5.948
-7.378,-1.655,5.966
-7.333,-1.658,5.984
-7.288,-1.660,6.002
-7.243,-1.662,6.021
-7.198,-1.663,6.040
-7.152,-1.663,6.060
-7.107,-1.664,6.080
-7.061,-1.663,6.100
-7.016,-1.663,6.121
-6.970,-1.662,6.143
-6.924,-1.660,6.164
-6.878,-1.658,6.186
-6.832,-1.656,6.207
-6.786,-1.653,6.228
-6.740,-1.650,6.249
-6.694,-1.646,6.271
-6.648,-1.642,6.292
-6.602,-1.638,6.313
-6.555,-1.633,6.334
-6.509,-1.628,6.355
-6.463,-1.622,6.375
-6.416,-1.617,6.396
-6.370,-1.611,6.417
-6.323,-1.604,6.438
-6.277,-1.597,6.458
-6.230,-1.590,6.479
-6.183,-1.583,6.499
-6.137,-1.575,6.519
-6.090,-1.567,6.540
-6.043,-1.559,6.560
-5.996,-1.551,6.580
-5.949,-1.542,6.600
-5.903,-1.533,6.621
-5.856,-1.524,6.641
-5.809,-1.514,6.661
-5.762,-1.504,6.681
-5.715,-1.495,6.700
-5.667,-1.484,6.720
-5.620,-1.474,6.740
-5.573,-1.464,6.760
-5.526,-1.453,6.779
-5.479,-1.442,6.799
-5.431,-1.431,6.818
-5.384,-1.420,6.838
-5.336,-1.408,6.857
-5.289,-1.397,6.877
-5.241,-1.385,6.896
-5.194,-1.373,6.915
-5.146,-1.361,6.935
-5.098,-1.349,6.954
-5.051,-1.337,6.973
-5.003,-1.325,6.992
-4.955,-1.313,7.011
-4.907,-1.301,7.030
-4.859,-1.288,7.049
-4.810,-1.276,7.068
-4.762,-1.263,7.087
-4.714,-1.251,7.105
-4.666,-1.238,7.124
-4.617,-1.226,7.142
-4.569,-1.213,7.161
-4.521,-1.201,7.179
-4.472,-1.188,7.198
-4.424,-1.175,7.216
-4.375,-1.163,7.234
-4.327,-1.150,7.252
-4.278,-1.138,7.270
-4.230,-1.125,7.288
-4.181,-1.113,7.306
-4.133,-1.100,7.323
-4.085,-1.088,7.341
-4.037,-1.075,7.358
-3.988,-1.063,7.376
-3.940,-1.050,7.393
-3.892,-1.038,7.410
-3.844,-1.025,7.427
-3.796,-1.013,7.444
